locus_tag	ftype	length_bp	gene	EC_number	COG	product
APPIIOAB_00020	gene	1104				
APPIIOAB_00021	CDS	429				hypothetical protein
APPIIOAB_00021	gene	429				
APPIIOAB_00022	CDS	564				general stress protein
APPIIOAB_00022	gene	564				
APPIIOAB_00023	CDS	444				extracellular protein
APPIIOAB_00023	gene	444				
APPIIOAB_00024	CDS	933		2.7.7.9		UTP-glucose-1-phosphate uridylyltransferase
APPIIOAB_00024	gene	933				
APPIIOAB_00025	CDS	1014		1.1.1.94		Glycerol-3-phosphate dehydrogenase [NAD(P)+]
APPIIOAB_00025	gene	1014				
APPIIOAB_00026	CDS	831	lgt	2.4.99.-		Prolipoprotein diacylglyceryl transferase
APPIIOAB_00026	gene	831	lgt			
APPIIOAB_00027	CDS	939	hprK	2.7.11.-		HPr kinase/phosphorylase
APPIIOAB_00027	gene	939	hprK			
APPIIOAB_00028	CDS	357				integral membrane protein
APPIIOAB_00028	gene	357				
APPIIOAB_00029	CDS	306				PspC domain protein
APPIIOAB_00029	gene	306				
APPIIOAB_00030	CDS	1572				hypothetical protein
APPIIOAB_00030	gene	1572				
APPIIOAB_00031	CDS	759				YibE/F-like protein
APPIIOAB_00031	gene	759				
APPIIOAB_00032	CDS	1047				YibE/F-like protein
APPIIOAB_00032	gene	1047				
APPIIOAB_00033	CDS	687	phoU			phosphate transport system regulatory protein PhoU
APPIIOAB_00033	gene	687	phoU			
APPIIOAB_00034	CDS	759	pstB1	3.6.3.27		phosphate ABC transporter ATP-binding protein
APPIIOAB_00034	gene	759	pstB1			
APPIIOAB_00035	CDS	807	pstB2	3.6.3.27		phosphate ABC transporter ATP-binding protein
APPIIOAB_00035	gene	807	pstB2			
APPIIOAB_00036	CDS	885	pstA			phosphate ABC transporter, permease protein PstA
APPIIOAB_00036	gene	885	pstA			
APPIIOAB_00037	CDS	921	pstC			phosphate ABC transporter permease PstC
APPIIOAB_00037	gene	921	pstC			
APPIIOAB_00038	CDS	855				phosphate binding protein
APPIIOAB_00038	gene	855				
APPIIOAB_00039	CDS	1449		2.7.8.-		cardiolipin synthetase
APPIIOAB_00039	gene	1449				
APPIIOAB_00040	CDS	894				efflux ABC transporter, permease protein
APPIIOAB_00040	gene	894				
APPIIOAB_00041	CDS	687	ftsE			cell division ATP-binding protein FtsE
APPIIOAB_00041	gene	687	ftsE			
APPIIOAB_00042	CDS	981	prfB			peptide chain release factor 2
APPIIOAB_00042	gene	981	prfB			
APPIIOAB_00043	CDS	2535	secA			preprotein translocase, SecA subunit
APPIIOAB_00043	gene	2535	secA			
APPIIOAB_00044	CDS	552				ribosomal subunit interface protein
APPIIOAB_00044	gene	552				
APPIIOAB_00045	CDS	702				competence protein ComFC
APPIIOAB_00045	gene	702				
APPIIOAB_00046	CDS	1326				helicase
APPIIOAB_00046	gene	1326				
APPIIOAB_00047	CDS	291				hypothetical protein
APPIIOAB_00047	gene	291				
APPIIOAB_00048	CDS	663	yigZ		COG1739	IMPACT family member YigZ
APPIIOAB_00048	gene	663	yigZ			
APPIIOAB_00049	CDS	708				GntR family transcriptional regulator
APPIIOAB_00049	gene	708				
APPIIOAB_00050	CDS	4230				hypothetical protein
APPIIOAB_00050	gene	4230				
APPIIOAB_00051	CDS	609				TetR family dihydroxyacetone kinase regulator
APPIIOAB_00051	gene	609				
APPIIOAB_00052	CDS	171				hypothetical protein
APPIIOAB_00052	gene	171				
APPIIOAB_00053	tRNA	74				tRNA-Gln(ttg)
APPIIOAB_00053	gene	74				
APPIIOAB_00054	tRNA	81				tRNA-Tyr(gta)
APPIIOAB_00054	gene	81				
APPIIOAB_00055	CDS	282				hypothetical protein
APPIIOAB_00055	gene	282				
APPIIOAB_00056	CDS	885				ROK family protein
APPIIOAB_00056	gene	885				
APPIIOAB_00057	CDS	450		2.3.1.-		GNAT family acetyltransferase
APPIIOAB_00057	gene	450				
APPIIOAB_00058	CDS	276			COG0759	Putative membrane protein insertion efficiency factor
APPIIOAB_00058	gene	276				
APPIIOAB_00059	CDS	177				hypothetical protein
APPIIOAB_00059	gene	177				
APPIIOAB_00060	CDS	1302	murA2	2.5.1.7		UDP-N-acetylglucosamine 1-carboxyvinyltransferase
APPIIOAB_00060	gene	1302	murA2			
APPIIOAB_00061	CDS	234				membrane protein
APPIIOAB_00061	gene	234				
APPIIOAB_00062	CDS	423	atpC	3.6.3.14		ATP synthase F1 subunit epsilon
APPIIOAB_00062	gene	423	atpC			
APPIIOAB_00063	CDS	1407	atpD	3.6.3.14		ATP synthase F1 subunit beta
APPIIOAB_00063	gene	1407	atpD			
APPIIOAB_00064	CDS	903	atpG	3.6.3.14		ATP synthase F1 subunit gamma
APPIIOAB_00064	gene	903	atpG			
APPIIOAB_00065	CDS	1557	atpA	3.6.3.14		ATP synthase F1 subunit alpha
APPIIOAB_00065	gene	1557	atpA			
APPIIOAB_00066	CDS	543	atpH	3.6.3.14		ATP synthase F1 subunit delta
APPIIOAB_00066	gene	543	atpH			
APPIIOAB_00067	CDS	525	atpF	3.6.3.14		ATP synthase F0, B subunit
APPIIOAB_00067	gene	525	atpF			
APPIIOAB_00068	CDS	216	atpE	3.6.3.14		ATP synthase F0 subunit C
APPIIOAB_00068	gene	216	atpE			
APPIIOAB_00069	CDS	720	atpB	3.6.3.14		ATP synthase subunit C
APPIIOAB_00069	gene	720	atpB			
APPIIOAB_00070	CDS	465	smpB			SsrA-binding protein
APPIIOAB_00070	gene	465	smpB			
APPIIOAB_00071	CDS	2364		3.1.-.-		ribonuclease R
APPIIOAB_00071	gene	2364				
APPIIOAB_00072	CDS	747		3.1.1.1		carboxylesterase
APPIIOAB_00072	gene	747				
APPIIOAB_00073	CDS	237				preprotein translocase, SecG subunit
APPIIOAB_00073	gene	237				
APPIIOAB_00074	CDS	279		2.3.1.-		Acetyltransferase, GNAT family
APPIIOAB_00074	gene	279				
APPIIOAB_00075	CDS	972				Alpha/beta hydrolase family protein
APPIIOAB_00075	gene	972				
APPIIOAB_00076	CDS	975		3.2.2.-		inosine-uridine preferring nucleoside hydrolase
APPIIOAB_00076	gene	975				
APPIIOAB_00077	CDS	579				integral membrane protein
APPIIOAB_00077	gene	579				
APPIIOAB_00078	CDS	621		2.3.1.79		maltose O-acetyltransferase
APPIIOAB_00078	gene	621				
APPIIOAB_00079	CDS	327				hypothetical protein
APPIIOAB_00079	gene	327				
APPIIOAB_00080	CDS	294				hypothetical protein
APPIIOAB_00080	gene	294				
APPIIOAB_00081	CDS	1575				hypothetical protein
APPIIOAB_00081	gene	1575				
APPIIOAB_00082	CDS	318				hypothetical protein
APPIIOAB_00082	gene	318				
APPIIOAB_00083	CDS	393				hypothetical protein
APPIIOAB_00083	gene	393				
APPIIOAB_00084	CDS	297				hypothetical protein
APPIIOAB_00084	gene	297				
APPIIOAB_00085	CDS	105				hypothetical protein
APPIIOAB_00085	gene	105				
APPIIOAB_00086	CDS	414				hypothetical protein
APPIIOAB_00086	gene	414				
APPIIOAB_00087	CDS	384				hypothetical protein
APPIIOAB_00087	gene	384				
APPIIOAB_00088	CDS	486				hypothetical protein
APPIIOAB_00088	gene	486				
APPIIOAB_00089	CDS	393				hypothetical protein
APPIIOAB_00089	gene	393				
APPIIOAB_00090	CDS	393				hypothetical protein
APPIIOAB_00090	gene	393				
APPIIOAB_00091	CDS	93				hypothetical protein
APPIIOAB_00091	gene	93				
APPIIOAB_00092	CDS	366				hypothetical protein
APPIIOAB_00092	gene	366				
APPIIOAB_00093	CDS	912				hypothetical protein
APPIIOAB_00093	gene	912				
APPIIOAB_00094	CDS	420				hypothetical protein
APPIIOAB_00094	gene	420				
APPIIOAB_00095	CDS	456				IS605/IS200 family transposase
APPIIOAB_00095	gene	456				
APPIIOAB_00096	CDS	1047				hypothetical protein
APPIIOAB_00096	gene	1047				
APPIIOAB_00097	CDS	1452				hypothetical protein
APPIIOAB_00097	gene	1452				
APPIIOAB_00098	CDS	495				hypothetical protein
APPIIOAB_00098	gene	495				
APPIIOAB_00099	CDS	1299	eno	4.2.1.11		enolase
APPIIOAB_00099	gene	1299	eno			
APPIIOAB_00100	CDS	756	tpiA	5.3.1.1		triosephosphate isomerase
APPIIOAB_00100	gene	756	tpiA			
APPIIOAB_00101	CDS	1191	pgk	2.7.2.3		phosphoglycerate kinase
APPIIOAB_00101	gene	1191	pgk			
APPIIOAB_00102	CDS	1002		1.2.1.12		glyceraldehyde-3-phosphate dehydrogenase
APPIIOAB_00102	gene	1002				
APPIIOAB_00103	CDS	1038				SorC family transcriptional regulator
APPIIOAB_00103	gene	1038				
APPIIOAB_00104	CDS	1329				RNA polymerase factor sigma-54
APPIIOAB_00104	gene	1329				
APPIIOAB_00105	tRNA	75				tRNA-Arg(ccg)
APPIIOAB_00105	gene	75				
APPIIOAB_00106	CDS	630				hypothetical protein
APPIIOAB_00106	gene	630				
APPIIOAB_00107	CDS	399				hypothetical protein
APPIIOAB_00107	gene	399				
APPIIOAB_00108	CDS	612		2.7.7.6		DNA-directed RNA polymerase subunit delta
APPIIOAB_00108	gene	612				
APPIIOAB_00109	CDS	432				hypothetical protein
APPIIOAB_00109	gene	432				
APPIIOAB_00110	CDS	834		2.7.7.63		lipoate-protein ligase A
APPIIOAB_00110	gene	834				
APPIIOAB_00111	CDS	1371				HD domain-containing protein
APPIIOAB_00111	gene	1371				
APPIIOAB_00112	CDS	810		3.-.-.-		HAD superfamily hydrolase
APPIIOAB_00112	gene	810				
APPIIOAB_00113	CDS	444		3.6.1.-		NUDIX family hydrolase
APPIIOAB_00113	gene	444				
APPIIOAB_00114	CDS	375		4.4.1.5		lactoylglutathione lyase
APPIIOAB_00114	gene	375				
APPIIOAB_00115	CDS	1347	ntpJ	3.6.3.14		V-type sodium ATP synthase subunit J
APPIIOAB_00115	gene	1347	ntpJ			
APPIIOAB_00116	CDS	636	ntpD	3.6.3.14		V-type ATP synthase subunit D
APPIIOAB_00116	gene	636	ntpD			
APPIIOAB_00117	CDS	1377		3.6.3.14		V-type ATP synthase subunit B
APPIIOAB_00117	gene	1377				
APPIIOAB_00118	CDS	1782	ntpA	3.6.3.14		V-type ATP synthase subunit A
APPIIOAB_00118	gene	1782	ntpA			
APPIIOAB_00119	CDS	312	ntpG	3.6.3.14		V-type ATP synthase subunit G
APPIIOAB_00119	gene	312	ntpG			
APPIIOAB_00120	CDS	987	ntpC			V-type ATPase subunit C
APPIIOAB_00120	gene	987	ntpC			
APPIIOAB_00121	CDS	585				V-type ATPase subunit E
APPIIOAB_00121	gene	585				
APPIIOAB_00122	CDS	471	ntpK	3.6.3.14		V-type ATP synthase subunit K
APPIIOAB_00122	gene	471	ntpK			
APPIIOAB_00123	CDS	1995	ntpI	3.6.3.14		V-type ATP synthase subunit I
APPIIOAB_00123	gene	1995	ntpI			
APPIIOAB_00124	CDS	324				hypothetical protein
APPIIOAB_00124	gene	324				
APPIIOAB_00125	CDS	720		6.3.5.2		glutamine amidotransferase
APPIIOAB_00125	gene	720				
APPIIOAB_00126	CDS	1899		3.1.3.11		fructose-1,6-bisphosphatase
APPIIOAB_00126	gene	1899				
APPIIOAB_00127	CDS	1263	traL			putative type IV conjugative transfer system protein TraL
APPIIOAB_00127	gene	1263	traL			
APPIIOAB_00128	CDS	900				ABC transporter ATP-binding protein
APPIIOAB_00128	gene	900				
APPIIOAB_00129	CDS	1779	uvrC	3.1.25.-		excinuclease ABC subunit C
APPIIOAB_00129	gene	1779	uvrC			
APPIIOAB_00130	CDS	315		1.8.1.8		thioredoxin
APPIIOAB_00130	gene	315				
APPIIOAB_00131	CDS	2361				recombination and DNA strand exchange inhibitor protein
APPIIOAB_00131	gene	2361				
APPIIOAB_00132	CDS	549				CvpA family protein
APPIIOAB_00132	gene	549				
APPIIOAB_00133	CDS	435				cell division protein ZapA
APPIIOAB_00133	gene	435				
APPIIOAB_00134	CDS	915		3.1.26.4		ribonuclease HIII
APPIIOAB_00134	gene	915				
APPIIOAB_00135	CDS	900		3.5.1.28		N-acetylmuramoyl-L-alanine amidase
APPIIOAB_00135	gene	900				
APPIIOAB_00136	CDS	2283	chiA1	3.2.1.14		Chitinase A1
APPIIOAB_00136	gene	2283	chiA1			
APPIIOAB_00137	CDS	2589				hypothetical protein
APPIIOAB_00137	gene	2589				
APPIIOAB_00138	CDS	576				TetR family transcriptional regulator
APPIIOAB_00138	gene	576				
APPIIOAB_00139	CDS	669				ABC transporter ATP-binding protein
APPIIOAB_00139	gene	669				
APPIIOAB_00140	CDS	1071				efflux ABC transporter, permease protein
APPIIOAB_00140	gene	1071				
APPIIOAB_00141	CDS	852		5.1.3.22		L-xylulose 5-phosphate 3-epimerase
APPIIOAB_00141	gene	852				
APPIIOAB_00142	CDS	642		4.1.1.85		3-keto-L-gulonate-6-phosphate decarboxylase
APPIIOAB_00142	gene	642				
APPIIOAB_00143	CDS	312		2.7.1.69		PTS system ascorbate-specific transporter subunit IIB
APPIIOAB_00143	gene	312				
APPIIOAB_00144	CDS	1476		2.7.1.69		PTS system ascorbate-specific transporter subunit IIC
APPIIOAB_00144	gene	1476				
APPIIOAB_00145	CDS	456		2.7.1.-		PTS system ascorbate-specific transporter subunit IIA
APPIIOAB_00145	gene	456				
APPIIOAB_00146	CDS	1062	ulaG	3.1.1.-		L-ascorbate 6-phosphate lactonase, UlaG
APPIIOAB_00146	gene	1062	ulaG			
APPIIOAB_00147	CDS	768				DeoR-like helix-turn-helix protein
APPIIOAB_00147	gene	768				
APPIIOAB_00148	CDS	1104		1.13.12.4		L-lactate oxidase
APPIIOAB_00148	gene	1104				
APPIIOAB_00149	CDS	783		5.1.-.-		phenazine biosynthesis protein PhzF family protein
APPIIOAB_00149	gene	783				
APPIIOAB_00150	CDS	960		4.3.1.12		ornithine cyclodeaminase/mu-crystallin family protein
APPIIOAB_00150	gene	960				
APPIIOAB_00151	CDS	1395				GntR family transcriptional regulator
APPIIOAB_00151	gene	1395				
APPIIOAB_00152	CDS	1641	mleA	1.-.-.-		malic enzyme, NAD binding domain protein
APPIIOAB_00152	gene	1641	mleA			
APPIIOAB_00153	CDS	1323				CCS family citrate carrier protein
APPIIOAB_00153	gene	1323				
APPIIOAB_00154	CDS	564				hypothetical protein
APPIIOAB_00154	gene	564				
APPIIOAB_00155	CDS	306				hypothetical protein
APPIIOAB_00155	gene	306				
APPIIOAB_00156	CDS	432		3.1.-.-		Holliday junction resolvase-like protein
APPIIOAB_00156	gene	432				
APPIIOAB_00157	CDS	267				hypothetical protein
APPIIOAB_00157	gene	267				
APPIIOAB_00158	CDS	720				DNA-entry nuclease
APPIIOAB_00158	gene	720				
APPIIOAB_00159	CDS	381				hypothetical protein
APPIIOAB_00159	gene	381				
APPIIOAB_00160	CDS	390				hypothetical protein
APPIIOAB_00160	gene	390				
APPIIOAB_00161	CDS	753				hypothetical protein
APPIIOAB_00161	gene	753				
APPIIOAB_00162	CDS	474				hypothetical protein
APPIIOAB_00162	gene	474				
APPIIOAB_00163	CDS	840				membrane protein
APPIIOAB_00163	gene	840				
APPIIOAB_00164	CDS	924				putative permease
APPIIOAB_00164	gene	924				
APPIIOAB_00165	CDS	351				thioredoxin domain-containing protein
APPIIOAB_00165	gene	351				
APPIIOAB_00166	CDS	2244	uvrA_1	3.1.25.-		excinuclease ABC subunit A
APPIIOAB_00166	gene	2244	uvrA_1			
APPIIOAB_00167	CDS	657	rex1			redox-sensitive transcriptional regulator
APPIIOAB_00167	gene	657	rex1			
APPIIOAB_00168	CDS	1941				ABC transporter ATP-binding protein
APPIIOAB_00168	gene	1941				
APPIIOAB_00169	CDS	324	rhaM	5.1.3.32	COG3254	L-rhamnose mutarotase
APPIIOAB_00169	gene	324	rhaM			
APPIIOAB_00170	CDS	1071				hypothetical protein
APPIIOAB_00170	gene	1071				
APPIIOAB_00171	CDS	1131				hypothetical protein
APPIIOAB_00171	gene	1131				
APPIIOAB_00172	CDS	1101				hypothetical protein
APPIIOAB_00172	gene	1101				
APPIIOAB_00173	CDS	936	sagG_1			putative ABC transporter, ATP-binding protein SagG
APPIIOAB_00173	gene	936	sagG_1			
APPIIOAB_00174	CDS	1131				hypothetical protein
APPIIOAB_00174	gene	1131				
APPIIOAB_00175	CDS	633				LuxR family DNA-binding response regulator
APPIIOAB_00175	gene	633				
APPIIOAB_00176	CDS	2826				hypothetical protein
APPIIOAB_00176	gene	2826				
APPIIOAB_00177	CDS	144				hypothetical protein
APPIIOAB_00177	gene	144				
APPIIOAB_00178	CDS	276				hypothetical protein
APPIIOAB_00178	gene	276				
APPIIOAB_00179	CDS	1074				spermidine/putrescine-binding periplasmic protein PotD
APPIIOAB_00179	gene	1074				
APPIIOAB_00180	CDS	831	potC_1			spermidine/putrescine transport system permease protein PotC
APPIIOAB_00180	gene	831	potC_1			
APPIIOAB_00181	CDS	807				spermidine/putrescine ABC superfamily ATP binding cassette transporter, membrane protein
APPIIOAB_00181	gene	807				
APPIIOAB_00182	CDS	1086	potA_1	3.6.3.31		Spermidine/putrescine import ATP-binding protein PotA
APPIIOAB_00182	gene	1086	potA_1			
APPIIOAB_00183	CDS	543				helix-turn-helix domain-containing protein
APPIIOAB_00183	gene	543				
APPIIOAB_00184	CDS	990		1.6.5.-		YhdH/YhfP family quinone oxidoreductase
APPIIOAB_00184	gene	990				
APPIIOAB_00185	CDS	729		6.3.2.5		phosphopantothenate--cysteine ligase
APPIIOAB_00185	gene	729				
APPIIOAB_00186	CDS	552	coaC	4.1.1.36		phosphopantothenoylcysteine decarboxylase
APPIIOAB_00186	gene	552	coaC			
APPIIOAB_00187	CDS	615				integral membrane protein
APPIIOAB_00187	gene	615				
APPIIOAB_00188	CDS	651		4.2.1.46		NAD dependent epimerase/dehydratase family protein
APPIIOAB_00188	gene	651				
APPIIOAB_00189	CDS	987		1.-.-.-		NAD(P)H quinone oxidoreductase
APPIIOAB_00189	gene	987				
APPIIOAB_00190	CDS	1512		1.3.99.1		fumarate reductase flavoprotein subunit
APPIIOAB_00190	gene	1512				
APPIIOAB_00191	CDS	846				hypothetical protein
APPIIOAB_00191	gene	846				
APPIIOAB_00192	CDS	570		2.3.1.-		GNAT family acetyltransferase
APPIIOAB_00192	gene	570				
APPIIOAB_00193	CDS	906	murB	1.1.1.158		UDP-N-acetylenolpyruvoylglucosamine reductase
APPIIOAB_00193	gene	906	murB			
APPIIOAB_00194	CDS	921		1.-.-.-		oxidoreductase family, NAD-binding Rossmann fold protein
APPIIOAB_00194	gene	921				
APPIIOAB_00195	CDS	753		3.1.11.2		exodeoxyribonuclease III
APPIIOAB_00195	gene	753				
APPIIOAB_00196	CDS	534		2.7.7.7		exonuclease, DNA polymerase III, epsilon subunit family protein
APPIIOAB_00196	gene	534				
APPIIOAB_00197	CDS	528		2.3.1.-		GNAT family acetyltransferase
APPIIOAB_00197	gene	528				
APPIIOAB_00198	CDS	477		2.-.-.-		ATPase
APPIIOAB_00198	gene	477				
APPIIOAB_00199	CDS	981		2.3.1.8		phosphate acetyltransferase
APPIIOAB_00199	gene	981				
APPIIOAB_00200	CDS	681	ung	3.2.2.27		uracil-DNA glycosylase
APPIIOAB_00200	gene	681	ung			
APPIIOAB_00201	CDS	870		3.-.-.-		HAD superfamily hydrolase
APPIIOAB_00201	gene	870				
APPIIOAB_00202	CDS	516				hypothetical protein
APPIIOAB_00202	gene	516				
APPIIOAB_00203	CDS	1065				hypothetical protein
APPIIOAB_00203	gene	1065				
APPIIOAB_00204	CDS	555		2.7.7.-		ISEnfa3, transposase
APPIIOAB_00204	gene	555				
APPIIOAB_00205	CDS	804		2.7.7.-		ISEfa10, transposase
APPIIOAB_00205	gene	804				
APPIIOAB_00206	CDS	228				hypothetical protein
APPIIOAB_00206	gene	228				
APPIIOAB_00207	CDS	567		2.3.1.-		GNAT family acetyltransferase
APPIIOAB_00207	gene	567				
APPIIOAB_00208	CDS	180				hypothetical protein
APPIIOAB_00208	gene	180				
APPIIOAB_00209	CDS	510				hypothetical protein
APPIIOAB_00209	gene	510				
APPIIOAB_00210	CDS	381				glyoxylase
APPIIOAB_00210	gene	381				
APPIIOAB_00211	CDS	747	pnuC			nicotinamide mononucleotide transporter PnuC
APPIIOAB_00211	gene	747	pnuC			
APPIIOAB_00212	CDS	1266				hypothetical protein
APPIIOAB_00212	gene	1266				
APPIIOAB_00213	CDS	645		3.4.19.3		pyrrolidone-carboxylate peptidase
APPIIOAB_00213	gene	645				
APPIIOAB_00214	CDS	954				membrane protein
APPIIOAB_00214	gene	954				
APPIIOAB_00215	CDS	687				hypothetical protein
APPIIOAB_00215	gene	687				
APPIIOAB_00216	CDS	792				hypothetical protein
APPIIOAB_00216	gene	792				
APPIIOAB_00217	CDS	1425				putative arginine/ornithine antiporter
APPIIOAB_00217	gene	1425				
APPIIOAB_00218	CDS	450	nrdI_1			putative flavoprotein NrdI
APPIIOAB_00218	gene	450	nrdI_1			
APPIIOAB_00219	CDS	1974		2.7.1.69		PTS system, sugar-specific IIBC component
APPIIOAB_00219	gene	1974				
APPIIOAB_00220	CDS	894	murQ	4.2.1.126		N-acetylmuramic acid 6-phosphate etherase
APPIIOAB_00220	gene	894	murQ			
APPIIOAB_00221	CDS	1068				alpha3-beta1 integrin-binding family protein
APPIIOAB_00221	gene	1068				
APPIIOAB_00222	CDS	273				hypothetical protein
APPIIOAB_00222	gene	273				
APPIIOAB_00223	CDS	306				hypothetical protein
APPIIOAB_00223	gene	306				
APPIIOAB_00224	CDS	1356				hypothetical protein
APPIIOAB_00224	gene	1356				
APPIIOAB_00225	CDS	513				hypothetical protein
APPIIOAB_00225	gene	513				
APPIIOAB_00226	CDS	354				hypothetical protein
APPIIOAB_00226	gene	354				
APPIIOAB_00227	CDS	519				hypothetical protein
APPIIOAB_00227	gene	519				
APPIIOAB_00228	CDS	516				hypothetical protein
APPIIOAB_00228	gene	516				
APPIIOAB_00229	CDS	519				hypothetical protein
APPIIOAB_00229	gene	519				
APPIIOAB_00230	CDS	330				hypothetical protein
APPIIOAB_00230	gene	330				
APPIIOAB_00231	CDS	519				hypothetical protein
APPIIOAB_00231	gene	519				
APPIIOAB_00232	CDS	582				hypothetical protein
APPIIOAB_00232	gene	582				
APPIIOAB_00233	CDS	528		5.4.2.1		phosphoglycerate mutase family protein
APPIIOAB_00233	gene	528				
APPIIOAB_00234	CDS	1515				ABC transporter ATP-binding protein
APPIIOAB_00234	gene	1515				
APPIIOAB_00235	CDS	1101		2.7.1.31		glycerate kinase
APPIIOAB_00235	gene	1101				
APPIIOAB_00236	CDS	891				hypothetical protein
APPIIOAB_00236	gene	891				
APPIIOAB_00237	CDS	1365				amino acid permease
APPIIOAB_00237	gene	1365				
APPIIOAB_00238	CDS	1413				Na+/H+ antiporter
APPIIOAB_00238	gene	1413				
APPIIOAB_00239	CDS	1206		3.5.1.32		peptidase M20D
APPIIOAB_00239	gene	1206				
APPIIOAB_00240	CDS	840				YaeC family lipoprotein
APPIIOAB_00240	gene	840				
APPIIOAB_00241	CDS	681				ABC transporter permease
APPIIOAB_00241	gene	681				
APPIIOAB_00242	CDS	1074	metN1	3.6.3.-		ABC transporter ATP-binding protein
APPIIOAB_00242	gene	1074	metN1			
APPIIOAB_00243	CDS	675		3.-.-.-		HAD superfamily hydrolase
APPIIOAB_00243	gene	675				
APPIIOAB_00244	CDS	1473				M protein trans-acting positive regulator
APPIIOAB_00244	gene	1473				
APPIIOAB_00245	CDS	564				hypothetical protein
APPIIOAB_00245	gene	564				
APPIIOAB_00246	CDS	1092				cell wall surface anchor family protein
APPIIOAB_00246	gene	1092				
APPIIOAB_00247	CDS	738				hypothetical protein
APPIIOAB_00247	gene	738				
APPIIOAB_00248	CDS	789				hypothetical protein
APPIIOAB_00248	gene	789				
APPIIOAB_00249	CDS	726				hypothetical protein
APPIIOAB_00249	gene	726				
APPIIOAB_00250	CDS	384				hypothetical protein
APPIIOAB_00250	gene	384				
APPIIOAB_00251	CDS	4845				hypothetical protein
APPIIOAB_00251	gene	4845				
APPIIOAB_00252	CDS	2649		3.6.3.2		magnesium-translocating P-type ATPase
APPIIOAB_00252	gene	2649				
APPIIOAB_00253	CDS	102				hypothetical protein
APPIIOAB_00253	gene	102				
APPIIOAB_00254	CDS	435		2.7.4.6		nucleoside diphosphate kinase
APPIIOAB_00254	gene	435				
APPIIOAB_00255	CDS	867				transcriptional activator Rgg/GadR/MutR
APPIIOAB_00255	gene	867				
APPIIOAB_00256	CDS	2085		3.1.6.-		sulfatase
APPIIOAB_00256	gene	2085				
APPIIOAB_00257	CDS	567				hypothetical protein
APPIIOAB_00257	gene	567				
APPIIOAB_00258	CDS	1395		3.2.1.86		putative 6-phospho-beta-glucosidase
APPIIOAB_00258	gene	1395				
APPIIOAB_00259	CDS	417				hypothetical protein
APPIIOAB_00259	gene	417				
APPIIOAB_00260	CDS	183				hypothetical protein
APPIIOAB_00260	gene	183				
APPIIOAB_00261	CDS	717		2.7.1.145		deoxynucleoside kinase
APPIIOAB_00261	gene	717				
APPIIOAB_00262	CDS	441		2.4.2.6		Nucleoside 2-deoxyribosyltransferase
APPIIOAB_00262	gene	441				
APPIIOAB_00263	CDS	576		4.1.1.18		putative lysine decarboxylase
APPIIOAB_00263	gene	576				
APPIIOAB_00264	CDS	1008		2.7.1.-		kinase, PfkB family
APPIIOAB_00264	gene	1008				
APPIIOAB_00265	CDS	753	dgaF	4.1.2.14		2-dehydro-3-deoxy-phosphogluconate aldolase
APPIIOAB_00265	gene	753	dgaF			
APPIIOAB_00266	CDS	1101	dgaE	4.3.1.29		D-glucosaminate-6-phosphate ammonia lyase
