locus_tag	ftype	length_bp	gene	EC_number	COG	product
NFMBCMJJ_00045	CDS	684				hypothetical protein
NFMBCMJJ_00045	gene	684				
NFMBCMJJ_00046	CDS	759				hypothetical protein
NFMBCMJJ_00046	gene	759				
NFMBCMJJ_00047	CDS	1263				hypothetical protein
NFMBCMJJ_00047	gene	1263				
NFMBCMJJ_00048	CDS	1755				hypothetical protein
NFMBCMJJ_00048	gene	1755				
NFMBCMJJ_00049	CDS	1041				hypothetical protein
NFMBCMJJ_00049	gene	1041				
NFMBCMJJ_00050	CDS	711				hypothetical protein
NFMBCMJJ_00050	gene	711				
NFMBCMJJ_00051	CDS	669				hypothetical protein
NFMBCMJJ_00051	gene	669				
NFMBCMJJ_00052	CDS	342				hypothetical protein
NFMBCMJJ_00052	gene	342				
NFMBCMJJ_00053	CDS	1359				branched-chain amino acid transport system II carrier protein
NFMBCMJJ_00053	gene	1359				
NFMBCMJJ_00054	CDS	276				hypothetical protein
NFMBCMJJ_00054	gene	276				
NFMBCMJJ_00055	CDS	708	mftC	2.-.-.-	COG0535	Putative mycofactocin radical SAM maturase MftC
NFMBCMJJ_00055	gene	708	mftC			
NFMBCMJJ_00056	CDS	159				hypothetical protein
NFMBCMJJ_00056	gene	159				
NFMBCMJJ_00057	CDS	456				excisionase family DNA binding domain protein
NFMBCMJJ_00057	gene	456				
NFMBCMJJ_00058	CDS	786	gdh	1.1.1.47		glucose 1-dehydrogenase, Gdh
NFMBCMJJ_00058	gene	786	gdh			
NFMBCMJJ_00059	CDS	936	ribF	2.7.1.26		riboflavin biosynthesis protein RibF
NFMBCMJJ_00059	gene	936	ribF			
NFMBCMJJ_00060	CDS	924		5.4.99.-		tRNA pseudouridine synthase B
NFMBCMJJ_00060	gene	924				
NFMBCMJJ_00061	CDS	348	rbfA			ribosome-binding factor A
NFMBCMJJ_00061	gene	348	rbfA			
NFMBCMJJ_00062	CDS	2355	infB			translation initiation factor IF-2
NFMBCMJJ_00062	gene	2355	infB			
NFMBCMJJ_00063	CDS	312				50S ribosomal protein L7Ae
NFMBCMJJ_00063	gene	312				
NFMBCMJJ_00064	CDS	294	ylxR			cytosolic protein YlxR
NFMBCMJJ_00064	gene	294	ylxR			
NFMBCMJJ_00065	CDS	1188	nusA			transcription termination factor NusA
NFMBCMJJ_00065	gene	1188	nusA			
NFMBCMJJ_00066	CDS	474	rimP			ribosome maturation protein RimP
NFMBCMJJ_00066	gene	474	rimP			
NFMBCMJJ_00067	CDS	4359		2.7.7.7		DNA polymerase III PolC-type
NFMBCMJJ_00067	gene	4359				
NFMBCMJJ_00068	CDS	366	ytcD		COG1733	putative HTH-type transcriptional regulator YtcD
NFMBCMJJ_00068	gene	366	ytcD			
NFMBCMJJ_00069	CDS	843		1.1.1.-		oxidoreductase, aldo/keto reductase family protein
NFMBCMJJ_00069	gene	843				
NFMBCMJJ_00070	CDS	795		1.1.1.100		3-oxoacyl-ACP reductase
NFMBCMJJ_00070	gene	795				
NFMBCMJJ_00071	CDS	1704	proS	6.1.1.15		prolyl-tRNA synthetase
NFMBCMJJ_00071	gene	1704	proS			
NFMBCMJJ_00072	CDS	1269	eep	3.4.24.-		membrane-associated zinc metalloprotease
NFMBCMJJ_00072	gene	1269	eep			
NFMBCMJJ_00073	CDS	801		2.7.7.41		phosphatidate cytidylyltransferase
NFMBCMJJ_00073	gene	801				
NFMBCMJJ_00074	CDS	810	uppS	2.5.1.31		undecaprenyl diphosphate synthase
NFMBCMJJ_00074	gene	810	uppS			
NFMBCMJJ_00075	CDS	558	frr			ribosome recycling factor
NFMBCMJJ_00075	gene	558	frr			
NFMBCMJJ_00076	CDS	723	pyrH	2.7.4.22		uridylate kinase
NFMBCMJJ_00076	gene	723	pyrH			
NFMBCMJJ_00077	CDS	882	tsf			translation elongation factor Ts
NFMBCMJJ_00077	gene	882	tsf			
NFMBCMJJ_00078	CDS	783	rpsB			30S ribosomal protein S2
NFMBCMJJ_00078	gene	783	rpsB			
NFMBCMJJ_00079	CDS	480				arginine repressor protein
NFMBCMJJ_00079	gene	480				
NFMBCMJJ_00080	CDS	1692	argS	6.1.1.19		arginyl-tRNA synthetase
NFMBCMJJ_00080	gene	1692	argS			
NFMBCMJJ_00081	CDS	951	arcC	2.7.2.2		Carbamate kinase
NFMBCMJJ_00081	gene	951	arcC			
NFMBCMJJ_00082	CDS	1020	arcB_1	2.1.3.3		ornithine carbamoyltransferase
NFMBCMJJ_00082	gene	1020	arcB_1			
NFMBCMJJ_00083	CDS	1230	arcA	3.5.3.6		arginine deiminase
NFMBCMJJ_00083	gene	1230	arcA			
NFMBCMJJ_00084	CDS	702				cyclic nucleotide-binding domain-containing protein
NFMBCMJJ_00084	gene	702				
NFMBCMJJ_00085	CDS	789	epsE	2.4.-.-	COG0463	Putative glycosyltransferase EpsE
NFMBCMJJ_00085	gene	789	epsE			
NFMBCMJJ_00086	CDS	1281				hypothetical protein
NFMBCMJJ_00086	gene	1281				
NFMBCMJJ_00087	CDS	1830	pglF_1	4.2.1.135	COG1086	UDP-N-acetyl-alpha-D-glucosamine C6 dehydratase
NFMBCMJJ_00087	gene	1830	pglF_1			
NFMBCMJJ_00088	CDS	681				CobQ/CobB/MinD/ParA nucleotide binding protein
NFMBCMJJ_00088	gene	681				
NFMBCMJJ_00089	CDS	798				lipopolysaccharide biosynthesis protein
NFMBCMJJ_00089	gene	798				
NFMBCMJJ_00090	CDS	819				hypothetical protein
NFMBCMJJ_00090	gene	819				
NFMBCMJJ_00091	CDS	669				hypothetical protein
NFMBCMJJ_00091	gene	669				
NFMBCMJJ_00092	CDS	582				hypothetical protein
NFMBCMJJ_00092	gene	582				
NFMBCMJJ_00093	CDS	1029	gcp	3.4.24.57		O-sialoglycoprotein endopeptidase
NFMBCMJJ_00093	gene	1029	gcp			
NFMBCMJJ_00094	CDS	468		2.3.1.128		ribosomal-protein-alanine acetyltransferase
NFMBCMJJ_00094	gene	468				
NFMBCMJJ_00095	CDS	540		2.3.1.128		ribosomal-protein-alanine acetyltransferase
NFMBCMJJ_00095	gene	540				
NFMBCMJJ_00096	CDS	723	yeaZ			universal bacterial protein YeaZ
NFMBCMJJ_00096	gene	723	yeaZ			
NFMBCMJJ_00097	CDS	981				LacI family transcriptional regulator
NFMBCMJJ_00097	gene	981				
NFMBCMJJ_00098	CDS	1485		2.7.7.12		galactose-1-phosphate uridylyltransferase
NFMBCMJJ_00098	gene	1485				
NFMBCMJJ_00099	CDS	990		5.1.3.2		UDP-glucose 4-epimerase
NFMBCMJJ_00099	gene	990				
NFMBCMJJ_00100	CDS	168				hypothetical protein
NFMBCMJJ_00100	gene	168				
NFMBCMJJ_00101	CDS	1818		1.-.-.-		FAD(NAD)-dependent oxidoreductase
NFMBCMJJ_00101	gene	1818				
NFMBCMJJ_00102	CDS	384				hypothetical protein
NFMBCMJJ_00102	gene	384				
NFMBCMJJ_00103	CDS	711				hypothetical protein
NFMBCMJJ_00103	gene	711				
NFMBCMJJ_00104	CDS	396				rhodanese family protein
NFMBCMJJ_00104	gene	396				
NFMBCMJJ_00105	CDS	966		2.7.1.2		glucokinase
NFMBCMJJ_00105	gene	966				
NFMBCMJJ_00106	CDS	213	yqgQ		COG4483	putative protein YqgQ
NFMBCMJJ_00106	gene	213	yqgQ			
NFMBCMJJ_00107	CDS	699		3.4.21.105		peptidase, S54 family protein
NFMBCMJJ_00107	gene	699				
NFMBCMJJ_00108	CDS	546		6.3.3.2		5-formyltetrahydrofolate cyclo-ligase
NFMBCMJJ_00108	gene	546				
NFMBCMJJ_00109	CDS	996	fhuG			ferrichrome transport system permease FhuG
NFMBCMJJ_00109	gene	996	fhuG			
NFMBCMJJ_00110	CDS	990	fhuB			ferrichrome transport system permease FhuB
NFMBCMJJ_00110	gene	990	fhuB			
NFMBCMJJ_00111	CDS	834	fhuC			ferrichrome transport ATP-binding protein FhuC
NFMBCMJJ_00111	gene	834	fhuC			
NFMBCMJJ_00112	CDS	957				periplasmic binding protein
NFMBCMJJ_00112	gene	957				
NFMBCMJJ_00113	CDS	504	dfrD_1	1.5.1.3		Dihydrofolate reductase
NFMBCMJJ_00113	gene	504	dfrD_1			
NFMBCMJJ_00114	CDS	150				50S ribosomal protein L33
NFMBCMJJ_00114	gene	150				
NFMBCMJJ_00115	CDS	447				hypothetical protein
NFMBCMJJ_00115	gene	447				
NFMBCMJJ_00116	CDS	1896		6.3.5.4		asparagine synthetase B
NFMBCMJJ_00116	gene	1896				
NFMBCMJJ_00117	CDS	948		2.4.1.-		glycosyl transferase family protein
NFMBCMJJ_00117	gene	948				
NFMBCMJJ_00118	CDS	1365				hypothetical protein
NFMBCMJJ_00118	gene	1365				
NFMBCMJJ_00119	CDS	873				hypothetical protein
NFMBCMJJ_00119	gene	873				
NFMBCMJJ_00120	CDS	672				hypothetical protein
NFMBCMJJ_00120	gene	672				
NFMBCMJJ_00121	CDS	2304				phage tail tape measure protein TP901
NFMBCMJJ_00121	gene	2304				
NFMBCMJJ_00122	CDS	468				hypothetical protein
NFMBCMJJ_00122	gene	468				
NFMBCMJJ_00123	CDS	948				major capsid protein
NFMBCMJJ_00123	gene	948				
NFMBCMJJ_00124	CDS	171				hypothetical protein
NFMBCMJJ_00124	gene	171				
NFMBCMJJ_00125	CDS	261				hypothetical protein
NFMBCMJJ_00125	gene	261				
NFMBCMJJ_00126	CDS	411				phage protein
NFMBCMJJ_00126	gene	411				
NFMBCMJJ_00127	CDS	135				hypothetical protein
NFMBCMJJ_00127	gene	135				
NFMBCMJJ_00128	CDS	252				hypothetical protein
NFMBCMJJ_00128	gene	252				
NFMBCMJJ_00129	CDS	318				hypothetical protein
NFMBCMJJ_00129	gene	318				
NFMBCMJJ_00130	CDS	1290				hypothetical protein
NFMBCMJJ_00130	gene	1290				
NFMBCMJJ_00131	CDS	762				hypothetical protein
NFMBCMJJ_00131	gene	762				
NFMBCMJJ_00132	CDS	156				hypothetical protein
NFMBCMJJ_00132	gene	156				
NFMBCMJJ_00133	CDS	225				hypothetical protein
NFMBCMJJ_00133	gene	225				
NFMBCMJJ_00134	CDS	294				hypothetical protein
NFMBCMJJ_00134	gene	294				
NFMBCMJJ_00135	CDS	300				hypothetical protein
NFMBCMJJ_00135	gene	300				
NFMBCMJJ_00136	CDS	213				hypothetical protein
NFMBCMJJ_00136	gene	213				
NFMBCMJJ_00137	CDS	534				hypothetical protein
NFMBCMJJ_00137	gene	534				
NFMBCMJJ_00138	CDS	1149	xerC_1			site-specific tyrosine recombinase XerC-family protein
NFMBCMJJ_00138	gene	1149	xerC_1			
NFMBCMJJ_00139	tRNA	76				tRNA-Met(cat)
NFMBCMJJ_00139	gene	76				
NFMBCMJJ_00140	CDS	1266				hypothetical protein
NFMBCMJJ_00140	gene	1266				
NFMBCMJJ_00141	CDS	204				holin
NFMBCMJJ_00141	gene	204				
NFMBCMJJ_00142	CDS	222				hypothetical protein
NFMBCMJJ_00142	gene	222				
NFMBCMJJ_00143	CDS	819	ugpQ	3.1.4.46	COG0584	Glycerophosphodiester phosphodiesterase, cytoplasmic
NFMBCMJJ_00143	gene	819	ugpQ			
NFMBCMJJ_00144	CDS	723	glpQ	3.1.4.46	COG0584	Glycerophosphodiester phosphodiesterase
NFMBCMJJ_00144	gene	723	glpQ			
NFMBCMJJ_00145	CDS	1983				hypothetical protein
NFMBCMJJ_00145	gene	1983				
NFMBCMJJ_00146	CDS	180				hypothetical protein
NFMBCMJJ_00146	gene	180				
NFMBCMJJ_00147	CDS	2064				hypothetical protein
NFMBCMJJ_00147	gene	2064				
NFMBCMJJ_00148	CDS	903				hypothetical protein
NFMBCMJJ_00148	gene	903				
NFMBCMJJ_00149	CDS	3045				hypothetical protein
NFMBCMJJ_00149	gene	3045				
NFMBCMJJ_00150	CDS	405				hypothetical protein
NFMBCMJJ_00150	gene	405				
NFMBCMJJ_00151	CDS	261				hypothetical protein
NFMBCMJJ_00151	gene	261				
NFMBCMJJ_00152	CDS	825				hypothetical protein
NFMBCMJJ_00152	gene	825				
NFMBCMJJ_00153	CDS	570				hypothetical protein
NFMBCMJJ_00153	gene	570				
NFMBCMJJ_00154	CDS	336				hypothetical protein
NFMBCMJJ_00154	gene	336				
NFMBCMJJ_00155	CDS	237				hypothetical protein
NFMBCMJJ_00155	gene	237				
NFMBCMJJ_00156	CDS	339				hypothetical protein
NFMBCMJJ_00156	gene	339				
NFMBCMJJ_00157	CDS	399				hypothetical protein
NFMBCMJJ_00157	gene	399				
NFMBCMJJ_00158	CDS	324				hypothetical protein
NFMBCMJJ_00158	gene	324				
NFMBCMJJ_00159	CDS	900				hypothetical protein
NFMBCMJJ_00159	gene	900				
NFMBCMJJ_00160	CDS	465				hypothetical protein
NFMBCMJJ_00160	gene	465				
NFMBCMJJ_00161	CDS	1410				hypothetical protein
NFMBCMJJ_00161	gene	1410				
NFMBCMJJ_00162	CDS	234				hypothetical protein
NFMBCMJJ_00162	gene	234				
NFMBCMJJ_00163	CDS	153				hypothetical protein
NFMBCMJJ_00163	gene	153				
NFMBCMJJ_00164	CDS	762				hypothetical protein
NFMBCMJJ_00164	gene	762				
NFMBCMJJ_00165	CDS	1248				hypothetical protein
NFMBCMJJ_00165	gene	1248				
NFMBCMJJ_00166	CDS	333				hypothetical protein
NFMBCMJJ_00166	gene	333				
NFMBCMJJ_00167	CDS	219				hypothetical protein
NFMBCMJJ_00167	gene	219				
NFMBCMJJ_00168	CDS	1074				hypothetical protein
NFMBCMJJ_00168	gene	1074				
NFMBCMJJ_00169	CDS	480				phage protein
NFMBCMJJ_00169	gene	480				
NFMBCMJJ_00170	CDS	99				hypothetical protein
NFMBCMJJ_00170	gene	99				
NFMBCMJJ_00171	CDS	360				hypothetical protein
NFMBCMJJ_00171	gene	360				
NFMBCMJJ_00172	CDS	1860				hypothetical protein
NFMBCMJJ_00172	gene	1860				
NFMBCMJJ_00173	CDS	1563				hypothetical protein
NFMBCMJJ_00173	gene	1563				
NFMBCMJJ_00174	CDS	519				hypothetical protein
NFMBCMJJ_00174	gene	519				
NFMBCMJJ_00175	CDS	924				hypothetical protein
NFMBCMJJ_00175	gene	924				
NFMBCMJJ_00176	CDS	219				hypothetical protein
NFMBCMJJ_00176	gene	219				
NFMBCMJJ_00177	CDS	318				hypothetical protein
NFMBCMJJ_00177	gene	318				
NFMBCMJJ_00178	CDS	900				YqaJ-like viral recombinase domain protein
NFMBCMJJ_00178	gene	900				
NFMBCMJJ_00179	CDS	204				hypothetical protein
NFMBCMJJ_00179	gene	204				
NFMBCMJJ_00180	CDS	1254				hypothetical protein
NFMBCMJJ_00180	gene	1254				
NFMBCMJJ_00181	CDS	294				hypothetical protein
NFMBCMJJ_00181	gene	294				
NFMBCMJJ_00182	CDS	177				hypothetical protein
NFMBCMJJ_00182	gene	177				
NFMBCMJJ_00183	CDS	267				hypothetical protein
NFMBCMJJ_00183	gene	267				
NFMBCMJJ_00184	CDS	192				hypothetical protein
NFMBCMJJ_00184	gene	192				
NFMBCMJJ_00185	CDS	339				helix-turn-helix domain-containing protein
NFMBCMJJ_00185	gene	339				
NFMBCMJJ_00186	CDS	414				putative Zn peptidase
NFMBCMJJ_00186	gene	414				
NFMBCMJJ_00187	CDS	255				hypothetical protein
NFMBCMJJ_00187	gene	255				
NFMBCMJJ_00188	CDS	1161	xerC_2			site-specific tyrosine recombinase XerC-family protein
NFMBCMJJ_00188	gene	1161	xerC_2			
NFMBCMJJ_00189	tRNA	88				tRNA-Ser(cga)
NFMBCMJJ_00189	gene	88				
NFMBCMJJ_00190	CDS	636				TetR family transcriptional regulator
NFMBCMJJ_00190	gene	636				
NFMBCMJJ_00191	CDS	1287				hypothetical protein
NFMBCMJJ_00191	gene	1287				
NFMBCMJJ_00192	CDS	336				hypothetical protein
NFMBCMJJ_00192	gene	336				
NFMBCMJJ_00193	CDS	597				hypothetical protein
NFMBCMJJ_00193	gene	597				
NFMBCMJJ_00194	CDS	1803		3.1.4.46		glycerophosphodiester phosphodiesterase family protein
NFMBCMJJ_00194	gene	1803				
NFMBCMJJ_00195	CDS	111				hypothetical protein
NFMBCMJJ_00195	gene	111				
NFMBCMJJ_00196	CDS	219				hypothetical protein
NFMBCMJJ_00196	gene	219				
NFMBCMJJ_00197	CDS	150				hypothetical protein
NFMBCMJJ_00197	gene	150				
NFMBCMJJ_00198	CDS	1785				hypothetical protein
NFMBCMJJ_00198	gene	1785				
NFMBCMJJ_00199	CDS	852				hypothetical protein
NFMBCMJJ_00199	gene	852				
NFMBCMJJ_00200	CDS	273				hypothetical protein
NFMBCMJJ_00200	gene	273				
NFMBCMJJ_00201	CDS	414				hypothetical protein
NFMBCMJJ_00201	gene	414				
NFMBCMJJ_00202	CDS	819				hypothetical protein
NFMBCMJJ_00202	gene	819				
NFMBCMJJ_00203	CDS	810				hypothetical protein
NFMBCMJJ_00203	gene	810				
NFMBCMJJ_00204	CDS	567				hypothetical protein
NFMBCMJJ_00204	gene	567				
NFMBCMJJ_00205	CDS	522				hypothetical protein
NFMBCMJJ_00205	gene	522				
NFMBCMJJ_00206	CDS	213				hypothetical protein
NFMBCMJJ_00206	gene	213				
NFMBCMJJ_00207	CDS	1032				hypothetical protein
NFMBCMJJ_00207	gene	1032				
NFMBCMJJ_00208	CDS	291				hypothetical protein
NFMBCMJJ_00208	gene	291				
NFMBCMJJ_00209	CDS	345				hypothetical protein
NFMBCMJJ_00209	gene	345				
NFMBCMJJ_00210	CDS	2415				hypothetical protein
NFMBCMJJ_00210	gene	2415				
NFMBCMJJ_00211	CDS	2712				phage minor structural protein
NFMBCMJJ_00211	gene	2712				
NFMBCMJJ_00212	CDS	741				phage putative tail component protein
NFMBCMJJ_00212	gene	741				
NFMBCMJJ_00213	CDS	2817				hypothetical protein
NFMBCMJJ_00213	gene	2817				
NFMBCMJJ_00214	CDS	342				hypothetical protein
NFMBCMJJ_00214	gene	342				
NFMBCMJJ_00215	CDS	618				phage major tail protein, Phi13 family
NFMBCMJJ_00215	gene	618				
NFMBCMJJ_00216	CDS	378				hypothetical protein
NFMBCMJJ_00216	gene	378				
NFMBCMJJ_00217	CDS	396				hypothetical protein
NFMBCMJJ_00217	gene	396				
NFMBCMJJ_00218	CDS	372				hypothetical protein
NFMBCMJJ_00218	gene	372				
NFMBCMJJ_00219	CDS	342				hypothetical protein
NFMBCMJJ_00219	gene	342				
NFMBCMJJ_00220	CDS	198				hypothetical protein
NFMBCMJJ_00220	gene	198				
NFMBCMJJ_00221	CDS	891				hypothetical protein
NFMBCMJJ_00221	gene	891				
NFMBCMJJ_00222	CDS	615				hypothetical protein
NFMBCMJJ_00222	gene	615				
NFMBCMJJ_00223	CDS	318				hypothetical protein
NFMBCMJJ_00223	gene	318				
NFMBCMJJ_00224	CDS	942				phage head protein
NFMBCMJJ_00224	gene	942				
NFMBCMJJ_00225	CDS	1530				phage portal protein
NFMBCMJJ_00225	gene	1530				
NFMBCMJJ_00226	CDS	1416				hypothetical protein
NFMBCMJJ_00226	gene	1416				
NFMBCMJJ_00227	CDS	843				Phage terminase small subunit
NFMBCMJJ_00227	gene	843				
NFMBCMJJ_00228	CDS	576				hypothetical protein
NFMBCMJJ_00228	gene	576				
NFMBCMJJ_00229	CDS	204				hypothetical protein
NFMBCMJJ_00229	gene	204				
NFMBCMJJ_00230	CDS	468				ArpU family transcriptional regulator
NFMBCMJJ_00230	gene	468				
NFMBCMJJ_00231	CDS	840				hypothetical protein
NFMBCMJJ_00231	gene	840				
NFMBCMJJ_00232	CDS	162				hypothetical protein
NFMBCMJJ_00232	gene	162				
NFMBCMJJ_00233	CDS	198				hypothetical protein
NFMBCMJJ_00233	gene	198				
NFMBCMJJ_00234	CDS	378				hypothetical protein
NFMBCMJJ_00234	gene	378				
NFMBCMJJ_00235	CDS	462				hypothetical protein
NFMBCMJJ_00235	gene	462				
NFMBCMJJ_00236	CDS	387				YopX protein
NFMBCMJJ_00236	gene	387				
NFMBCMJJ_00237	CDS	288				hypothetical protein
NFMBCMJJ_00237	gene	288				
NFMBCMJJ_00238	CDS	195				hypothetical protein
NFMBCMJJ_00238	gene	195				
NFMBCMJJ_00239	CDS	330				hypothetical protein
NFMBCMJJ_00239	gene	330				
NFMBCMJJ_00240	CDS	879				hypothetical protein
NFMBCMJJ_00240	gene	879				
NFMBCMJJ_00241	CDS	876	recT_1			recombination and repair protein RecT
NFMBCMJJ_00241	gene	876	recT_1			
NFMBCMJJ_00242	CDS	942				YqaJ-like viral recombinase domain protein
NFMBCMJJ_00242	gene	942				
NFMBCMJJ_00243	CDS	246				hypothetical protein
NFMBCMJJ_00243	gene	246				
NFMBCMJJ_00244	CDS	186				hypothetical protein
NFMBCMJJ_00244	gene	186				
NFMBCMJJ_00245	CDS	231				hypothetical protein
NFMBCMJJ_00245	gene	231				
NFMBCMJJ_00246	CDS	555				hypothetical protein
NFMBCMJJ_00246	gene	555				
NFMBCMJJ_00247	CDS	153				hypothetical protein
NFMBCMJJ_00247	gene	153				
NFMBCMJJ_00248	CDS	201				hypothetical protein
NFMBCMJJ_00248	gene	201				
NFMBCMJJ_00249	CDS	147				hypothetical protein
NFMBCMJJ_00249	gene	147				
NFMBCMJJ_00250	CDS	222				helix-turn-helix domain-containing protein
NFMBCMJJ_00250	gene	222				
NFMBCMJJ_00251	CDS	372				helix-turn-helix domain-containing protein
NFMBCMJJ_00251	gene	372				
NFMBCMJJ_00252	CDS	429				hypothetical protein
NFMBCMJJ_00252	gene	429				
NFMBCMJJ_00253	CDS	606				hypothetical protein
NFMBCMJJ_00253	gene	606				
NFMBCMJJ_00254	CDS	1224	xerC_3			site-specific tyrosine recombinase XerC-family protein
NFMBCMJJ_00254	gene	1224	xerC_3			
NFMBCMJJ_00255	CDS	1347	pgi	5.3.1.9		glucose-6-phosphate isomerase
NFMBCMJJ_00255	gene	1347	pgi			
NFMBCMJJ_00256	CDS	1350		1.4.1.4		NADP-specific glutamate dehydrogenase
NFMBCMJJ_00256	gene	1350				
NFMBCMJJ_00257	CDS	1254				HI0933-like protein
NFMBCMJJ_00257	gene	1254				
NFMBCMJJ_00258	CDS	489				YbaK/ebsC protein
NFMBCMJJ_00258	gene	489				
NFMBCMJJ_00259	CDS	750		4.2.1.10		3-dehydroquinate dehydratase
NFMBCMJJ_00259	gene	750				
NFMBCMJJ_00260	CDS	1173		2.1.1.198		SAM-dependent methyltransferase
NFMBCMJJ_00260	gene	1173				
NFMBCMJJ_00261	CDS	2142		3.1.6.-		sulfatase
NFMBCMJJ_00261	gene	2142				
NFMBCMJJ_00262	CDS	729				hypothetical protein
NFMBCMJJ_00262	gene	729				
NFMBCMJJ_00263	CDS	507				hypothetical protein
NFMBCMJJ_00263	gene	507				
NFMBCMJJ_00264	CDS	1443		2.7.13.3		sensor histidine kinase
NFMBCMJJ_00264	gene	1443				
