locus_tag	ftype	length_bp	gene	EC_number	COG	product
PALEPJKG_00051	CDS	2088	mapZ			Mid-cell-anchored protein Z
PALEPJKG_00051	gene	2088	mapZ			
PALEPJKG_00052	CDS	1107	rpoD			RNA polymerase sigma factor RpoD
PALEPJKG_00052	gene	1107	rpoD			
PALEPJKG_00053	CDS	1887		2.7.7.-		DNA primase
PALEPJKG_00053	gene	1887				
PALEPJKG_00054	CDS	2337		3.6.3.-		cation transporter E1-E2 family ATPase
PALEPJKG_00054	gene	2337				
PALEPJKG_00055	CDS	618				hypothetical protein
PALEPJKG_00055	gene	618				
PALEPJKG_00056	CDS	1998		2.7.1.69		PTS system, N-acetylglucosamine-specific IICBA component
PALEPJKG_00056	gene	1998				
PALEPJKG_00057	CDS	834				BglG family transcriptional antiterminator
PALEPJKG_00057	gene	834				
PALEPJKG_00058	CDS	1653				oligopeptide ABC superfamily ATP binding cassette transporter, binding protein
PALEPJKG_00058	gene	1653				
PALEPJKG_00059	CDS	1377				hypothetical protein
PALEPJKG_00059	gene	1377				
PALEPJKG_00060	CDS	1065		5.1.1.-	COG4948	Hydrophobic dipeptide epimerase
PALEPJKG_00060	gene	1065				
PALEPJKG_00061	CDS	345				metal-sulfur cluster biosynthetic enzyme
PALEPJKG_00061	gene	345				
PALEPJKG_00062	CDS	540				hypothetical protein
PALEPJKG_00062	gene	540				
PALEPJKG_00063	CDS	855				hypothetical protein
PALEPJKG_00063	gene	855				
PALEPJKG_00064	CDS	534				hypothetical protein
PALEPJKG_00064	gene	534				
PALEPJKG_00065	CDS	999				Alpha/beta hydrolase family protein
PALEPJKG_00065	gene	999				
PALEPJKG_00066	CDS	1293		4.1.1.20		diaminopimelate decarboxylase
PALEPJKG_00066	gene	1293				
PALEPJKG_00067	CDS	1881		3.1.3.11		fructose-1,6-bisphosphatase
PALEPJKG_00067	gene	1881				
PALEPJKG_00068	CDS	942				hypothetical protein
PALEPJKG_00068	gene	942				
PALEPJKG_00069	CDS	411				hypothetical protein
PALEPJKG_00069	gene	411				
PALEPJKG_00070	CDS	636	ntpD	3.6.3.14		V-type ATP synthase subunit D
PALEPJKG_00070	gene	636	ntpD			
PALEPJKG_00071	CDS	1377		3.6.3.14		V-type ATP synthase subunit B
PALEPJKG_00071	gene	1377				
PALEPJKG_00072	CDS	1782	ntpA	3.6.3.14		V-type ATP synthase subunit A
PALEPJKG_00072	gene	1782	ntpA			
PALEPJKG_00073	CDS	312	ntpG	3.6.3.14		V-type ATP synthase subunit G
PALEPJKG_00073	gene	312	ntpG			
PALEPJKG_00074	CDS	1002	ntpC			V-type ATPase subunit C
PALEPJKG_00074	gene	1002	ntpC			
PALEPJKG_00075	CDS	582				V-type ATPase subunit E
PALEPJKG_00075	gene	582				
PALEPJKG_00076	CDS	474	ntpK	3.6.3.14		V-type ATP synthase subunit K
PALEPJKG_00076	gene	474	ntpK			
PALEPJKG_00077	CDS	1980	ntpI	3.6.3.14		V-type ATP synthase subunit I
PALEPJKG_00077	gene	1980	ntpI			
PALEPJKG_00078	CDS	324				hypothetical protein
PALEPJKG_00078	gene	324				
PALEPJKG_00079	CDS	444	nrdI_1			putative flavoprotein NrdI
PALEPJKG_00079	gene	444	nrdI_1			
PALEPJKG_00080	CDS	180				hypothetical protein
PALEPJKG_00080	gene	180				
PALEPJKG_00081	CDS	1350	pgi	5.3.1.9		glucose-6-phosphate isomerase
PALEPJKG_00081	gene	1350	pgi			
PALEPJKG_00082	CDS	1347		1.4.1.4		NADP-specific glutamate dehydrogenase
PALEPJKG_00082	gene	1347				
PALEPJKG_00083	CDS	1287				HI0933-like protein
PALEPJKG_00083	gene	1287				
PALEPJKG_00084	CDS	1449				ABC transporter ATP-binding protein
PALEPJKG_00084	gene	1449				
PALEPJKG_00085	CDS	435				hypothetical protein
PALEPJKG_00085	gene	435				
PALEPJKG_00086	CDS	1395		3.2.1.22		alpha-galactosidase
PALEPJKG_00086	gene	1395				
PALEPJKG_00087	CDS	999				LacI family sugar-binding transcriptional regulator
PALEPJKG_00087	gene	999				
PALEPJKG_00088	CDS	1263	traL_1			putative type IV conjugative transfer system protein TraL
PALEPJKG_00088	gene	1263	traL_1			
PALEPJKG_00089	CDS	900				ABC transporter ATP-binding protein
PALEPJKG_00089	gene	900				
PALEPJKG_00090	CDS	258				hypothetical protein
PALEPJKG_00090	gene	258				
PALEPJKG_00091	CDS	1797	uvrC	3.1.25.-		excinuclease ABC subunit C
PALEPJKG_00091	gene	1797	uvrC			
PALEPJKG_00092	CDS	315		1.8.1.8		thioredoxin
PALEPJKG_00092	gene	315				
PALEPJKG_00093	CDS	2367				recombination and DNA strand exchange inhibitor protein
PALEPJKG_00093	gene	2367				
PALEPJKG_00094	CDS	549				CvpA family protein
PALEPJKG_00094	gene	549				
PALEPJKG_00095	CDS	444				cell division protein ZapA
PALEPJKG_00095	gene	444				
PALEPJKG_00096	CDS	2103		3.6.3.3		cadmium-translocating P-type ATPase
PALEPJKG_00096	gene	2103				
PALEPJKG_00097	CDS	1005	btuD_1	3.6.3.33		Vitamin B12 import ATP-binding protein BtuD
PALEPJKG_00097	gene	1005	btuD_1			
PALEPJKG_00098	CDS	672				spermidine/putrescine ABC superfamily ATP binding cassette transporter, membrane protein
PALEPJKG_00098	gene	672				
PALEPJKG_00099	CDS	801	modA		COG0725	Molybdate-binding protein ModA
PALEPJKG_00099	gene	801	modA			
PALEPJKG_00100	CDS	972				hypothetical protein
PALEPJKG_00100	gene	972				
PALEPJKG_00101	CDS	483	mog	2.7.7.75	COG0521	Molybdopterin adenylyltransferase
PALEPJKG_00101	gene	483	mog			
PALEPJKG_00102	CDS	435				hypothetical protein
PALEPJKG_00102	gene	435				
PALEPJKG_00103	CDS	966	moaA	4.1.99.22	COG2896	GTP 3',8-cyclase
PALEPJKG_00103	gene	966	moaA			
PALEPJKG_00104	CDS	510	moaC	4.6.1.17	COG0315	Cyclic pyranopterin monophosphate synthase
PALEPJKG_00104	gene	510	moaC			
PALEPJKG_00105	CDS	1203	moaE2	2.10.1.1	COG0303	Molybdopterin molybdenumtransferase 2
PALEPJKG_00105	gene	1203	moaE2			
PALEPJKG_00106	CDS	2721	napA_1	1.7.99.4		Nitrate reductase
PALEPJKG_00106	gene	2721	napA_1			
PALEPJKG_00107	CDS	1299	hndC	1.12.1.3	COG1145	NADP-reducing hydrogenase subunit HndC
PALEPJKG_00107	gene	1299	hndC			
PALEPJKG_00108	CDS	489	hndA	1.12.1.3	COG1905	NADP-reducing hydrogenase subunit HndA
PALEPJKG_00108	gene	489	hndA			
PALEPJKG_00109	CDS	582				hypothetical protein
PALEPJKG_00109	gene	582				
PALEPJKG_00110	CDS	825				formate/nitrite transporter
PALEPJKG_00110	gene	825				
PALEPJKG_00111	CDS	516	mobA	2.7.7.77		putative molybdenum cofactor guanylyltransferase
PALEPJKG_00111	gene	516	mobA			
PALEPJKG_00112	CDS	1029				integral membrane protein
PALEPJKG_00112	gene	1029				
PALEPJKG_00113	CDS	267				membrane protein
PALEPJKG_00113	gene	267				
PALEPJKG_00114	CDS	1230	pepT_1	3.4.11.4		peptidase T
PALEPJKG_00114	gene	1230	pepT_1			
PALEPJKG_00115	CDS	1119				NIF3-related protein
PALEPJKG_00115	gene	1119				
PALEPJKG_00116	CDS	717		2.1.1.198		SAM-dependent methyltransferase family protein
PALEPJKG_00116	gene	717				
PALEPJKG_00117	CDS	2643	alaS	6.1.1.7		alanyl-tRNA synthetase
PALEPJKG_00117	gene	2643	alaS			
PALEPJKG_00118	CDS	684				hypothetical protein
PALEPJKG_00118	gene	684				
PALEPJKG_00119	CDS	1350		3.6.1.-		DEAD/DEAH box helicase
PALEPJKG_00119	gene	1350				
PALEPJKG_00120	CDS	1182				VanZ/RDD domain protein
PALEPJKG_00120	gene	1182				
PALEPJKG_00121	CDS	312				hypothetical protein
PALEPJKG_00121	gene	312				
PALEPJKG_00122	CDS	339	phnA			putative alkylphosphonate utilization operon protein PhnA
PALEPJKG_00122	gene	339	phnA			
PALEPJKG_00123	CDS	954				DHHA1 domain protein
PALEPJKG_00123	gene	954				
PALEPJKG_00124	CDS	1320				DRTGG domain-containing protein
PALEPJKG_00124	gene	1320				
PALEPJKG_00125	CDS	675				metallo-beta-lactamase domain-containing protein
PALEPJKG_00125	gene	675				
PALEPJKG_00126	CDS	1434				drug resistance MFS transporter, drug:H+ antiporter-2 (DHA2) family protein
PALEPJKG_00126	gene	1434				
PALEPJKG_00127	CDS	351				hypothetical protein
PALEPJKG_00127	gene	351				
PALEPJKG_00128	CDS	1122				hypothetical protein
PALEPJKG_00128	gene	1122				
PALEPJKG_00129	CDS	201	cspLA			major cold shock protein CspA
PALEPJKG_00129	gene	201	cspLA			
PALEPJKG_00130	CDS	1206				integral membrane protein
PALEPJKG_00130	gene	1206				
PALEPJKG_00131	CDS	1053				permease
PALEPJKG_00131	gene	1053				
PALEPJKG_00132	CDS	2412		2.3.1.9		acetyl-CoA acetyltransferase/hydroxymethylglutaryl-CoA reductase, degradative
PALEPJKG_00132	gene	2412				
PALEPJKG_00133	CDS	1152		2.3.3.10		hydroxymethylglutaryl-CoA synthase
PALEPJKG_00133	gene	1152				
PALEPJKG_00134	CDS	768				hypothetical protein
PALEPJKG_00134	gene	768				
PALEPJKG_00135	CDS	603		2.7.-.-		dihydroxyacetone kinase, DhaL subunit
PALEPJKG_00135	gene	603				
PALEPJKG_00136	CDS	984		2.7.-.-		dihydroxyacetone kinase subunit DhaK
PALEPJKG_00136	gene	984				
PALEPJKG_00137	CDS	399		2.7.1.-		dihydroxyacetone kinase, phosphotransfer subunit
PALEPJKG_00137	gene	399				
PALEPJKG_00138	CDS	1140		1.1.1.6		glycerol dehydrogenase
PALEPJKG_00138	gene	1140				
PALEPJKG_00139	CDS	987	rhaR			HTH-type transcriptional activator RhaR
PALEPJKG_00139	gene	987	rhaR			
PALEPJKG_00140	CDS	1407	pdhD_1	1.8.1.4		Dihydrolipoyl dehydrogenase
PALEPJKG_00140	gene	1407	pdhD_1			
PALEPJKG_00141	CDS	1620		2.3.1.61		dihydrolipoamide S-succinyltransferase
PALEPJKG_00141	gene	1620				
PALEPJKG_00142	CDS	978	pdhB_1	1.2.4.1		transketolase
PALEPJKG_00142	gene	978	pdhB_1			
PALEPJKG_00143	CDS	1116	pdhA_1	1.2.4.1		pyruvate dehydrogenase E1 component subunit alpha
PALEPJKG_00143	gene	1116	pdhA_1			
PALEPJKG_00144	CDS	2613		3.6.3.2		magnesium-translocating P-type ATPase
PALEPJKG_00144	gene	2613				
PALEPJKG_00145	CDS	582				integral membrane protein
PALEPJKG_00145	gene	582				
PALEPJKG_00146	CDS	1614		3.2.1.1		alpha amylase
PALEPJKG_00146	gene	1614				
PALEPJKG_00147	CDS	1626	dexB	3.2.1.70		glucan 1,6-alpha-glucosidase
PALEPJKG_00147	gene	1626	dexB			
PALEPJKG_00148	CDS	1767		3.2.1.1		alpha amylase
PALEPJKG_00148	gene	1767				
PALEPJKG_00149	CDS	1251				extracellular solute-binding protein
PALEPJKG_00149	gene	1251				
PALEPJKG_00150	CDS	1344				ABC transporter permease
PALEPJKG_00150	gene	1344				
PALEPJKG_00151	CDS	864	mdxG			ABC transporter permease
PALEPJKG_00151	gene	864	mdxG			
PALEPJKG_00152	CDS	489				hypothetical protein
PALEPJKG_00152	gene	489				
PALEPJKG_00153	CDS	2340		3.6.3.-		ABC transporter ATP-binding protein/permease
PALEPJKG_00153	gene	2340				
PALEPJKG_00154	CDS	501				hypothetical protein
PALEPJKG_00154	gene	501				
PALEPJKG_00155	CDS	462				hypothetical protein
PALEPJKG_00155	gene	462				
PALEPJKG_00156	CDS	915		1.8.1.9		thioredoxin reductase
PALEPJKG_00156	gene	915				
PALEPJKG_00157	CDS	822				hypothetical protein
PALEPJKG_00157	gene	822				
PALEPJKG_00158	CDS	255				hypothetical protein
PALEPJKG_00158	gene	255				
PALEPJKG_00159	CDS	378				hypothetical protein
PALEPJKG_00159	gene	378				
PALEPJKG_00160	CDS	162				hypothetical protein
PALEPJKG_00160	gene	162				
PALEPJKG_00161	CDS	333				hypothetical protein
PALEPJKG_00161	gene	333				
PALEPJKG_00162	CDS	885				hypothetical protein
PALEPJKG_00162	gene	885				
PALEPJKG_00163	CDS	1542				hypothetical protein
PALEPJKG_00163	gene	1542				
PALEPJKG_00164	CDS	357				hypothetical protein
PALEPJKG_00164	gene	357				
PALEPJKG_00165	CDS	255				hypothetical protein
PALEPJKG_00165	gene	255				
PALEPJKG_00166	CDS	411				hypothetical protein
PALEPJKG_00166	gene	411				
PALEPJKG_00167	CDS	4431	essC		COG1674	ESAT-6 secretion machinery protein EssC
PALEPJKG_00167	gene	4431	essC			
PALEPJKG_00168	CDS	1173				hypothetical protein
PALEPJKG_00168	gene	1173				
PALEPJKG_00169	CDS	270				hypothetical protein
PALEPJKG_00169	gene	270				
PALEPJKG_00170	CDS	498				hypothetical protein
PALEPJKG_00170	gene	498				
PALEPJKG_00171	CDS	3438				hypothetical protein
PALEPJKG_00171	gene	3438				
PALEPJKG_00172	CDS	294	esxA_2			ESAT-6 secretion system extracellular protein A
PALEPJKG_00172	gene	294	esxA_2			
PALEPJKG_00173	CDS	1239	pepS	3.4.11.-		aminopeptidase PepS
PALEPJKG_00173	gene	1239	pepS			
PALEPJKG_00174	CDS	573				TetR family transcriptional regulator
PALEPJKG_00174	gene	573				
PALEPJKG_00175	CDS	474				TspO/MBR family protein
PALEPJKG_00175	gene	474				
PALEPJKG_00176	CDS	444				flavodoxin
PALEPJKG_00176	gene	444				
PALEPJKG_00177	CDS	765		3.4.11.18		Methionine aminopeptidase, type I
PALEPJKG_00177	gene	765				
PALEPJKG_00178	CDS	909		3.1.-.-		ribonuclease BN
PALEPJKG_00178	gene	909				
PALEPJKG_00179	CDS	1149		2.4.-.-		glycoside hydrolase family protein
PALEPJKG_00179	gene	1149				
PALEPJKG_00180	CDS	783		2.4.1.-		glycosyl transferase family protein
PALEPJKG_00180	gene	783				
PALEPJKG_00181	CDS	828		2.4.1.-		glycosyl transferase family protein
PALEPJKG_00181	gene	828				
PALEPJKG_00182	CDS	714		2.4.1.-		glycosyl transferase family protein
PALEPJKG_00182	gene	714				
PALEPJKG_00183	CDS	867	rmlA	2.7.7.24		glucose-1-phosphate thymidylyltransferase
PALEPJKG_00183	gene	867	rmlA			
PALEPJKG_00184	CDS	573		5.1.3.13		dTDP-4-dehydrorhamnose 3,5-epimerase
PALEPJKG_00184	gene	573				
PALEPJKG_00185	CDS	1029	rmlB_1	4.2.1.46		dTDP-glucose 4,6-dehydratase
PALEPJKG_00185	gene	1029	rmlB_1			
PALEPJKG_00186	CDS	843		1.1.1.133		dTDP-4-dehydrorhamnose reductase
PALEPJKG_00186	gene	843				
PALEPJKG_00187	CDS	726		2.4.1.-		glycosyl transferase family protein
PALEPJKG_00187	gene	726				
PALEPJKG_00188	CDS	351				hypothetical protein
PALEPJKG_00188	gene	351				
PALEPJKG_00189	CDS	342				hypothetical protein
PALEPJKG_00189	gene	342				
PALEPJKG_00190	CDS	795				ABC transporter
PALEPJKG_00190	gene	795				
PALEPJKG_00191	CDS	1218				ABC transporter ATP-binding protein
PALEPJKG_00191	gene	1218				
PALEPJKG_00192	CDS	3144				hypothetical protein
PALEPJKG_00192	gene	3144				
PALEPJKG_00193	CDS	2142		2.4.-.-		glycosyl transferase family protein
PALEPJKG_00193	gene	2142				
PALEPJKG_00194	CDS	1971				hypothetical protein
PALEPJKG_00194	gene	1971				
PALEPJKG_00195	CDS	1302				hypothetical protein
PALEPJKG_00195	gene	1302				
PALEPJKG_00196	CDS	1398		2.7.8.6		undecaprenyl-phosphate galactosephosphotransferase
PALEPJKG_00196	gene	1398				
PALEPJKG_00197	CDS	834	wbbD	2.4.1.303	COG0463	UDP-Gal:alpha-D-GlcNAc-diphosphoundecaprenol beta-1,3-galactosyltransferase
PALEPJKG_00197	gene	834	wbbD			
PALEPJKG_00198	CDS	843				hypothetical protein
PALEPJKG_00198	gene	843				
PALEPJKG_00199	CDS	1680				hypothetical protein
PALEPJKG_00199	gene	1680				
PALEPJKG_00200	CDS	705	tarI	2.7.7.40		Ribitol-5-phosphate cytidylyltransferase
PALEPJKG_00200	gene	705	tarI			
PALEPJKG_00201	CDS	1059	rmlB_2	4.2.1.46		dTDP-glucose 4,6-dehydratase
PALEPJKG_00201	gene	1059	rmlB_2			
PALEPJKG_00202	CDS	981	arnC_1	2.4.2.53		Undecaprenyl-phosphate 4-deoxy-4-formamido-L-arabinose transferase
PALEPJKG_00202	gene	981	arnC_1			
PALEPJKG_00203	CDS	1395		2.4.1.-		O-Antigen polymerase
PALEPJKG_00203	gene	1395				
PALEPJKG_00204	CDS	825				hypothetical protein
PALEPJKG_00204	gene	825				
PALEPJKG_00205	CDS	918				hypothetical protein
PALEPJKG_00205	gene	918				
PALEPJKG_00206	CDS	1422				hypothetical protein
PALEPJKG_00206	gene	1422				
PALEPJKG_00207	CDS	951		4.2.1.46		NAD-dependent epimerase/dehydratase
PALEPJKG_00207	gene	951				
PALEPJKG_00208	CDS	747		3.1.4.44		glycerophosphodiester phosphodiesterase family protein
PALEPJKG_00208	gene	747				
PALEPJKG_00209	CDS	930		2.5.1.75		tRNA dimethylallyltransferase
PALEPJKG_00209	gene	930				
PALEPJKG_00210	CDS	1242	hflX			GTP-binding protein HflX
PALEPJKG_00210	gene	1242	hflX			
PALEPJKG_00211	CDS	384				MerR family transcriptional regulator
PALEPJKG_00211	gene	384				
PALEPJKG_00212	CDS	1341	glnA	6.3.1.2		glutamine synthetase, type I
PALEPJKG_00212	gene	1341	glnA			
PALEPJKG_00213	CDS	3690		1.2.7.-		pyruvate flavodoxin oxidoreductase subunit alpha
PALEPJKG_00213	gene	3690				
PALEPJKG_00214	CDS	885	cdaA	2.7.7.85	COG1624	Cyclic di-AMP synthase CdaA
PALEPJKG_00214	gene	885	cdaA			
PALEPJKG_00215	CDS	1164				YbbR-like protein
PALEPJKG_00215	gene	1164				
PALEPJKG_00216	CDS	1356	glmM	5.4.2.10		phosphoglucosamine mutase
PALEPJKG_00216	gene	1356	glmM			
PALEPJKG_00217	CDS	552				hypothetical protein
PALEPJKG_00217	gene	552				
PALEPJKG_00218	CDS	1707				ABC transporter ATP-binding protein
PALEPJKG_00218	gene	1707				
PALEPJKG_00219	CDS	834	ecfT			Energy-coupling factor transporter transmembrane protein EcfT
PALEPJKG_00219	gene	834	ecfT			
PALEPJKG_00220	CDS	1809		2.6.1.16		glucosamine--fructose-6-phosphate aminotransferase
PALEPJKG_00220	gene	1809				
PALEPJKG_00221	CDS	1281	femA	2.3.2.17		Aminoacyltransferase FemA
PALEPJKG_00221	gene	1281	femA			
PALEPJKG_00222	CDS	291				hypothetical protein
PALEPJKG_00222	gene	291				
PALEPJKG_00223	CDS	966				hypothetical protein
PALEPJKG_00223	gene	966				
PALEPJKG_00224	CDS	180				hypothetical protein
PALEPJKG_00224	gene	180				
PALEPJKG_00225	CDS	1491				hypothetical protein
PALEPJKG_00225	gene	1491				
PALEPJKG_00226	tRNA	73				tRNA-Thr(ggt)
PALEPJKG_00226	gene	73				
PALEPJKG_00227	CDS	1071	metN1	3.6.3.-		ABC transporter ATP-binding protein
PALEPJKG_00227	gene	1071	metN1			
PALEPJKG_00228	CDS	681				ABC transporter permease
PALEPJKG_00228	gene	681				
PALEPJKG_00229	CDS	834				YaeC family lipoprotein
PALEPJKG_00229	gene	834				
PALEPJKG_00230	CDS	1194		3.4.-.-		peptidase M20D
PALEPJKG_00230	gene	1194				
PALEPJKG_00231	CDS	1539				ABC transporter ATP-binding protein
PALEPJKG_00231	gene	1539				
PALEPJKG_00232	CDS	927				periplasmic solute binding protein
PALEPJKG_00232	gene	927				
PALEPJKG_00233	CDS	870				metal ion ABC transporter permease
PALEPJKG_00233	gene	870				
PALEPJKG_00234	CDS	750				ABC transporter ATP-binding protein
PALEPJKG_00234	gene	750				
PALEPJKG_00235	CDS	975	prs2	2.7.6.1		ribose-phosphate pyrophosphokinase
PALEPJKG_00235	gene	975	prs2			
PALEPJKG_00236	CDS	1146		2.8.1.7		Putative cysteine desulfurase
PALEPJKG_00236	gene	1146				
PALEPJKG_00237	CDS	345				hypothetical protein
PALEPJKG_00237	gene	345				
PALEPJKG_00238	CDS	1125	mnmA	2.8.1.-		tRNA-specific 2-thiouridylase MnmA
PALEPJKG_00238	gene	1125	mnmA			
PALEPJKG_00239	CDS	1239				major facilitator superfamily transporter
PALEPJKG_00239	gene	1239				
PALEPJKG_00240	CDS	516				hypothetical protein
PALEPJKG_00240	gene	516				
PALEPJKG_00241	CDS	570				TetR family transcriptional regulator
PALEPJKG_00241	gene	570				
PALEPJKG_00242	CDS	366				hypothetical protein
PALEPJKG_00242	gene	366				
PALEPJKG_00243	CDS	2082		5.99.1.2		DNA topoisomerase III
PALEPJKG_00243	gene	2082				
PALEPJKG_00244	CDS	864				AraC family transcriptional regulator
PALEPJKG_00244	gene	864				
	repeat_region	234				
PALEPJKG_00245	CDS	1419	cydA	1.10.3.-	COG1271	Cytochrome bd ubiquinol oxidase subunit 1
PALEPJKG_00245	gene	1419	cydA			
PALEPJKG_00246	CDS	1014	cydB	1.10.3.14	COG1294	Cytochrome bd-I ubiquinol oxidase subunit 2
PALEPJKG_00246	gene	1014	cydB			
PALEPJKG_00247	CDS	1734				ABC transporter ATP-binding protein
PALEPJKG_00247	gene	1734				
PALEPJKG_00248	CDS	1764			COG1132	putative ABC transporter ATP-binding protein
PALEPJKG_00248	gene	1764				
PALEPJKG_00249	CDS	981		2.5.1.10		polyprenyl synthetase
PALEPJKG_00249	gene	981				
PALEPJKG_00250	CDS	906		2.5.1.-		prenyltransferase, UbiA family
PALEPJKG_00250	gene	906				
PALEPJKG_00251	CDS	1212		1.-.-.-		pyridine nucleotide-disulfide family oxidoreductase
PALEPJKG_00251	gene	1212				
PALEPJKG_00252	CDS	2424				cell division protein FtsK
PALEPJKG_00252	gene	2424				
PALEPJKG_00253	CDS	702				GntR family transcriptional regulator
PALEPJKG_00253	gene	702				
PALEPJKG_00254	CDS	750		3.6.3.-		ABC transporter ATP-binding protein
PALEPJKG_00254	gene	750				
PALEPJKG_00255	CDS	1830				peptide ABC transporter permease/transmembrane protein
PALEPJKG_00255	gene	1830				
PALEPJKG_00256	CDS	1074	rlmN	2.1.1.-		ribosomal RNA large subunit methyltransferase N
