locus_tag	ftype	length_bp	gene	EC_number	COG	product
GNDDNANJ_00026	CDS	678				hypothetical protein
GNDDNANJ_00026	gene	678				
GNDDNANJ_00027	CDS	981				hypothetical protein
GNDDNANJ_00027	gene	981				
GNDDNANJ_00028	CDS	681				hypothetical protein
GNDDNANJ_00028	gene	681				
GNDDNANJ_00029	CDS	834				hypothetical protein
GNDDNANJ_00029	gene	834				
GNDDNANJ_00030	CDS	432				hypothetical protein
GNDDNANJ_00030	gene	432				
GNDDNANJ_00031	CDS	636				hypothetical protein
GNDDNANJ_00031	gene	636				
GNDDNANJ_00032	CDS	144				hypothetical protein
GNDDNANJ_00032	gene	144				
GNDDNANJ_00033	CDS	402				YopX protein
GNDDNANJ_00033	gene	402				
GNDDNANJ_00034	CDS	102				hypothetical protein
GNDDNANJ_00034	gene	102				
GNDDNANJ_00035	CDS	411	yopX			putative phage protein YopX
GNDDNANJ_00035	gene	411	yopX			
GNDDNANJ_00036	CDS	309				hypothetical protein
GNDDNANJ_00036	gene	309				
GNDDNANJ_00037	CDS	366				hypothetical protein
GNDDNANJ_00037	gene	366				
GNDDNANJ_00038	CDS	222				hypothetical protein
GNDDNANJ_00038	gene	222				
GNDDNANJ_00039	CDS	447				hypothetical protein
GNDDNANJ_00039	gene	447				
GNDDNANJ_00040	CDS	348				hypothetical protein
GNDDNANJ_00040	gene	348				
GNDDNANJ_00041	CDS	474				hypothetical protein
GNDDNANJ_00041	gene	474				
GNDDNANJ_00042	CDS	522				ArpU family transcriptional regulator
GNDDNANJ_00042	gene	522				
GNDDNANJ_00043	tRNA	72				tRNA-Trp(cca)
GNDDNANJ_00043	gene	72				
GNDDNANJ_00044	CDS	279				hypothetical protein
GNDDNANJ_00044	gene	279				
GNDDNANJ_00045	CDS	696				hypothetical protein
GNDDNANJ_00045	gene	696				
GNDDNANJ_00046	CDS	231				hypothetical protein
GNDDNANJ_00046	gene	231				
GNDDNANJ_00047	CDS	225				hypothetical protein
GNDDNANJ_00047	gene	225				
GNDDNANJ_00048	CDS	462				hypothetical protein
GNDDNANJ_00048	gene	462				
GNDDNANJ_00049	CDS	1392				hypothetical protein
GNDDNANJ_00049	gene	1392				
GNDDNANJ_00050	CDS	1476				phage portal protein
GNDDNANJ_00050	gene	1476				
GNDDNANJ_00051	CDS	1047				hypothetical protein
GNDDNANJ_00051	gene	1047				
GNDDNANJ_00052	CDS	321				hypothetical protein
GNDDNANJ_00052	gene	321				
GNDDNANJ_00053	CDS	180				hypothetical protein
GNDDNANJ_00053	gene	180				
GNDDNANJ_00054	CDS	624				hypothetical protein
GNDDNANJ_00054	gene	624				
GNDDNANJ_00055	CDS	888				hypothetical protein
GNDDNANJ_00055	gene	888				
GNDDNANJ_00056	CDS	183				hypothetical protein
GNDDNANJ_00056	gene	183				
GNDDNANJ_00057	CDS	345				hypothetical protein
GNDDNANJ_00057	gene	345				
GNDDNANJ_00058	CDS	375				hypothetical protein
GNDDNANJ_00058	gene	375				
GNDDNANJ_00059	CDS	399				hypothetical protein
GNDDNANJ_00059	gene	399				
GNDDNANJ_00060	CDS	375				hypothetical protein
GNDDNANJ_00060	gene	375				
GNDDNANJ_00061	CDS	849				hypothetical protein
GNDDNANJ_00061	gene	849				
GNDDNANJ_00062	CDS	351				hypothetical protein
GNDDNANJ_00062	gene	351				
GNDDNANJ_00063	CDS	2925				hypothetical protein
GNDDNANJ_00063	gene	2925				
GNDDNANJ_00064	CDS	735				phage putative tail component protein
GNDDNANJ_00064	gene	735				
GNDDNANJ_00065	CDS	2700				phage minor structural protein
GNDDNANJ_00065	gene	2700				
GNDDNANJ_00066	CDS	882				hypothetical protein
GNDDNANJ_00066	gene	882				
GNDDNANJ_00067	CDS	579				hypothetical protein
GNDDNANJ_00067	gene	579				
GNDDNANJ_00068	CDS	288				hypothetical protein
GNDDNANJ_00068	gene	288				
GNDDNANJ_00069	CDS	492				hypothetical protein
GNDDNANJ_00069	gene	492				
GNDDNANJ_00070	CDS	396				hypothetical protein
GNDDNANJ_00070	gene	396				
GNDDNANJ_00071	CDS	123				hypothetical protein
GNDDNANJ_00071	gene	123				
GNDDNANJ_00072	CDS	381				hypothetical protein
GNDDNANJ_00072	gene	381				
GNDDNANJ_00073	CDS	1107				hypothetical protein
GNDDNANJ_00073	gene	1107				
GNDDNANJ_00074	tRNA	76				tRNA-Met(cat)
GNDDNANJ_00074	gene	76				
GNDDNANJ_00075	CDS	372				hypothetical protein
GNDDNANJ_00075	gene	372				
GNDDNANJ_00076	CDS	435				Competence protein ComGF
GNDDNANJ_00076	gene	435				
GNDDNANJ_00077	CDS	354				hypothetical protein
GNDDNANJ_00077	gene	354				
GNDDNANJ_00078	CDS	1008		2.1.1.72		adenine-specific methyltransferase
GNDDNANJ_00078	gene	1008				
GNDDNANJ_00079	CDS	1188	ackA	2.7.2.1		acetate kinase
GNDDNANJ_00079	gene	1188	ackA			
GNDDNANJ_00080	CDS	474				universal stress protein
GNDDNANJ_00080	gene	474				
GNDDNANJ_00081	CDS	279				hypothetical protein
GNDDNANJ_00081	gene	279				
GNDDNANJ_00082	CDS	1278	rarA			recombination factor protein RarA
GNDDNANJ_00082	gene	1278	rarA			
GNDDNANJ_00083	CDS	678		3.2.2.-		DNA-3-methyladenine glycosylase
GNDDNANJ_00083	gene	678				
GNDDNANJ_00084	CDS	486		3.2.2.-		DNA-3-methyladenine glycosylase
GNDDNANJ_00084	gene	486				
GNDDNANJ_00085	CDS	948	prmA	2.1.1.-		50S ribosomal protein L11 methyltransferase
GNDDNANJ_00085	gene	948	prmA			
GNDDNANJ_00086	CDS	753	rsmE	2.1.1.-		16S ribosomal RNA methyltransferase RsmE
GNDDNANJ_00086	gene	753	rsmE			
GNDDNANJ_00087	CDS	2214	relA	2.7.6.5		GTP diphosphokinase
GNDDNANJ_00087	gene	2214	relA			
GNDDNANJ_00088	CDS	447	dtd	3.1.-.-		D-tyrosyl-tRNA(Tyr) deacylase
GNDDNANJ_00088	gene	447	dtd			
GNDDNANJ_00089	CDS	1302	hisS	6.1.1.21		histidyl-tRNA synthetase
GNDDNANJ_00089	gene	1302	hisS			
GNDDNANJ_00090	CDS	1770	aspS	6.1.1.12		aspartyl-tRNA synthetase
GNDDNANJ_00090	gene	1770	aspS			
GNDDNANJ_00091	CDS	816		2.7.4.7		phosphomethylpyrimidine kinase
GNDDNANJ_00091	gene	816				
GNDDNANJ_00092	CDS	483	hmpT		COG4720	Thiamine precursor transporter HmpT
GNDDNANJ_00092	gene	483	hmpT			
GNDDNANJ_00093	CDS	570				hypothetical protein
GNDDNANJ_00093	gene	570				
GNDDNANJ_00094	CDS	879				integral membrane protein
GNDDNANJ_00094	gene	879				
GNDDNANJ_00095	CDS	1038				SorC family transcriptional regulator
GNDDNANJ_00095	gene	1038				
GNDDNANJ_00096	CDS	1002		1.2.1.12		glyceraldehyde-3-phosphate dehydrogenase
GNDDNANJ_00096	gene	1002				
GNDDNANJ_00097	CDS	1194	pgk	2.7.2.3		phosphoglycerate kinase
GNDDNANJ_00097	gene	1194	pgk			
GNDDNANJ_00098	CDS	756	tpiA	5.3.1.1		triosephosphate isomerase
GNDDNANJ_00098	gene	756	tpiA			
GNDDNANJ_00099	CDS	1299	eno	4.2.1.11		enolase
GNDDNANJ_00099	gene	1299	eno			
GNDDNANJ_00100	CDS	825				hypothetical protein
GNDDNANJ_00100	gene	825				
GNDDNANJ_00101	CDS	1362	dgt	3.1.5.1		Deoxyguanosinetriphosphate triphosphohydrolase
GNDDNANJ_00101	gene	1362	dgt			
GNDDNANJ_00102	CDS	2772				transcriptional antiterminator bglG:Sigma-54 factor
GNDDNANJ_00102	gene	2772				
GNDDNANJ_00103	CDS	420		2.7.1.-		PTS system, mannose/fructose/sorbose-specific IIA component
GNDDNANJ_00103	gene	420				
GNDDNANJ_00104	CDS	471		2.7.1.69		PTS system, mannose/fructose/sorbose-specific IIB component
GNDDNANJ_00104	gene	471				
GNDDNANJ_00105	CDS	792		2.7.1.69		PTS system, mannose/fructose/sorbose-specific IIC component
GNDDNANJ_00105	gene	792				
GNDDNANJ_00106	CDS	834		2.7.1.69		PTS system, mannose/fructose/sorbose-specific IID component
GNDDNANJ_00106	gene	834				
GNDDNANJ_00107	CDS	1077				SIS domain-containing protein
GNDDNANJ_00107	gene	1077				
GNDDNANJ_00108	CDS	1005				SIS domain-containing protein
GNDDNANJ_00108	gene	1005				
GNDDNANJ_00109	CDS	351				hypothetical protein
GNDDNANJ_00109	gene	351				
GNDDNANJ_00110	CDS	360				hypothetical protein
GNDDNANJ_00110	gene	360				
GNDDNANJ_00111	CDS	150				hypothetical protein
GNDDNANJ_00111	gene	150				
GNDDNANJ_00112	CDS	1836		3.1.6.1		arylsulfatase
GNDDNANJ_00112	gene	1836				
GNDDNANJ_00113	CDS	1182	mdtL			Multidrug resistance protein MdtL
GNDDNANJ_00113	gene	1182	mdtL			
GNDDNANJ_00114	CDS	396				hypothetical protein
GNDDNANJ_00114	gene	396				
GNDDNANJ_00115	CDS	666	yeiL_1		COG0664	Regulatory protein YeiL
GNDDNANJ_00115	gene	666	yeiL_1			
GNDDNANJ_00116	CDS	651				hypothetical protein
GNDDNANJ_00116	gene	651				
GNDDNANJ_00117	CDS	2706		3.6.3.8		calcium-translocating P-type ATPase
GNDDNANJ_00117	gene	2706				
GNDDNANJ_00118	CDS	537				hypothetical protein
GNDDNANJ_00118	gene	537				
GNDDNANJ_00119	CDS	435				hypothetical protein
GNDDNANJ_00119	gene	435				
GNDDNANJ_00120	CDS	162				hypothetical protein
GNDDNANJ_00120	gene	162				
GNDDNANJ_00121	CDS	357				hypothetical protein
GNDDNANJ_00121	gene	357				
GNDDNANJ_00122	CDS	1335		1.-.-.-		pyridine nucleotide-disulfide oxidoreductase
GNDDNANJ_00122	gene	1335				
GNDDNANJ_00123	CDS	1467				helix-turn-helix domain-containing protein
GNDDNANJ_00123	gene	1467				
GNDDNANJ_00124	CDS	1506	glpK	2.7.1.30		glycerol kinase
GNDDNANJ_00124	gene	1506	glpK			
GNDDNANJ_00125	CDS	1830	glpO	1.1.3.21		alpha-glycerophosphate oxidase
GNDDNANJ_00125	gene	1830	glpO			
GNDDNANJ_00126	CDS	720				glycerol uptake facilitator protein
GNDDNANJ_00126	gene	720				
GNDDNANJ_00127	CDS	540				hypothetical protein
GNDDNANJ_00127	gene	540				
GNDDNANJ_00128	CDS	846				hypothetical protein
GNDDNANJ_00128	gene	846				
GNDDNANJ_00129	CDS	1509				M protein trans-acting positive regulator
GNDDNANJ_00129	gene	1509				
GNDDNANJ_00130	CDS	1914		2.7.1.184		Sulfofructose kinase
GNDDNANJ_00130	gene	1914				
GNDDNANJ_00131	CDS	921		3.2.2.-		inosine-uridine preferring nucleoside hydrolase
GNDDNANJ_00131	gene	921				
GNDDNANJ_00132	CDS	1374	dcuD		COG3069	Putative cryptic C4-dicarboxylate transporter DcuD
GNDDNANJ_00132	gene	1374	dcuD			
GNDDNANJ_00133	CDS	489				hypothetical protein
GNDDNANJ_00133	gene	489				
GNDDNANJ_00134	CDS	1029				3-carboxymuconate cyclase
GNDDNANJ_00134	gene	1029				
GNDDNANJ_00135	CDS	1254	clpX			ATP-dependent protease ATP-binding protein ClpX
GNDDNANJ_00135	gene	1254	clpX			
GNDDNANJ_00136	CDS	582	ysxC			ribosome biogenesis GTP-binding protein YsxC
GNDDNANJ_00136	gene	582	ysxC			
GNDDNANJ_00137	CDS	153				hypothetical protein
GNDDNANJ_00137	gene	153				
GNDDNANJ_00138	CDS	303	yidD			Putative membrane protein insertion efficiency factor
GNDDNANJ_00138	gene	303	yidD			
GNDDNANJ_00139	CDS	882				ROK family protein
GNDDNANJ_00139	gene	882				
GNDDNANJ_00140	CDS	612				membrane protein
GNDDNANJ_00140	gene	612				
GNDDNANJ_00141	CDS	960				membrane spanning protein
GNDDNANJ_00141	gene	960				
GNDDNANJ_00142	CDS	945				hypothetical protein
GNDDNANJ_00142	gene	945				
GNDDNANJ_00143	CDS	1338	murC	6.3.2.8		UDP-N-acetylmuramate--L-alanine ligase
GNDDNANJ_00143	gene	1338	murC			
GNDDNANJ_00144	CDS	486				MaoC like domain-containing protein
GNDDNANJ_00144	gene	486				
GNDDNANJ_00145	CDS	687				Inhibitor of apoptosis-promoting Bax1
GNDDNANJ_00145	gene	687				
GNDDNANJ_00146	CDS	1803		3.1.4.46		glycerophosphodiester phosphodiesterase family protein
GNDDNANJ_00146	gene	1803				
GNDDNANJ_00147	CDS	600				hypothetical protein
GNDDNANJ_00147	gene	600				
GNDDNANJ_00148	CDS	375				hypothetical protein
GNDDNANJ_00148	gene	375				
GNDDNANJ_00149	CDS	1362				metal ion transporter
GNDDNANJ_00149	gene	1362				
GNDDNANJ_00150	CDS	525	rimM			16S rRNA processing protein RimM
GNDDNANJ_00150	gene	525	rimM			
GNDDNANJ_00151	CDS	741	trmD			tRNA (guanine-N1)-methyltransferase
GNDDNANJ_00151	gene	741	trmD			
GNDDNANJ_00152	CDS	348	rplS			50S ribosomal protein L19
GNDDNANJ_00152	gene	348	rplS			
GNDDNANJ_00153	CDS	180				hypothetical protein
GNDDNANJ_00153	gene	180				
GNDDNANJ_00154	CDS	234				hypothetical protein
GNDDNANJ_00154	gene	234				
GNDDNANJ_00155	CDS	906				polysaccharide deacetylase family protein
GNDDNANJ_00155	gene	906				
GNDDNANJ_00156	CDS	579				HD domain-containing protein
GNDDNANJ_00156	gene	579				
GNDDNANJ_00157	CDS	993				hypothetical protein
GNDDNANJ_00157	gene	993				
GNDDNANJ_00158	CDS	753				DeoR-like helix-turn-helix protein
GNDDNANJ_00158	gene	753				
GNDDNANJ_00159	CDS	1404		2.7.1.69		PTS system galactitol-specific transporter subunit IIC
GNDDNANJ_00159	gene	1404				
GNDDNANJ_00160	CDS	303				hypothetical protein
GNDDNANJ_00160	gene	303				
GNDDNANJ_00161	CDS	495				hypothetical protein
GNDDNANJ_00161	gene	495				
GNDDNANJ_00162	CDS	429	lacA	5.3.1.26		Galactose-6-phosphate isomerase subunit LacA
GNDDNANJ_00162	gene	429	lacA			
GNDDNANJ_00163	CDS	516	lacB	5.3.1.26		Galactose-6-phosphate isomerase subunit LacB
GNDDNANJ_00163	gene	516	lacB			
GNDDNANJ_00164	CDS	288				hypothetical protein
GNDDNANJ_00164	gene	288				
GNDDNANJ_00165	CDS	447		2.7.1.-		PTS system, mannose/fructose/sorbose-specific IIAB component
GNDDNANJ_00165	gene	447				
GNDDNANJ_00166	CDS	498		2.7.1.-		PTS system mannose-specific transporter subunit IIAB
GNDDNANJ_00166	gene	498				
GNDDNANJ_00167	CDS	852		2.7.1.69		PTS system, mannose/fructose/sorbose-specific IIC component
GNDDNANJ_00167	gene	852				
GNDDNANJ_00168	CDS	843		2.7.1.69		PTS system, mannose/fructose/sorbose-specific IID component
GNDDNANJ_00168	gene	843				
GNDDNANJ_00169	CDS	987		1.1.1.81	COG0111	Hydroxypyruvate reductase
GNDDNANJ_00169	gene	987				
GNDDNANJ_00170	CDS	711				glycerol uptake facilitator protein
GNDDNANJ_00170	gene	711				
GNDDNANJ_00171	CDS	1275	larC			Pyridinium-3,5-bisthiocarboxylic acid mononucleotide nickel insertion protein
GNDDNANJ_00171	gene	1275	larC			
GNDDNANJ_00172	CDS	744	larB	3.-.-.-	COG1691	Pyridinium-3,5-biscarboxylic acid mononucleotide synthase
GNDDNANJ_00172	gene	744	larB			
GNDDNANJ_00173	CDS	1275	larA	5.1.2.1	COG3875	Lactate racemase
GNDDNANJ_00173	gene	1275	larA			
GNDDNANJ_00174	CDS	657				CarD family transcriptional regulator
GNDDNANJ_00174	gene	657				
GNDDNANJ_00175	CDS	987	larMN		COG0310	putative fused nickel transport protein LarMN
GNDDNANJ_00175	gene	987	larMN			
GNDDNANJ_00176	CDS	786	larQ		COG0619	Nickel permease LarQ
GNDDNANJ_00176	gene	786	larQ			
GNDDNANJ_00177	CDS	714	cbiO_1	3.6.3.-		cobalt import ATP-binding protein CbiO 2
GNDDNANJ_00177	gene	714	cbiO_1			
GNDDNANJ_00178	CDS	837	larE	2.8.1.-	COG1606	Pyridinium-3,5-biscarboxylic acid mononucleotide sulfurtransferase
GNDDNANJ_00178	gene	837	larE			
GNDDNANJ_00179	CDS	1923				hypothetical protein
GNDDNANJ_00179	gene	1923				
GNDDNANJ_00180	CDS	1458				M protein trans-acting positive regulator
GNDDNANJ_00180	gene	1458				
GNDDNANJ_00181	CDS	2673				hypothetical protein
GNDDNANJ_00181	gene	2673				
GNDDNANJ_00182	CDS	318				hypothetical protein
GNDDNANJ_00182	gene	318				
GNDDNANJ_00183	CDS	552				hypothetical protein
GNDDNANJ_00183	gene	552				
GNDDNANJ_00184	CDS	1038				cell wall surface anchor family protein
GNDDNANJ_00184	gene	1038				
GNDDNANJ_00185	CDS	1017	adhA	1.1.1.1		Alcohol dehydrogenase 1
GNDDNANJ_00185	gene	1017	adhA			
GNDDNANJ_00186	CDS	387				hypothetical protein
GNDDNANJ_00186	gene	387				
GNDDNANJ_00187	CDS	5601				hypothetical protein
GNDDNANJ_00187	gene	5601				
GNDDNANJ_00188	CDS	1968				hypothetical protein
GNDDNANJ_00188	gene	1968				
GNDDNANJ_00189	CDS	744	agrA		COG3279	Accessory gene regulator A
GNDDNANJ_00189	gene	744	agrA			
GNDDNANJ_00190	CDS	729	agrB	3.4.-.-		Accessory gene regulator protein B
GNDDNANJ_00190	gene	729	agrB			
GNDDNANJ_00191	CDS	1344				hypothetical protein
GNDDNANJ_00191	gene	1344				
GNDDNANJ_00192	CDS	1530	gelE	3.4.24.30	COG3227	Gelatinase
GNDDNANJ_00192	gene	1530	gelE			
GNDDNANJ_00193	CDS	855	gseA	3.4.21.19	COG3591	Glutamyl endopeptidase
GNDDNANJ_00193	gene	855	gseA			
GNDDNANJ_00194	CDS	831				hypothetical protein
GNDDNANJ_00194	gene	831				
GNDDNANJ_00195	CDS	855				hypothetical protein
GNDDNANJ_00195	gene	855				
GNDDNANJ_00196	CDS	1389				drug resistance MFS transporter, drug:H+ antiporter-2 (DHA2) family protein
GNDDNANJ_00196	gene	1389				
GNDDNANJ_00197	CDS	2061		3.1.6.-		sulfatase
GNDDNANJ_00197	gene	2061				
GNDDNANJ_00198	CDS	330				hypothetical protein
GNDDNANJ_00198	gene	330				
GNDDNANJ_00199	CDS	660				hypothetical protein
GNDDNANJ_00199	gene	660				
GNDDNANJ_00200	CDS	714				hypothetical protein
GNDDNANJ_00200	gene	714				
GNDDNANJ_00201	CDS	1038				cell wall surface anchor family protein
GNDDNANJ_00201	gene	1038				
GNDDNANJ_00202	CDS	1728				hypothetical protein
GNDDNANJ_00202	gene	1728				
GNDDNANJ_00203	CDS	1245				hypothetical protein
GNDDNANJ_00203	gene	1245				
GNDDNANJ_00204	CDS	738				LytTR family transcriptional regulator
GNDDNANJ_00204	gene	738				
GNDDNANJ_00205	CDS	840				hypothetical protein
GNDDNANJ_00205	gene	840				
GNDDNANJ_00206	CDS	576				hypothetical protein
GNDDNANJ_00206	gene	576				
GNDDNANJ_00207	CDS	1050				cell wall surface anchor family protein
GNDDNANJ_00207	gene	1050				
GNDDNANJ_00208	CDS	2169				hypothetical protein
GNDDNANJ_00208	gene	2169				
GNDDNANJ_00209	CDS	846		2.4.-.-		glycosyl transferase family protein
GNDDNANJ_00209	gene	846				
GNDDNANJ_00210	CDS	900		2.4.-.-		glycosyl transferase family protein
GNDDNANJ_00210	gene	900				
GNDDNANJ_00211	CDS	939				Mg2+ cation transporter
GNDDNANJ_00211	gene	939				
GNDDNANJ_00212	CDS	831		1.11.1.6		Manganese containing catalase
GNDDNANJ_00212	gene	831				
GNDDNANJ_00213	CDS	732				transcriptional regulator, GntR family
GNDDNANJ_00213	gene	732				
GNDDNANJ_00214	CDS	1173		5.3.1.9		sugar isomerase
GNDDNANJ_00214	gene	1173				
GNDDNANJ_00215	CDS	996	lacD2	4.1.2.40		tagatose 1,6-diphosphate aldolase
GNDDNANJ_00215	gene	996	lacD2			
GNDDNANJ_00216	CDS	942	lacC	2.7.1.144		Tagatose-6-phosphate kinase
GNDDNANJ_00216	gene	942	lacC			
GNDDNANJ_00217	CDS	1785	bga_1	3.2.1.23		Beta-galactosidase
GNDDNANJ_00217	gene	1785	bga_1			
GNDDNANJ_00218	CDS	480		2.7.1.69		PTS system, mannose/fructose/sorbose-specific IIB component
GNDDNANJ_00218	gene	480				
GNDDNANJ_00219	CDS	900		2.7.1.69		PTS system, mannose/fructose/sorbose-specific IIC component
GNDDNANJ_00219	gene	900				
GNDDNANJ_00220	CDS	810		2.7.1.69		PTS system, mannose/fructose/sorbose-specific IID component
GNDDNANJ_00220	gene	810				
GNDDNANJ_00221	CDS	408		2.7.1.-		PTS system, mannose/fructose/sorbose-specific IIA component
GNDDNANJ_00221	gene	408				
GNDDNANJ_00222	CDS	3975				hypothetical protein
GNDDNANJ_00222	gene	3975				
GNDDNANJ_00223	CDS	1155				hypothetical protein
GNDDNANJ_00223	gene	1155				
GNDDNANJ_00224	CDS	645				hypothetical protein
GNDDNANJ_00224	gene	645				
GNDDNANJ_00225	CDS	570				hypothetical protein
GNDDNANJ_00225	gene	570				
GNDDNANJ_00226	CDS	453				hypothetical protein
GNDDNANJ_00226	gene	453				
GNDDNANJ_00227	CDS	1020	ilvE	2.6.1.42		branched-chain amino acid aminotransferase
GNDDNANJ_00227	gene	1020	ilvE			
GNDDNANJ_00228	CDS	123				hypothetical protein
GNDDNANJ_00228	gene	123				
GNDDNANJ_00229	CDS	321				hypothetical protein
GNDDNANJ_00229	gene	321				
GNDDNANJ_00230	CDS	1641				oligopeptide ABC superfamily ATP binding cassette transporter, binding protein
GNDDNANJ_00230	gene	1641				
GNDDNANJ_00231	CDS	876				YjeF protein
GNDDNANJ_00231	gene	876				
GNDDNANJ_00232	CDS	867				SPFH domain / Band 7 family protein
GNDDNANJ_00232	gene	867				
GNDDNANJ_00233	CDS	489	purE	4.1.1.21		phosphoribosylaminoimidazole carboxylase catalytic subunit
GNDDNANJ_00233	gene	489	purE			
GNDDNANJ_00234	CDS	1125		4.1.1.21		phosphoribosylaminoimidazole carboxylase, ATPase subunit
GNDDNANJ_00234	gene	1125				
GNDDNANJ_00235	CDS	714	purC	6.3.2.6		Phosphoribosylaminoimidazole-succinocarboxamide synthase
GNDDNANJ_00235	gene	714	purC			
GNDDNANJ_00236	CDS	252		6.3.5.3		phosphoribosylformylglycinamidine synthase subunit PurS
GNDDNANJ_00236	gene	252				
GNDDNANJ_00237	CDS	675	purQ	6.3.5.3		Phosphoribosylformylglycinamidine synthase I
GNDDNANJ_00237	gene	675	purQ			
GNDDNANJ_00238	CDS	2220	purL	6.3.5.3		Phosphoribosylformylglycinamidine synthase II
GNDDNANJ_00238	gene	2220	purL			
GNDDNANJ_00239	CDS	1440		2.4.2.14		Amidophosphoribosyltransferase
GNDDNANJ_00239	gene	1440				
GNDDNANJ_00240	CDS	1032		6.3.3.1		Phosphoribosylformylglycinamidine cyclo-ligase
GNDDNANJ_00240	gene	1032				
GNDDNANJ_00241	CDS	573		2.1.2.2		Phosphoribosylglycinamide formyltransferase
GNDDNANJ_00241	gene	573				
GNDDNANJ_00242	CDS	1542	purH	2.1.2.3		bifunctional purine biosynthesis protein PurH
GNDDNANJ_00242	gene	1542	purH			
GNDDNANJ_00243	CDS	1248		6.3.4.13		Phosphoribosylamine--glycine ligase
GNDDNANJ_00243	gene	1248				
GNDDNANJ_00244	CDS	330				hypothetical protein
GNDDNANJ_00244	gene	330				
GNDDNANJ_00245	CDS	735				Tim44-like domain-containing protein
GNDDNANJ_00245	gene	735				
GNDDNANJ_00246	CDS	522				membrane protein
GNDDNANJ_00246	gene	522				
GNDDNANJ_00247	CDS	339		1.1.1.121		aldose dehydrogenase
GNDDNANJ_00247	gene	339				
GNDDNANJ_00248	CDS	417		1.1.1.121		aldose dehydrogenase
GNDDNANJ_00248	gene	417				
GNDDNANJ_00249	CDS	234				hypothetical protein
GNDDNANJ_00249	gene	234				
GNDDNANJ_00250	CDS	663	yigZ		COG1739	IMPACT family member YigZ
GNDDNANJ_00250	gene	663	yigZ			
GNDDNANJ_00251	CDS	288				hypothetical protein
GNDDNANJ_00251	gene	288				
GNDDNANJ_00252	CDS	336		2.7.1.69		PTS system cellobiose-specific transporter subunit IIB
GNDDNANJ_00252	gene	336				
GNDDNANJ_00253	CDS	1317				helicase
GNDDNANJ_00253	gene	1317				
GNDDNANJ_00254	CDS	687				competence protein ComFC
GNDDNANJ_00254	gene	687				
GNDDNANJ_00255	CDS	552				ribosomal subunit interface protein
GNDDNANJ_00255	gene	552				
GNDDNANJ_00256	CDS	2538	secA			preprotein translocase, SecA subunit
GNDDNANJ_00256	gene	2538	secA			
GNDDNANJ_00257	CDS	984	prfB			peptide chain release factor 2
GNDDNANJ_00257	gene	984	prfB			
GNDDNANJ_00258	CDS	687	ftsE			cell division ATP-binding protein FtsE
GNDDNANJ_00258	gene	687	ftsE			
GNDDNANJ_00259	CDS	885				efflux ABC transporter, permease protein
GNDDNANJ_00259	gene	885				
GNDDNANJ_00260	CDS	855				phosphate binding protein
GNDDNANJ_00260	gene	855				
GNDDNANJ_00261	CDS	921	pstC			phosphate ABC transporter permease PstC
