locus_tag	ftype	length_bp	gene	EC_number	COG	product
AEFBBHKD_00089	gene	306	gatC			
AEFBBHKD_00090	CDS	2031	ligA	6.5.1.2		NAD-dependent DNA ligase
AEFBBHKD_00090	gene	2031	ligA			
AEFBBHKD_00091	CDS	2259		3.6.1.-		ATP-dependent DNA helicase
AEFBBHKD_00091	gene	2259				
AEFBBHKD_00092	CDS	1560				voltage-gated cchloride transporter, chloride channel family protein
AEFBBHKD_00092	gene	1560				
AEFBBHKD_00093	CDS	753				DeoR-like helix-turn-helix protein
AEFBBHKD_00093	gene	753				
AEFBBHKD_00094	CDS	918		2.7.1.56		hexose kinase, 1-phosphofructokinase family protein
AEFBBHKD_00094	gene	918				
AEFBBHKD_00095	CDS	1923		2.7.1.69		PTS system fructose-specific transporter subunit IIABC
AEFBBHKD_00095	gene	1923				
AEFBBHKD_00096	CDS	663				hypothetical protein
AEFBBHKD_00096	gene	663				
AEFBBHKD_00097	CDS	1284	tig			trigger factor
AEFBBHKD_00097	gene	1284	tig			
AEFBBHKD_00098	CDS	2286				hypothetical protein
AEFBBHKD_00098	gene	2286				
AEFBBHKD_00099	CDS	738				hypothetical protein
AEFBBHKD_00099	gene	738				
AEFBBHKD_00100	CDS	1035				cell wall surface anchor family protein
AEFBBHKD_00100	gene	1035				
AEFBBHKD_00101	CDS	1728	ptsI	2.7.3.9		Phosphoenolpyruvate-protein phosphotransferase
AEFBBHKD_00101	gene	1728	ptsI			
AEFBBHKD_00102	CDS	267	ptsH	2.7.11.-		phosphocarrier protein HPr
AEFBBHKD_00102	gene	267	ptsH			
AEFBBHKD_00103	CDS	192				hypothetical protein
AEFBBHKD_00103	gene	192				
AEFBBHKD_00104	CDS	2241	clpE			UvrB/UvrC protein/AAA ATPase
AEFBBHKD_00104	gene	2241	clpE			
AEFBBHKD_00105	CDS	315				hypothetical protein
AEFBBHKD_00105	gene	315				
AEFBBHKD_00106	CDS	1071				hypothetical protein
AEFBBHKD_00106	gene	1071				
AEFBBHKD_00107	CDS	648				membrane protein
AEFBBHKD_00107	gene	648				
AEFBBHKD_00108	CDS	444				hypothetical protein
AEFBBHKD_00108	gene	444				
AEFBBHKD_00109	CDS	1575	prfC			peptide chain release factor 3
AEFBBHKD_00109	gene	1575	prfC			
AEFBBHKD_00110	CDS	1380				hemolysin
AEFBBHKD_00110	gene	1380				
AEFBBHKD_00111	CDS	1146				permease
AEFBBHKD_00111	gene	1146				
AEFBBHKD_00112	CDS	432		2.3.1.-		GNAT family acetyltransferase
AEFBBHKD_00112	gene	432				
AEFBBHKD_00113	CDS	534				hypothetical protein
AEFBBHKD_00113	gene	534				
AEFBBHKD_00114	CDS	978	lacD1	4.1.2.40		tagatose 1,6-diphosphate aldolase
AEFBBHKD_00114	gene	978	lacD1			
AEFBBHKD_00115	CDS	462		2.7.1.-		PTS system fructose-specific transporter subunit IIA
AEFBBHKD_00115	gene	462				
AEFBBHKD_00116	CDS	1419		2.7.1.69		PTS system fructose-specific transporter subunit IIBC
AEFBBHKD_00116	gene	1419				
AEFBBHKD_00117	CDS	927		2.7.1.56		1-phosphofructokinase
AEFBBHKD_00117	gene	927				
AEFBBHKD_00118	CDS	747	murR_1			HTH-type transcriptional regulator MurR
AEFBBHKD_00118	gene	747	murR_1			
AEFBBHKD_00119	CDS	645	trmB	2.1.1.33		tRNA (guanine-N(7)-)-methyltransferase
AEFBBHKD_00119	gene	645	trmB			
AEFBBHKD_00120	CDS	780		2.7.-.-		Phosphotransferase
AEFBBHKD_00120	gene	780				
AEFBBHKD_00121	CDS	1212	ecsB			Bacterial ABC transporter protein EcsB
AEFBBHKD_00121	gene	1212	ecsB			
AEFBBHKD_00122	CDS	738	ecsA			ABC transporter ATP-binding protein
AEFBBHKD_00122	gene	738	ecsA			
AEFBBHKD_00123	CDS	426		3.-.-.-		histidine triad protein
AEFBBHKD_00123	gene	426				
AEFBBHKD_00124	CDS	345				YtxH-like protein
AEFBBHKD_00124	gene	345				
AEFBBHKD_00125	CDS	1029		5.2.1.8		Foldase protein prsA
AEFBBHKD_00125	gene	1029				
AEFBBHKD_00126	CDS	945		3.1.-.-		3'-5' exoribonuclease yhaM
AEFBBHKD_00126	gene	945				
AEFBBHKD_00127	CDS	2712	yhaN		COG4717	putative protein YhaN
AEFBBHKD_00127	gene	2712	yhaN			
AEFBBHKD_00128	CDS	1236		3.1.3.16		Ser/Thr protein phosphatase family protein
AEFBBHKD_00128	gene	1236				
AEFBBHKD_00129	CDS	342				hypothetical protein
AEFBBHKD_00129	gene	342				
AEFBBHKD_00130	CDS	2187		2.4.2.-		penicillin-binding protein, 1A family
AEFBBHKD_00130	gene	2187				
AEFBBHKD_00131	CDS	852		5.4.99.-		23S rRNA pseudouridine synthase D
AEFBBHKD_00131	gene	852				
AEFBBHKD_00132	CDS	555				hypothetical protein
AEFBBHKD_00132	gene	555				
AEFBBHKD_00133	CDS	1521		5.4.2.8		phosphoglucomutase/phosphomannomutase family protein
AEFBBHKD_00133	gene	1521				
AEFBBHKD_00134	CDS	456				arginine repressor protein
AEFBBHKD_00134	gene	456				
AEFBBHKD_00135	CDS	1518				glycine betaine/carnitine/choline ABC transporter
AEFBBHKD_00135	gene	1518				
AEFBBHKD_00136	CDS	954				ABC transporter ATP-binding protein
AEFBBHKD_00136	gene	954				
AEFBBHKD_00137	CDS	1014				hypothetical protein
AEFBBHKD_00137	gene	1014				
	repeat_region	630				
AEFBBHKD_00138	CDS	660	csn2			CRISPR-associated protein Csn2
AEFBBHKD_00138	gene	660	csn2			
AEFBBHKD_00139	CDS	330	cas2	3.1.-.-		CRISPR-associated endoribonuclease Cas2
AEFBBHKD_00139	gene	330	cas2			
AEFBBHKD_00140	CDS	867	cas1	3.1.-.-		CRISPR-associated endonuclease Cas1
AEFBBHKD_00140	gene	867	cas1			
AEFBBHKD_00141	CDS	4014	cas9	3.1.-.-	COG3513	CRISPR-associated endonuclease Cas9
AEFBBHKD_00141	gene	4014	cas9			
AEFBBHKD_00142	CDS	234				hypothetical protein
AEFBBHKD_00142	gene	234				
AEFBBHKD_00143	CDS	1416	pepV_1	3.4.13.-		dipeptidase PepV
AEFBBHKD_00143	gene	1416	pepV_1			
AEFBBHKD_00144	CDS	735		5.4.99.-		16S rRNA pseudouridylate synthase A
AEFBBHKD_00144	gene	735				
AEFBBHKD_00145	CDS	1650				polysaccharide biosynthesis family protein
AEFBBHKD_00145	gene	1650				
AEFBBHKD_00146	CDS	1527		6.3.2.7		UDP-N-acetylmuramoylalanyl-D-glutamate--L- lysine ligase
AEFBBHKD_00146	gene	1527				
AEFBBHKD_00147	CDS	573		3.1.1.1		phospholipase/carboxylesterase
AEFBBHKD_00147	gene	573				
AEFBBHKD_00148	CDS	975				glyoxalase family protein
AEFBBHKD_00148	gene	975				
AEFBBHKD_00149	CDS	174				hypothetical protein
AEFBBHKD_00149	gene	174				
AEFBBHKD_00150	CDS	459				hypothetical protein
AEFBBHKD_00150	gene	459				
AEFBBHKD_00151	CDS	702			COG0217	putative transcriptional regulatory protein
AEFBBHKD_00151	gene	702				
AEFBBHKD_00152	CDS	510				integral membrane protein
AEFBBHKD_00152	gene	510				
AEFBBHKD_00153	CDS	1809		3.4.24.-		oligoendopeptidase, PepF/M3 family
AEFBBHKD_00153	gene	1809				
AEFBBHKD_00154	CDS	1341	mepA		COG0534	Multidrug export protein MepA
AEFBBHKD_00154	gene	1341	mepA			
AEFBBHKD_00155	CDS	651				uracil-DNA glycosylase, family 4
AEFBBHKD_00155	gene	651				
AEFBBHKD_00156	CDS	1401				hypothetical protein
AEFBBHKD_00156	gene	1401				
AEFBBHKD_00157	CDS	762				DeoR-like helix-turn-helix protein
AEFBBHKD_00157	gene	762				
AEFBBHKD_00158	CDS	846				glyoxalase family protein
AEFBBHKD_00158	gene	846				
AEFBBHKD_00159	CDS	597		1.6.99.-		nitroreductase family protein
AEFBBHKD_00159	gene	597				
AEFBBHKD_00160	CDS	936				LacI family sugar-binding transcriptional regulator
AEFBBHKD_00160	gene	936				
AEFBBHKD_00161	CDS	279				hypothetical protein
AEFBBHKD_00161	gene	279				
AEFBBHKD_00162	CDS	327				hypothetical protein
AEFBBHKD_00162	gene	327				
AEFBBHKD_00163	CDS	849	htpX_1	3.4.24.-		Protease HtpX
AEFBBHKD_00163	gene	849	htpX_1			
AEFBBHKD_00164	CDS	1014		2.7.7.63		lipoyltransferase and lipoate-protein ligase A
AEFBBHKD_00164	gene	1014				
AEFBBHKD_00165	CDS	618		1.6.99.-		nitroreductase family protein
AEFBBHKD_00165	gene	618				
AEFBBHKD_00166	CDS	330	ytcD_1		COG1733	putative HTH-type transcriptional regulator YtcD
AEFBBHKD_00166	gene	330	ytcD_1			
AEFBBHKD_00167	CDS	960		4.2.1.46		NAD-dependent epimerase/dehydratase
AEFBBHKD_00167	gene	960				
AEFBBHKD_00168	CDS	969				C4-dicarboxylate transporter/malic acid transport protein
AEFBBHKD_00168	gene	969				
AEFBBHKD_00169	CDS	828				LysR family transcriptional regulator
AEFBBHKD_00169	gene	828				
AEFBBHKD_00170	CDS	411				hypothetical protein
AEFBBHKD_00170	gene	411				
AEFBBHKD_00171	CDS	363				hypothetical protein
AEFBBHKD_00171	gene	363				
AEFBBHKD_00172	CDS	954	ldhB	1.1.1.27		L-lactate dehydrogenase
AEFBBHKD_00172	gene	954	ldhB			
AEFBBHKD_00173	CDS	507	yutG	3.1.3.27		phosphatidylglycerophosphatase A
AEFBBHKD_00173	gene	507	yutG			
AEFBBHKD_00174	CDS	450	yehR		COG4808	putative lipoprotein YehR
AEFBBHKD_00174	gene	450	yehR			
AEFBBHKD_00175	CDS	918				hypothetical protein
AEFBBHKD_00175	gene	918				
AEFBBHKD_00176	CDS	1407				Na+/H+ antiporter
AEFBBHKD_00176	gene	1407				
AEFBBHKD_00177	CDS	1419				amino acid permease
AEFBBHKD_00177	gene	1419				
AEFBBHKD_00178	CDS	1863		4.1.1.25		tyrosine decarboxylase
AEFBBHKD_00178	gene	1863				
AEFBBHKD_00179	CDS	1257	tyrS1_1	6.1.1.1		tyrosyl-tRNA synthetase
AEFBBHKD_00179	gene	1257	tyrS1_1			
AEFBBHKD_00180	CDS	1446		2.7.8.-		cardiolipin synthetase
AEFBBHKD_00180	gene	1446				
AEFBBHKD_00181	CDS	483	cetB	5.1.3.33		2-epi-5-epi-valiolone epimerase
AEFBBHKD_00181	gene	483	cetB			
AEFBBHKD_00182	CDS	840		1.1.1.-		oxidoreductase, aldo/keto reductase family protein
AEFBBHKD_00182	gene	840				
AEFBBHKD_00183	CDS	609				LuxR family DNA-binding response regulator
AEFBBHKD_00183	gene	609				
AEFBBHKD_00184	CDS	1980				hypothetical protein
AEFBBHKD_00184	gene	1980				
AEFBBHKD_00185	CDS	666		3.6.3.-		ABC transporter ATP-binding protein
AEFBBHKD_00185	gene	666				
AEFBBHKD_00186	CDS	1890				hypothetical protein
AEFBBHKD_00186	gene	1890				
AEFBBHKD_00187	CDS	162				hypothetical protein
AEFBBHKD_00187	gene	162				
AEFBBHKD_00188	tRNA	74				tRNA-Lys(ctt)
AEFBBHKD_00188	gene	74				
AEFBBHKD_00189	CDS	138				hypothetical protein
AEFBBHKD_00189	gene	138				
AEFBBHKD_00190	CDS	2151				ferrous iron transport protein B
AEFBBHKD_00190	gene	2151				
AEFBBHKD_00191	CDS	474				ferrous iron transport protein A
AEFBBHKD_00191	gene	474				
AEFBBHKD_00192	CDS	225				glutaredoxin
AEFBBHKD_00192	gene	225				
AEFBBHKD_00193	CDS	378	nrdI_1			putative flavoprotein NrdI
AEFBBHKD_00193	gene	378	nrdI_1			
AEFBBHKD_00194	CDS	2160		1.17.4.1		ribonucleoside-diphosphate reductase subunit alpha
AEFBBHKD_00194	gene	2160				
AEFBBHKD_00195	CDS	966		1.17.4.1		ribonucleotide-diphosphate reductase, beta subunit
AEFBBHKD_00195	gene	966				
AEFBBHKD_00196	CDS	1287				hypothetical protein
AEFBBHKD_00196	gene	1287				
AEFBBHKD_00197	CDS	570	lemA_1		COG1704	Protein LemA
AEFBBHKD_00197	gene	570	lemA_1			
AEFBBHKD_00198	CDS	702				MgtC family protein
AEFBBHKD_00198	gene	702				
AEFBBHKD_00199	CDS	702	nagB_1	3.5.99.6		glucosamine-6-phosphate deaminase
AEFBBHKD_00199	gene	702	nagB_1			
AEFBBHKD_00200	CDS	1209				transcriptional regulator
AEFBBHKD_00200	gene	1209				
AEFBBHKD_00201	CDS	981	dapF	5.1.1.7	COG0253	Diaminopimelate epimerase
AEFBBHKD_00201	gene	981	dapF			
AEFBBHKD_00202	CDS	609	sodA	1.15.1.1		superoxide dismutase
AEFBBHKD_00202	gene	609	sodA			
AEFBBHKD_00203	CDS	810				hypothetical protein
AEFBBHKD_00203	gene	810				
AEFBBHKD_00204	CDS	420	sorF		COG2893	PTS system sorbose-specific EIIA component
AEFBBHKD_00204	gene	420	sorF			
AEFBBHKD_00205	CDS	990		3.5.2.6		Beta-lactamase
AEFBBHKD_00205	gene	990				
AEFBBHKD_00206	CDS	891	murQ_1	4.2.1.126		N-acetylmuramic acid 6-phosphate etherase
AEFBBHKD_00206	gene	891	murQ_1			
AEFBBHKD_00207	CDS	852				RpiR family transcriptional regulator
AEFBBHKD_00207	gene	852				
AEFBBHKD_00208	CDS	477		2.7.1.-		PTS system mannose-specific transporter subunit IIAB
AEFBBHKD_00208	gene	477				
AEFBBHKD_00209	CDS	819		2.7.1.69		PTS system, mannose/fructose/sorbose-specific IID component
AEFBBHKD_00209	gene	819				
AEFBBHKD_00210	CDS	804		2.7.1.69		PTS system, mannose/fructose/sorbose-specific IIC component
AEFBBHKD_00210	gene	804				
AEFBBHKD_00211	CDS	780				Sulfite exporter TauE/SafE
AEFBBHKD_00211	gene	780				
AEFBBHKD_00212	CDS	402				peroxiredoxin, Ohr family protein
AEFBBHKD_00212	gene	402				
AEFBBHKD_00213	CDS	1527				AMP-binding family protein
AEFBBHKD_00213	gene	1527				
AEFBBHKD_00214	CDS	699	nagB_2	3.5.99.6		glucosamine-6-phosphate deaminase
AEFBBHKD_00214	gene	699	nagB_2			
AEFBBHKD_00215	CDS	1104	menC	4.2.1.113	COG4948	o-succinylbenzoate synthase
AEFBBHKD_00215	gene	1104	menC			
AEFBBHKD_00216	CDS	825	menH	4.2.99.20	COG0596	2-succinyl-6-hydroxy-2,4-cyclohexadiene-1-carboxylate synthase
AEFBBHKD_00216	gene	825	menH			
AEFBBHKD_00217	CDS	1734	menD	2.2.1.9		2-succinyl-5-enolpyruvyl-6-hydroxy-3-cyclohexene-1-carboxylate synthase
AEFBBHKD_00217	gene	1734	menD			
AEFBBHKD_00218	CDS	1368	pchA	5.4.4.2	COG1169	Salicylate biosynthesis isochorismate synthase
AEFBBHKD_00218	gene	1368	pchA			
AEFBBHKD_00219	CDS	1518		6.1.1.13		D-alanine--poly(phosphoribitol) ligase subunit 1
AEFBBHKD_00219	gene	1518				
AEFBBHKD_00220	CDS	816	menB	4.1.3.36	COG0447	1,4-dihydroxy-2-naphthoyl-CoA synthase
AEFBBHKD_00220	gene	816	menB			
AEFBBHKD_00221	CDS	600	lysM			peptidoglycan-binding protein LysM
AEFBBHKD_00221	gene	600	lysM			
AEFBBHKD_00222	CDS	1482				amino acid/peptide transporter
AEFBBHKD_00222	gene	1482				
AEFBBHKD_00223	CDS	201				hypothetical protein
AEFBBHKD_00223	gene	201				
AEFBBHKD_00224	CDS	837		4.2.99.18		AP endonuclease
AEFBBHKD_00224	gene	837				
AEFBBHKD_00225	CDS	921				AraC family transcriptional regulator
AEFBBHKD_00225	gene	921				
AEFBBHKD_00226	CDS	312	rhaM	5.1.3.32	COG3254	L-rhamnose mutarotase
AEFBBHKD_00226	gene	312	rhaM			
AEFBBHKD_00227	CDS	849	rhaD	4.1.2.19		rhamnulose-1-phosphate aldolase
AEFBBHKD_00227	gene	849	rhaD			
AEFBBHKD_00228	CDS	1287	rhaA	5.3.1.14		L-rhamnose isomerase
AEFBBHKD_00228	gene	1287	rhaA			
AEFBBHKD_00229	CDS	1485		2.7.1.5		rhamnulokinase
AEFBBHKD_00229	gene	1485				
AEFBBHKD_00230	CDS	873				AraC family transcriptional regulator
AEFBBHKD_00230	gene	873				
AEFBBHKD_00231	CDS	1296				TRAP dicarboxylate transporter subunit DctM
AEFBBHKD_00231	gene	1296				
AEFBBHKD_00232	CDS	477				TRAP dicarboxylate transporter subunit DctQ
AEFBBHKD_00232	gene	477				
AEFBBHKD_00233	CDS	630				TRAP dicarboxylate transporter subunit DctP
AEFBBHKD_00233	gene	630				
AEFBBHKD_00234	CDS	375			COG1638	putative protein
AEFBBHKD_00234	gene	375				
AEFBBHKD_00235	CDS	1107		3.2.1.-		Glycosyl Hydrolase Family 88
AEFBBHKD_00235	gene	1107				
AEFBBHKD_00236	CDS	789		1.1.1.69		gluconate 5-dehydrogenase
AEFBBHKD_00236	gene	789				
AEFBBHKD_00237	CDS	840	kduI1	5.3.1.17		4-deoxy-L-threo-5-hexosulose-uronate ketol-isomerase
AEFBBHKD_00237	gene	840	kduI1			
AEFBBHKD_00238	CDS	1008		2.7.1.45		2-dehydro-3-deoxygluconokinase
AEFBBHKD_00238	gene	1008				
AEFBBHKD_00239	CDS	648		4.1.3.16		keto-hydroxyglutarate-aldolase/keto-deoxy- phosphogluconate aldolase
AEFBBHKD_00239	gene	648				
AEFBBHKD_00240	CDS	753				IclR transcriptional regulator
AEFBBHKD_00240	gene	753				
AEFBBHKD_00241	CDS	468				MerR family transcriptional regulator
AEFBBHKD_00241	gene	468				
AEFBBHKD_00242	CDS	1476				major facilitator superfamily transporter
AEFBBHKD_00242	gene	1476				
AEFBBHKD_00243	CDS	705				Urea transporter
AEFBBHKD_00243	gene	705				
AEFBBHKD_00244	CDS	1122				hypothetical protein
AEFBBHKD_00244	gene	1122				
AEFBBHKD_00245	CDS	156				hypothetical protein
AEFBBHKD_00245	gene	156				
AEFBBHKD_00246	CDS	1230	macB_1	3.6.3.-		Macrolide export ATP-binding/permease protein MacB
