locus_tag	ftype	length_bp	gene	EC_number	COG	product
FKKLBDJI_00060	CDS	453		2.3.1.-		GNAT family acetyltransferase
FKKLBDJI_00060	gene	453				
FKKLBDJI_00061	CDS	447				large conductance mechanosensitive channel protein
FKKLBDJI_00061	gene	447				
FKKLBDJI_00062	CDS	1269		3.4.-.-		Peptidase M16 inactive domain protein
FKKLBDJI_00062	gene	1269				
FKKLBDJI_00063	CDS	1299		3.4.-.-		peptidase M16 inactive domain protein
FKKLBDJI_00063	gene	1299				
FKKLBDJI_00064	CDS	903				hypothetical protein
FKKLBDJI_00064	gene	903				
FKKLBDJI_00065	CDS	582		2.7.8.5		CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase
FKKLBDJI_00065	gene	582				
FKKLBDJI_00066	CDS	1239				competence/damage-inducible protein CinA protein
FKKLBDJI_00066	gene	1239				
FKKLBDJI_00067	CDS	1044	recA	3.1.-.-		DNA recombination protein RecA
FKKLBDJI_00067	gene	1044	recA			
FKKLBDJI_00068	CDS	1560	rny	3.1.4.16		2',3'-cyclic-nucleotide 2'-phosphodiesterase
FKKLBDJI_00068	gene	1560	rny			
FKKLBDJI_00069	CDS	717				GntR family transcriptional regulator
FKKLBDJI_00069	gene	717				
FKKLBDJI_00070	CDS	651		5.4.2.6		beta-phosphoglucomutase
FKKLBDJI_00070	gene	651				
FKKLBDJI_00071	CDS	2628		3.2.1.-		glycosyl hydrolase family protein
FKKLBDJI_00071	gene	2628				
FKKLBDJI_00072	CDS	1980		2.7.1.69		PTS system, trehalose/maltose-specific, IIBCA component
FKKLBDJI_00072	gene	1980				
FKKLBDJI_00073	CDS	1374				major facilitator superfamily transporter
FKKLBDJI_00073	gene	1374				
FKKLBDJI_00074	CDS	486				hypothetical protein
FKKLBDJI_00074	gene	486				
FKKLBDJI_00075	CDS	165				hypothetical protein
FKKLBDJI_00075	gene	165				
FKKLBDJI_00076	CDS	591				hypothetical protein
FKKLBDJI_00076	gene	591				
FKKLBDJI_00077	CDS	327				PadR family transcriptional regulator
FKKLBDJI_00077	gene	327				
FKKLBDJI_00078	CDS	615				hypothetical protein
FKKLBDJI_00078	gene	615				
FKKLBDJI_00079	CDS	1704				hypothetical protein
FKKLBDJI_00079	gene	1704				
FKKLBDJI_00080	CDS	1506	rssB_1			Regulator of RpoS
FKKLBDJI_00080	gene	1506	rssB_1			
FKKLBDJI_00081	CDS	1671				hypothetical protein
FKKLBDJI_00081	gene	1671				
FKKLBDJI_00082	CDS	933	yteP_1			ABC transporter permease
FKKLBDJI_00082	gene	933	yteP_1			
FKKLBDJI_00083	CDS	888	ytcP_1			ABC transporter permease
FKKLBDJI_00083	gene	888	ytcP_1			
FKKLBDJI_00084	CDS	639				hypothetical protein
FKKLBDJI_00084	gene	639				
FKKLBDJI_00085	CDS	2022	pulA	3.2.1.41	COG1523	Pullulanase
FKKLBDJI_00085	gene	2022	pulA			
FKKLBDJI_00086	CDS	1008				LacI family transcriptional regulator
FKKLBDJI_00086	gene	1008				
FKKLBDJI_00087	CDS	288				hypothetical protein
FKKLBDJI_00087	gene	288				
FKKLBDJI_00088	CDS	1419				hypothetical protein
FKKLBDJI_00088	gene	1419				
FKKLBDJI_00089	CDS	837	tkt_1	2.2.1.1		transketolase
FKKLBDJI_00089	gene	837	tkt_1			
FKKLBDJI_00090	CDS	942		2.2.1.7		1-deoxy-D-xylulose-5-phosphate synthase
FKKLBDJI_00090	gene	942				
FKKLBDJI_00091	CDS	1449	glpK_1	2.7.1.30		glycerol kinase
FKKLBDJI_00091	gene	1449	glpK_1			
FKKLBDJI_00092	CDS	858				hypothetical protein
FKKLBDJI_00092	gene	858				
FKKLBDJI_00093	CDS	1281				hypothetical protein
FKKLBDJI_00093	gene	1281				
FKKLBDJI_00094	CDS	1320		2.7.1.69		PTS system lactose/cellobiose-specific transporter subunit IIC
FKKLBDJI_00094	gene	1320				
FKKLBDJI_00095	CDS	1443		3.2.1.86		6-phospho-beta-glucosidase
FKKLBDJI_00095	gene	1443				
FKKLBDJI_00096	CDS	357				hypothetical protein
FKKLBDJI_00096	gene	357				
FKKLBDJI_00097	CDS	330				toxin-antitoxin system, antitoxin component
FKKLBDJI_00097	gene	330				
FKKLBDJI_00098	CDS	807				hypothetical protein
FKKLBDJI_00098	gene	807				
FKKLBDJI_00099	CDS	1266		2.7.1.69		PTS system transporter subunit IIC
FKKLBDJI_00099	gene	1266				
FKKLBDJI_00100	CDS	1440		3.2.1.86		6-phospho-beta-glucosidase
FKKLBDJI_00100	gene	1440				
FKKLBDJI_00101	CDS	753				hypothetical protein
FKKLBDJI_00101	gene	753				
FKKLBDJI_00102	CDS	942	sagG_1			putative ABC transporter, ATP-binding protein SagG
FKKLBDJI_00102	gene	942	sagG_1			
FKKLBDJI_00103	CDS	966				hypothetical protein
FKKLBDJI_00103	gene	966				
FKKLBDJI_00104	CDS	1431	cydA	1.10.3.-	COG1271	Cytochrome bd ubiquinol oxidase subunit 1
FKKLBDJI_00104	gene	1431	cydA			
FKKLBDJI_00105	CDS	1020	cydB	1.10.3.14	COG1294	Cytochrome bd-I ubiquinol oxidase subunit 2
FKKLBDJI_00105	gene	1020	cydB			
FKKLBDJI_00106	CDS	1722				ABC transporter ATP-binding protein/permease
FKKLBDJI_00106	gene	1722				
FKKLBDJI_00107	CDS	1761			COG1132	putative ABC transporter ATP-binding protein
FKKLBDJI_00107	gene	1761				
FKKLBDJI_00108	CDS	981		2.5.1.10		polyprenyl synthetase
FKKLBDJI_00108	gene	981				
FKKLBDJI_00109	CDS	903		2.5.1.-		prenyltransferase, UbiA family
FKKLBDJI_00109	gene	903				
FKKLBDJI_00110	CDS	1209		1.-.-.-		pyridine nucleotide-disulfide family oxidoreductase
FKKLBDJI_00110	gene	1209				
FKKLBDJI_00111	CDS	942				ApbE family protein
FKKLBDJI_00111	gene	942				
FKKLBDJI_00112	CDS	915				LysR family transcriptional regulator
FKKLBDJI_00112	gene	915				
FKKLBDJI_00113	CDS	606	nfr1	1.5.1.36	COG0431	NADH-dependent flavin reductase subunit 1
FKKLBDJI_00113	gene	606	nfr1			
FKKLBDJI_00114	CDS	2427	glpB	1.1.5.3		Anaerobic glycerol-3-phosphate dehydrogenase subunit B
FKKLBDJI_00114	gene	2427	glpB			
FKKLBDJI_00115	CDS	1230	yhjX			putative MFS-type transporter YhjX
FKKLBDJI_00115	gene	1230	yhjX			
FKKLBDJI_00116	CDS	2103				hypothetical protein
FKKLBDJI_00116	gene	2103				
FKKLBDJI_00117	CDS	504				hypothetical protein
FKKLBDJI_00117	gene	504				
FKKLBDJI_00118	CDS	567				hypothetical protein
FKKLBDJI_00118	gene	567				
FKKLBDJI_00119	CDS	414	psiE_1			Protein PsiE
FKKLBDJI_00119	gene	414	psiE_1			
FKKLBDJI_00120	CDS	1872		3.1.3.11		fructose-1,6-bisphosphatase
FKKLBDJI_00120	gene	1872				
FKKLBDJI_00121	CDS	819		2.7.-.-		Putative phosphotransferase
FKKLBDJI_00121	gene	819				
FKKLBDJI_00122	CDS	636	ccpN		COG0517	Transcriptional repressor CcpN
FKKLBDJI_00122	gene	636	ccpN			
FKKLBDJI_00123	CDS	2634	ppdK	2.7.9.1	COG0574	Pyruvate, phosphate dikinase
FKKLBDJI_00123	gene	2634	ppdK			
FKKLBDJI_00124	CDS	393				hypothetical protein
FKKLBDJI_00124	gene	393				
FKKLBDJI_00125	CDS	810		1.1.1.-		oxidoreductase, aldo/keto reductase family protein
FKKLBDJI_00125	gene	810				
FKKLBDJI_00126	CDS	2046	mcpC_1		COG0840	Methyl-accepting chemotaxis protein McpC
FKKLBDJI_00126	gene	2046	mcpC_1			
FKKLBDJI_00127	CDS	765	motB		COG1360	Motility protein B
FKKLBDJI_00127	gene	765	motB			
FKKLBDJI_00128	CDS	765	pomA		COG1291	Chemotaxis protein PomA
FKKLBDJI_00128	gene	765	pomA			
FKKLBDJI_00129	CDS	363	flgB		COG1815	Flagellar basal body rod protein FlgB
FKKLBDJI_00129	gene	363	flgB			
FKKLBDJI_00130	CDS	417	flgC		COG1558	Flagellar basal-body rod protein FlgC
FKKLBDJI_00130	gene	417	flgC			
FKKLBDJI_00131	CDS	324	fliE			Flagellar hook-basal body complex protein FliE
FKKLBDJI_00131	gene	324	fliE			
FKKLBDJI_00132	CDS	1626	fliF		COG1766	Flagellar M-ring protein
FKKLBDJI_00132	gene	1626	fliF			
FKKLBDJI_00133	CDS	1005	fliG		COG1536	Flagellar motor switch protein FliG
FKKLBDJI_00133	gene	1005	fliG			
FKKLBDJI_00134	CDS	759				hypothetical protein
FKKLBDJI_00134	gene	759				
FKKLBDJI_00135	CDS	1353	atpD_1	3.6.3.14		ATP synthase F1 subunit beta
FKKLBDJI_00135	gene	1353	atpD_1			
FKKLBDJI_00136	CDS	420				hypothetical protein
FKKLBDJI_00136	gene	420				
FKKLBDJI_00137	CDS	1338				hypothetical protein
FKKLBDJI_00137	gene	1338				
FKKLBDJI_00138	CDS	432				hypothetical protein
FKKLBDJI_00138	gene	432				
FKKLBDJI_00139	CDS	363				hypothetical protein
FKKLBDJI_00139	gene	363				
FKKLBDJI_00140	CDS	897	flgG_1		COG4786	Flagellar basal-body rod protein FlgG
FKKLBDJI_00140	gene	897	flgG_1			
FKKLBDJI_00141	CDS	198	swrD		COG1582	Swarming motility protein SwrD
FKKLBDJI_00141	gene	198	swrD			
FKKLBDJI_00142	CDS	225				hypothetical protein
FKKLBDJI_00142	gene	225				
FKKLBDJI_00143	CDS	300				hypothetical protein
FKKLBDJI_00143	gene	300				
FKKLBDJI_00144	CDS	366				hypothetical protein
FKKLBDJI_00144	gene	366				
FKKLBDJI_00145	CDS	765	fliP		COG1338	Flagellar biosynthetic protein FliP
FKKLBDJI_00145	gene	765	fliP			
FKKLBDJI_00146	CDS	264				hypothetical protein
FKKLBDJI_00146	gene	264				
FKKLBDJI_00147	CDS	750				hypothetical protein
FKKLBDJI_00147	gene	750				
FKKLBDJI_00148	CDS	1068	yscU			Yop proteins translocation protein U
FKKLBDJI_00148	gene	1068	yscU			
FKKLBDJI_00149	CDS	2076	flhA		COG1298	Flagellar biosynthesis protein FlhA
FKKLBDJI_00149	gene	2076	flhA			
FKKLBDJI_00150	CDS	708	rpoD_1			RNA polymerase sigma factor RpoD
FKKLBDJI_00150	gene	708	rpoD_1			
FKKLBDJI_00151	CDS	702	flgG_2		COG4786	Flagellar basal-body rod protein FlgG
FKKLBDJI_00151	gene	702	flgG_2			
FKKLBDJI_00152	CDS	783	flgG_3		COG4786	Flagellar basal-body rod protein FlgG
FKKLBDJI_00152	gene	783	flgG_3			
FKKLBDJI_00153	CDS	711	ftsE_1			cell division ATP-binding protein FtsE
FKKLBDJI_00153	gene	711	ftsE_1			
FKKLBDJI_00154	CDS	1296	mcpC_2		COG0840	Methyl-accepting chemotaxis protein McpC
FKKLBDJI_00154	gene	1296	mcpC_2			
FKKLBDJI_00155	CDS	510				hypothetical protein
FKKLBDJI_00155	gene	510				
FKKLBDJI_00156	CDS	510	cheD	3.5.1.44	COG1871	Chemoreceptor glutamine deamidase CheD
FKKLBDJI_00156	gene	510	cheD			
FKKLBDJI_00157	CDS	1011	cheB_1	3.1.1.61	COG2201	Chemotaxis response regulator protein-glutamate methylesterase
FKKLBDJI_00157	gene	1011	cheB_1			
FKKLBDJI_00158	CDS	774	cheR	2.1.1.80		Chemotaxis protein methyltransferase
FKKLBDJI_00158	gene	774	cheR			
FKKLBDJI_00159	CDS	2052	cheA	2.7.13.3	COG0643	Chemotaxis protein CheA
FKKLBDJI_00159	gene	2052	cheA			
FKKLBDJI_00160	CDS	588	cheC	3.-.-.-	COG1776	CheY-P phosphatase CheC
FKKLBDJI_00160	gene	588	cheC			
FKKLBDJI_00161	CDS	363				LuxR family DNA-binding response regulator
FKKLBDJI_00161	gene	363				
FKKLBDJI_00162	CDS	390				hypothetical protein
FKKLBDJI_00162	gene	390				
FKKLBDJI_00163	CDS	1011	fliM		COG1868	Flagellar motor switch protein FliM
FKKLBDJI_00163	gene	1011	fliM			
FKKLBDJI_00164	CDS	1059				hypothetical protein
FKKLBDJI_00164	gene	1059				
FKKLBDJI_00165	CDS	276				hypothetical protein
FKKLBDJI_00165	gene	276				
FKKLBDJI_00166	CDS	357				hypothetical protein
FKKLBDJI_00166	gene	357				
FKKLBDJI_00167	CDS	1524				hypothetical protein
FKKLBDJI_00167	gene	1524				
FKKLBDJI_00168	CDS	921				hypothetical protein
FKKLBDJI_00168	gene	921				
FKKLBDJI_00169	CDS	1083	hag		COG1344	Flagellin
FKKLBDJI_00169	gene	1083	hag			
FKKLBDJI_00170	CDS	414				hypothetical protein
FKKLBDJI_00170	gene	414				
FKKLBDJI_00171	CDS	1461	fliD		COG1345	Flagellar hook-associated protein 2
FKKLBDJI_00171	gene	1461	fliD			
FKKLBDJI_00172	CDS	330				hypothetical protein
FKKLBDJI_00172	gene	330				
FKKLBDJI_00173	CDS	369	fliS		COG1516	Flagellar secretion chaperone FliS
FKKLBDJI_00173	gene	369	fliS			
FKKLBDJI_00174	CDS	1752				hypothetical protein
FKKLBDJI_00174	gene	1752				
FKKLBDJI_00175	CDS	441	yybA_1			MarR family transcriptional regulator
FKKLBDJI_00175	gene	441	yybA_1			
FKKLBDJI_00176	CDS	1743				ABC transporter ATP-binding protein/permease
FKKLBDJI_00176	gene	1743				
FKKLBDJI_00177	CDS	1770				ABC transporter ATP-binding protein/permease
FKKLBDJI_00177	gene	1770				
FKKLBDJI_00178	CDS	1437	lacG_1	3.2.1.85		6-phospho-beta-galactosidase
FKKLBDJI_00178	gene	1437	lacG_1			
FKKLBDJI_00179	CDS	2463	copA	3.6.3.4		copper-translocating P-type ATPase
FKKLBDJI_00179	gene	2463	copA			
FKKLBDJI_00180	CDS	717				GntR family transcriptional regulator
FKKLBDJI_00180	gene	717				
FKKLBDJI_00181	CDS	1272		2.7.1.69		PTS system lactose/cellobiose-specific transporter subunit IIC
FKKLBDJI_00181	gene	1272				
FKKLBDJI_00182	CDS	1389		3.2.1.85		6-phospho-beta-glucosidase
FKKLBDJI_00182	gene	1389				
FKKLBDJI_00183	CDS	1281		2.7.1.69		PTS system lactose/cellobiose-specific transporter subunit IIC
FKKLBDJI_00183	gene	1281				
FKKLBDJI_00184	CDS	741				GntR family transcriptional regulator
FKKLBDJI_00184	gene	741				
FKKLBDJI_00185	CDS	1791	uvrC	3.1.25.-		excinuclease ABC subunit C
FKKLBDJI_00185	gene	1791	uvrC			
FKKLBDJI_00186	CDS	810				LysR family transcriptional regulator
FKKLBDJI_00186	gene	810				
FKKLBDJI_00187	CDS	999				membrane protein
FKKLBDJI_00187	gene	999				
FKKLBDJI_00188	CDS	768				DeoR-like helix-turn-helix protein
FKKLBDJI_00188	gene	768				
FKKLBDJI_00189	CDS	1065	ulaG	3.1.1.-		L-ascorbate 6-phosphate lactonase, UlaG
FKKLBDJI_00189	gene	1065	ulaG			
FKKLBDJI_00190	CDS	474		2.7.1.-		PTS system ascorbate-specific transporter subunit IIA
FKKLBDJI_00190	gene	474				
FKKLBDJI_00191	CDS	1467		2.7.1.69		PTS system ascorbate-specific transporter subunit IIC
FKKLBDJI_00191	gene	1467				
FKKLBDJI_00192	CDS	294		2.7.1.69		PTS system ascorbate-specific transporter subunit IIB
FKKLBDJI_00192	gene	294				
FKKLBDJI_00193	CDS	639		4.1.1.85		3-keto-L-gulonate-6-phosphate decarboxylase
FKKLBDJI_00193	gene	639				
FKKLBDJI_00194	CDS	900		5.1.3.22		L-xylulose 5-phosphate 3-epimerase
FKKLBDJI_00194	gene	900				
FKKLBDJI_00195	CDS	708		5.1.3.4		L-ribulose-5-phosphate 4-epimerase
FKKLBDJI_00195	gene	708				
FKKLBDJI_00196	CDS	504				hypothetical protein
FKKLBDJI_00196	gene	504				
FKKLBDJI_00197	CDS	1440		3.2.1.86		6-phospho-beta-glucosidase
FKKLBDJI_00197	gene	1440				
FKKLBDJI_00198	CDS	1311		2.7.1.69		PTS system lactose/cellobiose-specific transporter subunit IIC
FKKLBDJI_00198	gene	1311				
FKKLBDJI_00199	CDS	759	murR_1			HTH-type transcriptional regulator MurR
FKKLBDJI_00199	gene	759	murR_1			
FKKLBDJI_00200	CDS	927				ROK family protein
FKKLBDJI_00200	gene	927				
FKKLBDJI_00201	CDS	552				hypothetical protein
FKKLBDJI_00201	gene	552				
FKKLBDJI_00202	CDS	387				hypothetical protein
FKKLBDJI_00202	gene	387				
FKKLBDJI_00203	CDS	1347				amino acid permease
FKKLBDJI_00203	gene	1347				
FKKLBDJI_00204	CDS	429				hypothetical protein
FKKLBDJI_00204	gene	429				
FKKLBDJI_00205	CDS	501				hypothetical protein
FKKLBDJI_00205	gene	501				
FKKLBDJI_00206	CDS	1137				hypothetical protein
FKKLBDJI_00206	gene	1137				
FKKLBDJI_00207	CDS	1302				hypothetical protein
FKKLBDJI_00207	gene	1302				
FKKLBDJI_00208	CDS	1386				hypothetical protein
FKKLBDJI_00208	gene	1386				
FKKLBDJI_00209	CDS	753				hypothetical protein
FKKLBDJI_00209	gene	753				
FKKLBDJI_00210	CDS	930	bdlA		COG0840	Biofilm dispersion protein BdlA
FKKLBDJI_00210	gene	930	bdlA			
FKKLBDJI_00211	CDS	960		3.1.1.-		alpha/beta hydrolase fold protein
FKKLBDJI_00211	gene	960				
FKKLBDJI_00212	CDS	1653		2.2.1.6		acetolactate synthase
FKKLBDJI_00212	gene	1653				
FKKLBDJI_00213	CDS	717		4.1.1.5		alpha-acetolactate decarboxylase
FKKLBDJI_00213	gene	717				
FKKLBDJI_00214	CDS	1431	katA	1.11.1.6	COG0753	Vegetative catalase
FKKLBDJI_00214	gene	1431	katA			
FKKLBDJI_00215	CDS	264				hypothetical protein
FKKLBDJI_00215	gene	264				
FKKLBDJI_00216	CDS	1494				hypothetical protein
FKKLBDJI_00216	gene	1494				
FKKLBDJI_00217	CDS	1506				hypothetical protein
FKKLBDJI_00217	gene	1506				
FKKLBDJI_00218	CDS	405				hypothetical protein
FKKLBDJI_00218	gene	405				
FKKLBDJI_00219	CDS	1542				hypothetical protein
FKKLBDJI_00219	gene	1542				
FKKLBDJI_00220	CDS	378				hypothetical protein
FKKLBDJI_00220	gene	378				
FKKLBDJI_00221	CDS	1488	crtP	1.14.99.44	COG1233	Diapolycopene oxygenase
FKKLBDJI_00221	gene	1488	crtP			
FKKLBDJI_00222	CDS	1098	crtQ	2.4.1.-		4,4'-diaponeurosporenoate glycosyltransferase
FKKLBDJI_00222	gene	1098	crtQ			
FKKLBDJI_00223	CDS	513				hypothetical protein
FKKLBDJI_00223	gene	513				
FKKLBDJI_00224	CDS	1065	ada		COG0350	Bifunctional transcriptional activator/DNA repair enzyme Ada
FKKLBDJI_00224	gene	1065	ada			
FKKLBDJI_00225	CDS	429	mhqR		COG1846	HTH-type transcriptional regulator MhqR
FKKLBDJI_00225	gene	429	mhqR			
FKKLBDJI_00226	CDS	963				glyoxalase family protein
FKKLBDJI_00226	gene	963				
FKKLBDJI_00227	CDS	894				glyoxalase family protein
FKKLBDJI_00227	gene	894				
FKKLBDJI_00228	CDS	609		1.5.1.30		Flavin reductase-like domain protein
FKKLBDJI_00228	gene	609				
FKKLBDJI_00229	CDS	597		3.1.1.1		phospholipase/carboxylesterase
FKKLBDJI_00229	gene	597				
FKKLBDJI_00230	CDS	945	xylA_1	5.3.1.5		Xylose isomerase
FKKLBDJI_00230	gene	945	xylA_1			
FKKLBDJI_00231	CDS	1374		2.7.1.69		PTS system, beta-glucoside specific IIABC component
FKKLBDJI_00231	gene	1374				
FKKLBDJI_00232	CDS	465		2.7.1.-		PTS system, beta-glucoside-specific IIA component
FKKLBDJI_00232	gene	465				
FKKLBDJI_00233	CDS	663		5.1.3.1		Ribulose-phosphate 3-epimerase
FKKLBDJI_00233	gene	663				
FKKLBDJI_00234	CDS	441	lacB	5.3.1.26		Galactose-6-phosphate isomerase subunit LacB
FKKLBDJI_00234	gene	441	lacB			
FKKLBDJI_00235	CDS	741				DeoR-like helix-turn-helix protein
FKKLBDJI_00235	gene	741				
FKKLBDJI_00236	CDS	432		2.7.1.-		PTS system, mannose/fructose/sorbose-specific IIAB component
FKKLBDJI_00236	gene	432				
FKKLBDJI_00237	CDS	276				hypothetical protein
FKKLBDJI_00237	gene	276				
FKKLBDJI_00238	CDS	483		2.7.1.69		PTS system, mannose/fructose/sorbose-specific IIB component
FKKLBDJI_00238	gene	483				
FKKLBDJI_00239	CDS	807				hypothetical protein
FKKLBDJI_00239	gene	807				
FKKLBDJI_00240	CDS	1029				hypothetical protein
FKKLBDJI_00240	gene	1029				
FKKLBDJI_00241	CDS	735				transcriptional regulator, GntR family
FKKLBDJI_00241	gene	735				
FKKLBDJI_00242	CDS	1170	agaS	5.3.1.-		sugar isomerase, AgaS family
FKKLBDJI_00242	gene	1170	agaS			
FKKLBDJI_00243	CDS	996	lacD2	4.1.2.40		tagatose 1,6-diphosphate aldolase
FKKLBDJI_00243	gene	996	lacD2			
