locus_tag	ftype	length_bp	gene	EC_number	COG	product
OFOAOLJE_00020	CDS	666				TrkA-C domain-containing protein
OFOAOLJE_00020	gene	666				
OFOAOLJE_00021	CDS	633				LuxR family DNA-binding response regulator
OFOAOLJE_00021	gene	633				
OFOAOLJE_00022	CDS	1104		2.7.13.3		sensor histidine kinase
OFOAOLJE_00022	gene	1104				
OFOAOLJE_00023	CDS	732				membrane protein
OFOAOLJE_00023	gene	732				
OFOAOLJE_00024	CDS	480	greA			transcription elongation factor GreA
OFOAOLJE_00024	gene	480	greA			
OFOAOLJE_00025	CDS	1386	mltG	4.2.2.-		Endolytic murein transglycosylase
OFOAOLJE_00025	gene	1386	mltG			
OFOAOLJE_00026	CDS	726		3.1.3.5	COG0546	5'-nucleotidase
OFOAOLJE_00026	gene	726				
OFOAOLJE_00027	CDS	1149	mnaA	5.1.3.14	COG0381	UDP-N-acetylglucosamine 2-epimerase
OFOAOLJE_00027	gene	1149	mnaA			
OFOAOLJE_00028	CDS	492		2.3.1.-		Carbonic anhydrase/acetyltransferase
OFOAOLJE_00028	gene	492				
OFOAOLJE_00029	CDS	1770				ABC transporter ATP-binding protein/permease
OFOAOLJE_00029	gene	1770				
OFOAOLJE_00030	CDS	1728				ABC transporter ATP-binding protein/permease
OFOAOLJE_00030	gene	1728				
OFOAOLJE_00031	CDS	387				hypothetical protein
OFOAOLJE_00031	gene	387				
OFOAOLJE_00032	CDS	213				hypothetical protein
OFOAOLJE_00032	gene	213				
OFOAOLJE_00033	CDS	1686	rnjA	3.1.-.-		Ribonuclease J 1
OFOAOLJE_00033	gene	1686	rnjA			
OFOAOLJE_00034	CDS	201	cspE			major cold shock protein CspE
OFOAOLJE_00034	gene	201	cspE			
OFOAOLJE_00035	CDS	699	radC			DNA repair protein RadC
OFOAOLJE_00035	gene	699	radC			
OFOAOLJE_00036	CDS	657		3.-.-.-		HAD-superfamily hydrolase
OFOAOLJE_00036	gene	657				
OFOAOLJE_00037	CDS	1323		6.3.2.17		Folylpolyglutamate synthase
OFOAOLJE_00037	gene	1323				
OFOAOLJE_00038	CDS	2565	yfhO_1			Bacterial membrane protein YfhO
OFOAOLJE_00038	gene	2565	yfhO_1			
OFOAOLJE_00039	CDS	600				hypothetical protein
OFOAOLJE_00039	gene	600				
OFOAOLJE_00040	CDS	2643	valS	6.1.1.9		valyl-tRNA synthetase
OFOAOLJE_00040	gene	2643	valS			
OFOAOLJE_00041	CDS	489	tpx	1.11.1.15	COG2077	Thiol peroxidase
OFOAOLJE_00041	gene	489	tpx			
OFOAOLJE_00042	CDS	648	rex2			redox-sensing transcriptional repressor Rex
OFOAOLJE_00042	gene	648	rex2			
OFOAOLJE_00043	CDS	1215	thiI	2.8.1.4		thiamine biosynthesis protein ThiI
OFOAOLJE_00043	gene	1215	thiI			
OFOAOLJE_00044	CDS	1119	xerC_1			site-specific tyrosine recombinase XerC-family protein
OFOAOLJE_00044	gene	1119	xerC_1			
OFOAOLJE_00045	CDS	213				hypothetical protein
OFOAOLJE_00045	gene	213				
OFOAOLJE_00046	CDS	357				hypothetical protein
OFOAOLJE_00046	gene	357				
OFOAOLJE_00047	CDS	537				hypothetical protein
OFOAOLJE_00047	gene	537				
OFOAOLJE_00048	CDS	225				hypothetical protein
OFOAOLJE_00048	gene	225				
OFOAOLJE_00049	CDS	1029				hypothetical protein
OFOAOLJE_00049	gene	1029				
OFOAOLJE_00050	CDS	2046				hypothetical protein
OFOAOLJE_00050	gene	2046				
OFOAOLJE_00051	CDS	2505				ATP/GTP-binding protein
OFOAOLJE_00051	gene	2505				
OFOAOLJE_00052	CDS	390				hypothetical protein
OFOAOLJE_00052	gene	390				
OFOAOLJE_00053	CDS	225				hypothetical protein
OFOAOLJE_00053	gene	225				
OFOAOLJE_00054	CDS	987				hypothetical protein
OFOAOLJE_00054	gene	987				
OFOAOLJE_00055	CDS	468				hypothetical protein
OFOAOLJE_00055	gene	468				
OFOAOLJE_00056	CDS	543				hypothetical protein
OFOAOLJE_00056	gene	543				
OFOAOLJE_00057	CDS	2757				hypothetical protein
OFOAOLJE_00057	gene	2757				
OFOAOLJE_00058	CDS	1023				hypothetical protein
OFOAOLJE_00058	gene	1023				
OFOAOLJE_00059	CDS	612				hypothetical protein
OFOAOLJE_00059	gene	612				
OFOAOLJE_00060	CDS	726				hypothetical protein
OFOAOLJE_00060	gene	726				
OFOAOLJE_00061	CDS	1284				helix-turn-helix protein
OFOAOLJE_00061	gene	1284				
OFOAOLJE_00062	CDS	441				hypothetical protein
OFOAOLJE_00062	gene	441				
OFOAOLJE_00063	CDS	288				hypothetical protein
OFOAOLJE_00063	gene	288				
OFOAOLJE_00064	CDS	1509				FtsK/SpoIIIE family protein
OFOAOLJE_00064	gene	1509				
OFOAOLJE_00065	CDS	381				hypothetical protein
OFOAOLJE_00065	gene	381				
OFOAOLJE_00066	CDS	327				hypothetical protein
OFOAOLJE_00066	gene	327				
OFOAOLJE_00067	CDS	315				hypothetical protein
OFOAOLJE_00067	gene	315				
OFOAOLJE_00068	CDS	153				hypothetical protein
OFOAOLJE_00068	gene	153				
OFOAOLJE_00069	CDS	189				hypothetical protein
OFOAOLJE_00069	gene	189				
OFOAOLJE_00070	CDS	162				hypothetical protein
OFOAOLJE_00070	gene	162				
OFOAOLJE_00071	CDS	417				hypothetical protein
OFOAOLJE_00071	gene	417				
OFOAOLJE_00072	CDS	327				hypothetical protein
OFOAOLJE_00072	gene	327				
OFOAOLJE_00073	CDS	186				hypothetical protein
OFOAOLJE_00073	gene	186				
OFOAOLJE_00074	CDS	393				hypothetical protein
OFOAOLJE_00074	gene	393				
OFOAOLJE_00075	CDS	384				hypothetical protein
OFOAOLJE_00075	gene	384				
OFOAOLJE_00076	CDS	654				hypothetical protein
OFOAOLJE_00076	gene	654				
OFOAOLJE_00077	CDS	336	yodB		COG1733	HTH-type transcriptional regulator YodB
OFOAOLJE_00077	gene	336	yodB			
OFOAOLJE_00078	CDS	1332		1.-.-.-		pyridine nucleotide-disulfide oxidoreductase
OFOAOLJE_00078	gene	1332				
OFOAOLJE_00079	CDS	876		1.1.1.-		oxidoreductase, aldo/keto reductase family protein
OFOAOLJE_00079	gene	876				
OFOAOLJE_00080	CDS	420				MerR family transcriptional regulator
OFOAOLJE_00080	gene	420				
OFOAOLJE_00081	CDS	582		5.4.2.1		phosphoglycerate mutase family protein
OFOAOLJE_00081	gene	582				
OFOAOLJE_00082	CDS	507				hypothetical protein
OFOAOLJE_00082	gene	507				
OFOAOLJE_00083	CDS	1050				hypothetical protein
OFOAOLJE_00083	gene	1050				
OFOAOLJE_00084	CDS	240				hypothetical protein
OFOAOLJE_00084	gene	240				
OFOAOLJE_00085	CDS	753				hypothetical protein
OFOAOLJE_00085	gene	753				
OFOAOLJE_00086	CDS	882	hchA	3.1.2.-	COG0693	Protein/nucleic acid deglycase HchA
OFOAOLJE_00086	gene	882	hchA			
OFOAOLJE_00087	CDS	891				Integrase core domain protein
OFOAOLJE_00087	gene	891				
OFOAOLJE_00088	CDS	798				hypothetical protein
OFOAOLJE_00088	gene	798				
OFOAOLJE_00089	CDS	498				hypothetical protein
OFOAOLJE_00089	gene	498				
OFOAOLJE_00090	CDS	288				hypothetical protein
OFOAOLJE_00090	gene	288				
OFOAOLJE_00091	CDS	783				hypothetical protein
OFOAOLJE_00091	gene	783				
OFOAOLJE_00092	CDS	243				hypothetical protein
OFOAOLJE_00092	gene	243				
OFOAOLJE_00093	CDS	1005				cell wall surface anchor family protein
OFOAOLJE_00093	gene	1005				
OFOAOLJE_00094	CDS	678				hypothetical protein
OFOAOLJE_00094	gene	678				
OFOAOLJE_00095	CDS	1479				hypothetical protein
OFOAOLJE_00095	gene	1479				
OFOAOLJE_00096	CDS	573				ABC transporter ATP-binding protein
OFOAOLJE_00096	gene	573				
OFOAOLJE_00097	CDS	681				hypothetical protein
OFOAOLJE_00097	gene	681				
OFOAOLJE_00098	CDS	1044				hypothetical protein
OFOAOLJE_00098	gene	1044				
OFOAOLJE_00099	CDS	978				hypothetical protein
OFOAOLJE_00099	gene	978				
OFOAOLJE_00100	CDS	657				hypothetical protein
OFOAOLJE_00100	gene	657				
OFOAOLJE_00101	CDS	831				hypothetical protein
OFOAOLJE_00101	gene	831				
OFOAOLJE_00102	CDS	204				hypothetical protein
OFOAOLJE_00102	gene	204				
OFOAOLJE_00103	CDS	1314				xanthine/uracil permease family protein
OFOAOLJE_00103	gene	1314				
OFOAOLJE_00104	CDS	738		1.1.1.-		short chain dehydrogenase/reductase family oxidoreductase
OFOAOLJE_00104	gene	738				
OFOAOLJE_00105	CDS	582		2.3.1.-		maltose O-acetyltransferase family protein
OFOAOLJE_00105	gene	582				
OFOAOLJE_00106	CDS	885				LysR family transcriptional regulator
OFOAOLJE_00106	gene	885				
OFOAOLJE_00107	CDS	888				sugar transport protein
OFOAOLJE_00107	gene	888				
OFOAOLJE_00108	CDS	396		5.5.1.-		D-ribose pyranase
OFOAOLJE_00108	gene	396				
OFOAOLJE_00109	CDS	912		2.7.1.15		ribokinase
OFOAOLJE_00109	gene	912				
OFOAOLJE_00110	CDS	996				LacI family transcriptional regulator
OFOAOLJE_00110	gene	996				
OFOAOLJE_00111	CDS	975				hypothetical protein
OFOAOLJE_00111	gene	975				
OFOAOLJE_00112	CDS	1368		2.7.1.69		PTS system ascorbate-specific transporter subunit IIC
OFOAOLJE_00112	gene	1368				
OFOAOLJE_00113	CDS	300		2.7.1.69		PTS system ascorbate-specific transporter subunit IIB
OFOAOLJE_00113	gene	300				
OFOAOLJE_00114	CDS	2010		2.7.1.-		PTS system ascorbate-specific transporter subunit IIA
OFOAOLJE_00114	gene	2010				
OFOAOLJE_00115	CDS	225				hypothetical protein
OFOAOLJE_00115	gene	225				
OFOAOLJE_00116	CDS	399				hypothetical protein
OFOAOLJE_00116	gene	399				
OFOAOLJE_00117	CDS	1134				cell wall surface anchor family protein
OFOAOLJE_00117	gene	1134				
OFOAOLJE_00118	CDS	690				hypothetical protein
OFOAOLJE_00118	gene	690				
OFOAOLJE_00119	CDS	972				hypothetical protein
OFOAOLJE_00119	gene	972				
OFOAOLJE_00120	CDS	1416	phoB	3.1.3.1	COG1785	Alkaline phosphatase 3
OFOAOLJE_00120	gene	1416	phoB			
OFOAOLJE_00121	CDS	1914				DNA mismatch repair protein MutS2
OFOAOLJE_00121	gene	1914				
OFOAOLJE_00122	CDS	321	dgaF_1	4.1.2.14		2-dehydro-3-deoxy-phosphogluconate aldolase
OFOAOLJE_00122	gene	321	dgaF_1			
OFOAOLJE_00123	CDS	480	rlmH	2.1.1.-		ribosomal RNA large subunit methyltransferase H
OFOAOLJE_00123	gene	480	rlmH			
OFOAOLJE_00124	CDS	1299		3.4.21.-		Serine protease do-like htrA
OFOAOLJE_00124	gene	1299				
OFOAOLJE_00125	CDS	621				tRNA-binding domain-containing protein
OFOAOLJE_00125	gene	621				
OFOAOLJE_00126	CDS	825		2.7.1.69		PTS system, mannose/fructose/sorbose-specific IID component
OFOAOLJE_00126	gene	825				
OFOAOLJE_00127	CDS	771		2.7.1.69		PTS system, mannose/fructose/sorbose-specific IIC component
OFOAOLJE_00127	gene	771				
OFOAOLJE_00128	CDS	474		2.7.1.69		PTS system, mannose/fructose/sorbose-specific IIB component
OFOAOLJE_00128	gene	474				
OFOAOLJE_00129	CDS	744				hypothetical protein
OFOAOLJE_00129	gene	744				
OFOAOLJE_00130	CDS	222				hypothetical protein
OFOAOLJE_00130	gene	222				
OFOAOLJE_00131	CDS	228				hypothetical protein
OFOAOLJE_00131	gene	228				
OFOAOLJE_00132	CDS	732				GntR family transcriptional regulator
OFOAOLJE_00132	gene	732				
OFOAOLJE_00133	CDS	456				universal stress family protein
OFOAOLJE_00133	gene	456				
OFOAOLJE_00134	CDS	315				thioredoxin
OFOAOLJE_00134	gene	315				
OFOAOLJE_00135	CDS	1077		3.4.11.7		glutamyl aminopeptidase
OFOAOLJE_00135	gene	1077				
OFOAOLJE_00136	CDS	342				small secreted protein
OFOAOLJE_00136	gene	342				
OFOAOLJE_00137	CDS	1656				oligopeptide ABC superfamily ATP binding cassette transporter, binding protein
OFOAOLJE_00137	gene	1656				
OFOAOLJE_00138	CDS	819		2.7.1.69		PTS system, mannose/fructose/sorbose-specific IID component
OFOAOLJE_00138	gene	819				
OFOAOLJE_00139	CDS	774		2.7.1.69		PTS system, mannose/fructose/sorbose-specific IIC component
OFOAOLJE_00139	gene	774				
OFOAOLJE_00140	CDS	1152		3.5.1.25		N-acetylglucosamine-6-phosphate deacetylase
OFOAOLJE_00140	gene	1152				
OFOAOLJE_00141	CDS	477		2.7.1.69		PTS system, mannose/fructose/sorbose-specific IIB component
OFOAOLJE_00141	gene	477				
OFOAOLJE_00142	CDS	438		2.7.1.-		PTS system, mannose/fructose/sorbose-specific IIAB component
OFOAOLJE_00142	gene	438				
OFOAOLJE_00143	CDS	1095				hypothetical protein
OFOAOLJE_00143	gene	1095				
OFOAOLJE_00144	CDS	789				protein YebG
OFOAOLJE_00144	gene	789				
OFOAOLJE_00145	CDS	753	ybbH		COG1737	putative HTH-type transcriptional regulator YbbH
OFOAOLJE_00145	gene	753	ybbH			
OFOAOLJE_00146	CDS	552				DNA-3-methyladenine glycosylase I
OFOAOLJE_00146	gene	552				
OFOAOLJE_00147	CDS	768				hypothetical protein
OFOAOLJE_00147	gene	768				
OFOAOLJE_00148	CDS	363				hypothetical protein
OFOAOLJE_00148	gene	363				
OFOAOLJE_00149	CDS	576				membrane protein
OFOAOLJE_00149	gene	576				
OFOAOLJE_00150	CDS	627				hypothetical protein
OFOAOLJE_00150	gene	627				
OFOAOLJE_00151	CDS	786				hypothetical protein
OFOAOLJE_00151	gene	786				
OFOAOLJE_00152	CDS	735				sortase family protein
OFOAOLJE_00152	gene	735				
OFOAOLJE_00153	CDS	231				hypothetical protein
OFOAOLJE_00153	gene	231				
OFOAOLJE_00154	CDS	471		3.1.3.48		phosphotyrosine protein phosphatase
OFOAOLJE_00154	gene	471				
OFOAOLJE_00155	CDS	570				TetR family dihydroxyacetone kinase regulator
OFOAOLJE_00155	gene	570				
OFOAOLJE_00156	CDS	1449				hypothetical protein
OFOAOLJE_00156	gene	1449				
OFOAOLJE_00157	CDS	510	mreD			rod shape-determining protein MreD
OFOAOLJE_00157	gene	510	mreD			
OFOAOLJE_00158	CDS	861	mreC			rod shape-determining protein MreC
OFOAOLJE_00158	gene	861	mreC			
OFOAOLJE_00159	CDS	2115	pnp	2.7.7.8		Polyribonucleotide nucleotidyltransferase
OFOAOLJE_00159	gene	2115	pnp			
OFOAOLJE_00160	CDS	270	rpsO			30S ribosomal protein S15
OFOAOLJE_00160	gene	270	rpsO			
OFOAOLJE_00161	CDS	564	def	3.5.1.88		peptide deformylase
OFOAOLJE_00161	gene	564	def			
OFOAOLJE_00162	CDS	777		3.-.-.-		HAD superfamily hydrolase
OFOAOLJE_00162	gene	777				
OFOAOLJE_00163	CDS	654		1.14.11.33		DNA alkylation repair protein
OFOAOLJE_00163	gene	654				
OFOAOLJE_00164	CDS	804				formate/nitrite transporter
OFOAOLJE_00164	gene	804				
OFOAOLJE_00165	CDS	612	rpsD			30S ribosomal protein S4
OFOAOLJE_00165	gene	612	rpsD			
OFOAOLJE_00166	CDS	549				BioY family protein
OFOAOLJE_00166	gene	549				
OFOAOLJE_00167	CDS	537		3.4.21.89		signal peptidase I
OFOAOLJE_00167	gene	537				
OFOAOLJE_00168	CDS	4248				hypothetical protein
OFOAOLJE_00168	gene	4248				
OFOAOLJE_00169	CDS	363				hypothetical protein
OFOAOLJE_00169	gene	363				
OFOAOLJE_00170	CDS	612				hypothetical protein
OFOAOLJE_00170	gene	612				
OFOAOLJE_00171	CDS	558				hypothetical protein
OFOAOLJE_00171	gene	558				
OFOAOLJE_00172	CDS	1221	pepT_1	3.4.11.4		peptidase T
OFOAOLJE_00172	gene	1221	pepT_1			
OFOAOLJE_00173	CDS	1644				oligopeptide ABC superfamily ATP binding cassette transporter, binding protein
OFOAOLJE_00173	gene	1644				
OFOAOLJE_00174	CDS	954				iron ABC transporter substrate-binding protein
OFOAOLJE_00174	gene	954				
OFOAOLJE_00175	CDS	756	yclP_1	3.6.3.-		iron ABC transporter ATP-binding protein
OFOAOLJE_00175	gene	756	yclP_1			
OFOAOLJE_00176	CDS	966				iron ABC transporter system permease
OFOAOLJE_00176	gene	966				
OFOAOLJE_00177	CDS	948				iron ABC transporter system permease
OFOAOLJE_00177	gene	948				
OFOAOLJE_00178	CDS	453	yueI		COG5506	putative protein YueI
OFOAOLJE_00178	gene	453	yueI			
OFOAOLJE_00179	CDS	2271		6.3.2.2		bifunctional glutamate--cysteine ligase/glutathione synthetase
OFOAOLJE_00179	gene	2271				
OFOAOLJE_00180	CDS	507		3.-.-.-		isochorismatase family hydrolase
OFOAOLJE_00180	gene	507				
OFOAOLJE_00181	CDS	897				integral membrane protein
OFOAOLJE_00181	gene	897				
OFOAOLJE_00182	CDS	399				glyoxalase family protein
OFOAOLJE_00182	gene	399				
OFOAOLJE_00183	CDS	486				hypothetical protein
OFOAOLJE_00183	gene	486				
OFOAOLJE_00184	CDS	1329	ftsY			Signal recognition particle receptor FtsY
OFOAOLJE_00184	gene	1329	ftsY			
OFOAOLJE_00185	CDS	828		3.-.-.-		HAD superfamily hydrolase
OFOAOLJE_00185	gene	828				
OFOAOLJE_00186	CDS	3579				chromosome partition protein SMC
OFOAOLJE_00186	gene	3579				
OFOAOLJE_00187	CDS	693	rnc	3.1.26.3		ribonuclease III
OFOAOLJE_00187	gene	693	rnc			
OFOAOLJE_00188	CDS	1779				family 5 extracellular solute-binding protein
OFOAOLJE_00188	gene	1779				
OFOAOLJE_00189	CDS	924				ABC transporter permease
OFOAOLJE_00189	gene	924				
OFOAOLJE_00190	CDS	963				ABC transporter permease
OFOAOLJE_00190	gene	963				
OFOAOLJE_00191	CDS	945	oppF	3.6.3.-		peptide ABC transporter ATP-binding protein
OFOAOLJE_00191	gene	945	oppF			
OFOAOLJE_00192	CDS	1008		3.6.3.-		peptide ABC transporter ATP-binding protein
OFOAOLJE_00192	gene	1008				
OFOAOLJE_00193	CDS	240				acyl carrier protein
OFOAOLJE_00193	gene	240				
OFOAOLJE_00194	CDS	1002	plsX	2.3.1.-		fatty acid/phospholipid synthesis protein PlsX
OFOAOLJE_00194	gene	1002	plsX			
OFOAOLJE_00195	CDS	2037	recG	3.6.1.-		ATP-dependent DNA helicase RecG
OFOAOLJE_00195	gene	2037	recG			
OFOAOLJE_00196	CDS	1677	yloV			DAK2 domain fusion protein YloV
OFOAOLJE_00196	gene	1677	yloV			
OFOAOLJE_00197	CDS	363				alkaline-shock protein
OFOAOLJE_00197	gene	363				
OFOAOLJE_00198	CDS	189	rpmB			50S ribosomal protein L28
OFOAOLJE_00198	gene	189	rpmB			
OFOAOLJE_00199	CDS	645		2.7.6.2		thiamin pyrophosphokinase family protein
OFOAOLJE_00199	gene	645				
OFOAOLJE_00200	CDS	654		5.1.3.1		Ribulose-phosphate 3-epimerase
OFOAOLJE_00200	gene	654				
OFOAOLJE_00201	CDS	894	rsgA	3.6.1.-		Putative ribosome biogenesis GTPase RsgA
OFOAOLJE_00201	gene	894	rsgA			
OFOAOLJE_00202	CDS	2157		2.7.11.1		serine/threonine-protein kinase
OFOAOLJE_00202	gene	2157				
OFOAOLJE_00203	CDS	750		3.1.3.16		serine/threonine phosphatase
OFOAOLJE_00203	gene	750				
OFOAOLJE_00204	CDS	1380		2.1.1.-		Ribosomal RNA small subunit methyltransferase B
OFOAOLJE_00204	gene	1380				
OFOAOLJE_00205	CDS	942	fmt	2.1.2.9		Methionyl-tRNA formyltransferase
OFOAOLJE_00205	gene	942	fmt			
OFOAOLJE_00206	CDS	495		3.5.1.88		Peptide deformylase
OFOAOLJE_00206	gene	495				
OFOAOLJE_00207	CDS	2433		3.6.1.-		Primosomal protein N'
OFOAOLJE_00207	gene	2433				
OFOAOLJE_00208	CDS	303	rpoZ	2.7.7.6		DNA-directed RNA polymerase subunit omega
OFOAOLJE_00208	gene	303	rpoZ			
OFOAOLJE_00209	CDS	615	gmk	2.7.4.8		guanylate kinase
OFOAOLJE_00209	gene	615	gmk			
OFOAOLJE_00210	CDS	1482				hypothetical protein
OFOAOLJE_00210	gene	1482				
OFOAOLJE_00211	CDS	288				hypothetical protein
OFOAOLJE_00211	gene	288				
OFOAOLJE_00212	CDS	885				hypothetical protein
OFOAOLJE_00212	gene	885				
OFOAOLJE_00213	CDS	219				hypothetical protein
OFOAOLJE_00213	gene	219				
OFOAOLJE_00214	CDS	471				hypothetical protein
OFOAOLJE_00214	gene	471				
OFOAOLJE_00215	CDS	654	eda		COG0800	Putative KHG/KDPG aldolase
OFOAOLJE_00215	gene	654	eda			
OFOAOLJE_00216	CDS	1074	uxuA_1	4.2.1.8		D-mannonate dehydratase, UxuA_1
OFOAOLJE_00216	gene	1074	uxuA_1			
OFOAOLJE_00217	CDS	453		2.7.1.-		PTS system, mannose/fructose/sorbose-specific IIA component
OFOAOLJE_00217	gene	453				
OFOAOLJE_00218	CDS	507		2.7.1.69		PTS system, mannose/fructose/sorbose-specific IIB component
OFOAOLJE_00218	gene	507				
OFOAOLJE_00219	CDS	873		2.7.1.69		PTS system, mannose/fructose/sorbose-specific IID component
OFOAOLJE_00219	gene	873				
OFOAOLJE_00220	CDS	837		2.7.1.69		PTS system, mannose/fructose/sorbose-specific IIC component
OFOAOLJE_00220	gene	837				
OFOAOLJE_00221	CDS	1107	hcxA_1	1.1.1.-	COG0371	Hydroxycarboxylate dehydrogenase A
OFOAOLJE_00221	gene	1107	hcxA_1			
OFOAOLJE_00222	CDS	1002		1.1.1.290		4-phosphoerythronate dehydrogenase
OFOAOLJE_00222	gene	1002				
OFOAOLJE_00223	CDS	900		1.1.1.44		6-phosphogluconate dehydrogenase
OFOAOLJE_00223	gene	900				
OFOAOLJE_00224	CDS	888				phosphosugar isomerase transcriptional regulator
OFOAOLJE_00224	gene	888				
OFOAOLJE_00225	CDS	1785				ABC transporter ATP-binding protein/permease
OFOAOLJE_00225	gene	1785				
OFOAOLJE_00226	CDS	600				hypothetical protein
OFOAOLJE_00226	gene	600				
OFOAOLJE_00227	CDS	579		2.7.8.5		CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase
OFOAOLJE_00227	gene	579				
OFOAOLJE_00228	CDS	459				hypothetical protein
OFOAOLJE_00228	gene	459				
OFOAOLJE_00229	CDS	294				hypothetical protein
OFOAOLJE_00229	gene	294				
OFOAOLJE_00230	CDS	300				hypothetical protein
OFOAOLJE_00230	gene	300				
OFOAOLJE_00231	CDS	843				hypothetical protein
OFOAOLJE_00231	gene	843				
OFOAOLJE_00232	CDS	312				hypothetical protein
OFOAOLJE_00232	gene	312				
OFOAOLJE_00233	CDS	1191				hypothetical protein
OFOAOLJE_00233	gene	1191				
OFOAOLJE_00234	CDS	309				hypothetical protein
OFOAOLJE_00234	gene	309				
OFOAOLJE_00235	CDS	912				hypothetical protein
OFOAOLJE_00235	gene	912				
OFOAOLJE_00236	CDS	234				hypothetical protein
OFOAOLJE_00236	gene	234				
OFOAOLJE_00237	CDS	1131				hypothetical protein
OFOAOLJE_00237	gene	1131				
OFOAOLJE_00238	CDS	1005		2.4.-.-		glycosyl transferase family protein
OFOAOLJE_00238	gene	1005				
OFOAOLJE_00239	CDS	1224		2.4.-.-		glycosyl transferase family protein
OFOAOLJE_00239	gene	1224				
OFOAOLJE_00240	CDS	891		1.1.1.60		2-hydroxy-3-oxopropionate reductase
OFOAOLJE_00240	gene	891				
OFOAOLJE_00241	CDS	231	ykuJ		COG4703	putative protein YkuJ
OFOAOLJE_00241	gene	231	ykuJ			
OFOAOLJE_00242	CDS	441				MarR family transcriptional regulator
OFOAOLJE_00242	gene	441				
OFOAOLJE_00243	CDS	966		2.3.1.180		3-oxoacyl-ACP synthase
OFOAOLJE_00243	gene	966				
OFOAOLJE_00244	CDS	228				acyl carrier protein
OFOAOLJE_00244	gene	228				
OFOAOLJE_00245	CDS	957		1.13.12.16	COG2070	Nitronate monooxygenase
OFOAOLJE_00245	gene	957				
OFOAOLJE_00246	CDS	930		2.3.1.39		Malonyl CoA-acyl carrier protein transacylase
OFOAOLJE_00246	gene	930				
OFOAOLJE_00247	CDS	738		1.1.1.100		3-oxoacyl-ACP reductase
OFOAOLJE_00247	gene	738				
OFOAOLJE_00248	CDS	1236		2.3.1.179		beta-ketoacyl-acyl-carrier-protein synthase II
OFOAOLJE_00248	gene	1236				
OFOAOLJE_00249	CDS	489				acetyl-CoA carboxylase, biotin carboxyl carrier protein
OFOAOLJE_00249	gene	489				
OFOAOLJE_00250	CDS	426	fabZ2	4.2.1.-		(3R)-hydroxymyristoyl-[acyl carrier protein] dehydratase
OFOAOLJE_00250	gene	426	fabZ2			
OFOAOLJE_00251	CDS	1371		6.4.1.2		acetyl-CoA carboxylase, biotin carboxylase subunit
OFOAOLJE_00251	gene	1371				
OFOAOLJE_00252	CDS	867	accD	6.4.1.2		acetyl-CoA carboxylase, carboxyl transferase subunit beta
OFOAOLJE_00252	gene	867	accD			
OFOAOLJE_00253	CDS	789	accA	6.4.1.2		acetyl-CoA carboxylase, carboxyl transferase subunit alpha
OFOAOLJE_00253	gene	789	accA			
OFOAOLJE_00254	CDS	528		3.-.-.-		HAD superfamily hydrolase
OFOAOLJE_00254	gene	528				
OFOAOLJE_00255	CDS	1110	yqeH			ribosome biogenesis GTPase YqeH
OFOAOLJE_00255	gene	1110	yqeH			
OFOAOLJE_00256	CDS	312	yhbY			RNA-binding protein YhbY
