locus_tag	ftype	length_bp	gene	EC_number	COG	product
HMECLBPC_00163	CDS	1020	gpsA	1.1.1.94		glycerol-3-phosphate dehydrogenase
HMECLBPC_00163	gene	1020	gpsA			
HMECLBPC_00164	CDS	870		2.7.7.9		UTP-glucose-1-phosphate uridylyltransferase
HMECLBPC_00164	gene	870				
HMECLBPC_00165	CDS	357				hypothetical protein
HMECLBPC_00165	gene	357				
HMECLBPC_00166	CDS	600				putative phosphosugar isomerase/binding protein
HMECLBPC_00166	gene	600				
HMECLBPC_00167	CDS	1740				C4-dicarboxylate anaerobic carrier
HMECLBPC_00167	gene	1740				
HMECLBPC_00168	CDS	1185		3.4.19.5		beta-aspartyl peptidase
HMECLBPC_00168	gene	1185				
HMECLBPC_00169	CDS	225				CsbD-like protein
HMECLBPC_00169	gene	225				
HMECLBPC_00170	CDS	1680		3.1.-.-		Ribonuclease J 2
HMECLBPC_00170	gene	1680				
HMECLBPC_00171	CDS	474				putative YbaK/ebsC protein
HMECLBPC_00171	gene	474				
HMECLBPC_00172	CDS	681				metallo-beta-lactamase domain-containing protein
HMECLBPC_00172	gene	681				
HMECLBPC_00173	CDS	1332				DRTGG domain-containing protein
HMECLBPC_00173	gene	1332				
HMECLBPC_00174	CDS	951				DHHA1 domain protein
HMECLBPC_00174	gene	951				
HMECLBPC_00175	CDS	333	phnA			putative alkylphosphonate utilization operon protein PhnA
HMECLBPC_00175	gene	333	phnA			
HMECLBPC_00176	CDS	708		3.4.24.-		Zn-dependent protease
HMECLBPC_00176	gene	708				
HMECLBPC_00177	CDS	1464				M protein trans-acting positive regulator
HMECLBPC_00177	gene	1464				
HMECLBPC_00178	CDS	543				hypothetical protein
HMECLBPC_00178	gene	543				
HMECLBPC_00179	CDS	336				hypothetical protein
HMECLBPC_00179	gene	336				
HMECLBPC_00180	CDS	861				Fis family transcriptional regulator
HMECLBPC_00180	gene	861				
HMECLBPC_00181	CDS	492	tadA	3.5.4.-		cytidine/deoxycytidylate deaminase family protein
HMECLBPC_00181	gene	492	tadA			
HMECLBPC_00182	CDS	447				hypothetical protein
HMECLBPC_00182	gene	447				
HMECLBPC_00183	CDS	294				ArsR family transcriptional regulator
HMECLBPC_00183	gene	294				
HMECLBPC_00184	CDS	1728		5.4.2.2		phosphoglucomutase/phosphomannomutase family protein
HMECLBPC_00184	gene	1728				
HMECLBPC_00185	CDS	879				hypothetical protein
HMECLBPC_00185	gene	879				
HMECLBPC_00186	CDS	930		1.8.1.9		thioredoxin reductase
HMECLBPC_00186	gene	930				
HMECLBPC_00187	CDS	1434		3.2.1.86		6-phospho-beta-glucosidase
HMECLBPC_00187	gene	1434				
HMECLBPC_00188	CDS	1395		3.2.1.22		alpha-galactosidase
HMECLBPC_00188	gene	1395				
HMECLBPC_00189	CDS	891				phosphosugar-binding transcriptional regulator
HMECLBPC_00189	gene	891				
HMECLBPC_00190	CDS	1779				ABC transporter ATP-binding protein
HMECLBPC_00190	gene	1779				
HMECLBPC_00191	CDS	1761		3.6.3.44		Multidrug resistance-like ATP-binding protein mdlA
HMECLBPC_00191	gene	1761				
HMECLBPC_00192	CDS	225				hypothetical protein
HMECLBPC_00192	gene	225				
HMECLBPC_00193	CDS	1578				metal ion transporter
HMECLBPC_00193	gene	1578				
HMECLBPC_00194	CDS	900	nfo	3.1.21.2		endonuclease IV
HMECLBPC_00194	gene	900	nfo			
HMECLBPC_00195	CDS	2346		2.4.-.-		glycosyl transferase family protein
HMECLBPC_00195	gene	2346				
HMECLBPC_00196	CDS	1926				hypothetical protein
HMECLBPC_00196	gene	1926				
HMECLBPC_00197	CDS	2463				hypothetical protein
HMECLBPC_00197	gene	2463				
HMECLBPC_00198	CDS	1002	ccpA			catabolite control protein A
HMECLBPC_00198	gene	1002	ccpA			
HMECLBPC_00199	CDS	1104		3.4.13.9		Xaa-Pro dipeptidase
HMECLBPC_00199	gene	1104				
HMECLBPC_00200	CDS	132				hypothetical protein
HMECLBPC_00200	gene	132				
HMECLBPC_00201	CDS	597				general stress protein
HMECLBPC_00201	gene	597				
HMECLBPC_00202	CDS	441				extracellular protein
HMECLBPC_00202	gene	441				
HMECLBPC_00203	CDS	939		2.7.7.9		UTP-glucose-1-phosphate uridylyltransferase
HMECLBPC_00203	gene	939				
HMECLBPC_00204	CDS	1026		1.1.1.94		Glycerol-3-phosphate dehydrogenase [NAD(P)+]
HMECLBPC_00204	gene	1026				
HMECLBPC_00205	CDS	831	lgt	2.4.99.-		Prolipoprotein diacylglyceryl transferase
HMECLBPC_00205	gene	831	lgt			
HMECLBPC_00206	CDS	939	hprK	2.7.11.-		HPr kinase/phosphorylase
HMECLBPC_00206	gene	939	hprK			
HMECLBPC_00207	CDS	351				integral membrane protein
HMECLBPC_00207	gene	351				
HMECLBPC_00208	CDS	309				PspC domain protein
HMECLBPC_00208	gene	309				
HMECLBPC_00209	CDS	1572				hypothetical protein
HMECLBPC_00209	gene	1572				
HMECLBPC_00210	CDS	645				hypothetical protein
HMECLBPC_00210	gene	645				
HMECLBPC_00211	CDS	678	phoU			phosphate transport system regulatory protein PhoU
HMECLBPC_00211	gene	678	phoU			
HMECLBPC_00212	CDS	759	pstB1	3.6.3.27		phosphate ABC transporter ATP-binding protein
HMECLBPC_00212	gene	759	pstB1			
HMECLBPC_00213	CDS	807	pstB2	3.6.3.27		phosphate ABC transporter ATP-binding protein
HMECLBPC_00213	gene	807	pstB2			
HMECLBPC_00214	CDS	885	pstA			phosphate ABC transporter permease PstA
HMECLBPC_00214	gene	885	pstA			
HMECLBPC_00215	CDS	921	pstC			phosphate ABC transporter permease PstC
HMECLBPC_00215	gene	921	pstC			
HMECLBPC_00216	CDS	855				phosphate binding protein
HMECLBPC_00216	gene	855				
HMECLBPC_00217	CDS	1449		2.7.8.-		cardiolipin synthetase
HMECLBPC_00217	gene	1449				
HMECLBPC_00218	CDS	846				hypothetical protein
HMECLBPC_00218	gene	846				
HMECLBPC_00219	CDS	894				efflux ABC transporter, permease protein
HMECLBPC_00219	gene	894				
HMECLBPC_00220	CDS	687	ftsE			cell division ATP-binding protein FtsE
HMECLBPC_00220	gene	687	ftsE			
HMECLBPC_00221	CDS	1014	prfB			peptide chain release factor 2
HMECLBPC_00221	gene	1014	prfB			
HMECLBPC_00222	CDS	2532	secA			preprotein translocase, SecA subunit
HMECLBPC_00222	gene	2532	secA			
HMECLBPC_00223	CDS	561				ribosomal subunit interface protein
HMECLBPC_00223	gene	561				
HMECLBPC_00224	CDS	690				competence protein ComFC
HMECLBPC_00224	gene	690				
HMECLBPC_00225	CDS	1377				helicase
HMECLBPC_00225	gene	1377				
HMECLBPC_00226	CDS	324		2.7.1.69		PTS system cellobiose-specific transporter subunit IIB
HMECLBPC_00226	gene	324				
HMECLBPC_00227	CDS	288				hypothetical protein
HMECLBPC_00227	gene	288				
HMECLBPC_00228	CDS	567	yigZ		COG1739	IMPACT family member YigZ
HMECLBPC_00228	gene	567	yigZ			
HMECLBPC_00229	CDS	708				GntR family transcriptional regulator
HMECLBPC_00229	gene	708				
HMECLBPC_00230	CDS	171				hypothetical protein
HMECLBPC_00230	gene	171				
HMECLBPC_00231	tRNA	74				tRNA-Gln(ttg)
HMECLBPC_00231	gene	74				
HMECLBPC_00232	tRNA	81				tRNA-Tyr(gta)
HMECLBPC_00232	gene	81				
HMECLBPC_00233	CDS	234				hypothetical protein
HMECLBPC_00233	gene	234				
HMECLBPC_00234	CDS	891				ROK family protein
HMECLBPC_00234	gene	891				
HMECLBPC_00235	CDS	408		2.3.1.-		GNAT family acetyltransferase
HMECLBPC_00235	gene	408				
HMECLBPC_00236	CDS	270			COG0759	Putative membrane protein insertion efficiency factor
HMECLBPC_00236	gene	270				
HMECLBPC_00237	CDS	177				hypothetical protein
HMECLBPC_00237	gene	177				
HMECLBPC_00238	CDS	1302	murA2	2.5.1.7		UDP-N-acetylglucosamine 1-carboxyvinyltransferase
HMECLBPC_00238	gene	1302	murA2			
HMECLBPC_00239	CDS	234				membrane protein
HMECLBPC_00239	gene	234				
HMECLBPC_00240	CDS	852				hypothetical protein
HMECLBPC_00240	gene	852				
HMECLBPC_00241	CDS	1509				hypothetical protein
HMECLBPC_00241	gene	1509				
HMECLBPC_00242	CDS	423	atpC	3.6.3.14		ATP synthase F1 subunit epsilon
HMECLBPC_00242	gene	423	atpC			
HMECLBPC_00243	CDS	1407	atpD	3.6.3.14		ATP synthase F1 subunit beta
HMECLBPC_00243	gene	1407	atpD			
HMECLBPC_00244	CDS	903	atpG	3.6.3.14		ATP synthase F1 subunit gamma
HMECLBPC_00244	gene	903	atpG			
HMECLBPC_00245	CDS	1557	atpA	3.6.3.14		ATP synthase F1 subunit alpha
HMECLBPC_00245	gene	1557	atpA			
HMECLBPC_00246	CDS	543	atpH	3.6.3.14		ATP synthase F1, delta subunit
HMECLBPC_00246	gene	543	atpH			
HMECLBPC_00247	CDS	525	atpF	3.6.3.14		ATP synthase F0, B subunit
HMECLBPC_00247	gene	525	atpF			
HMECLBPC_00248	CDS	216	atpE	3.6.3.14		ATP synthase F0, C subunit
HMECLBPC_00248	gene	216	atpE			
HMECLBPC_00249	CDS	720	atpB	3.6.3.14		ATP synthase subunit C
HMECLBPC_00249	gene	720	atpB			
HMECLBPC_00250	CDS	465	smpB			SsrA-binding protein
HMECLBPC_00250	gene	465	smpB			
HMECLBPC_00251	CDS	2367		3.1.-.-		ribonuclease R
HMECLBPC_00251	gene	2367				
HMECLBPC_00252	CDS	750		3.1.1.1		carboxylesterase
HMECLBPC_00252	gene	750				
HMECLBPC_00253	CDS	237				preprotein translocase, SecG subunit
HMECLBPC_00253	gene	237				
HMECLBPC_00254	CDS	276		2.3.1.-		GNAT family acetyltransferase
HMECLBPC_00254	gene	276				
HMECLBPC_00255	CDS	996				Alpha/beta hydrolase family protein
HMECLBPC_00255	gene	996				
HMECLBPC_00256	CDS	975		3.2.2.-		inosine-uridine preferring nucleoside hydrolase
HMECLBPC_00256	gene	975				
HMECLBPC_00257	CDS	567				integral membrane protein
HMECLBPC_00257	gene	567				
HMECLBPC_00258	CDS	1137		3.5.1.18		succinyl-diaminopimelate desuccinylase
HMECLBPC_00258	gene	1137				
HMECLBPC_00259	CDS	1026		3.1.-.-		esterase
HMECLBPC_00259	gene	1026				
HMECLBPC_00260	CDS	1299	eno	4.2.1.11		enolase
HMECLBPC_00260	gene	1299	eno			
HMECLBPC_00261	CDS	756	tpiA	5.3.1.1		triosephosphate isomerase
HMECLBPC_00261	gene	756	tpiA			
HMECLBPC_00262	CDS	1191	pgk	2.7.2.3		phosphoglycerate kinase
HMECLBPC_00262	gene	1191	pgk			
HMECLBPC_00263	CDS	1002		1.2.1.12		glyceraldehyde-3-phosphate dehydrogenase
HMECLBPC_00263	gene	1002				
HMECLBPC_00264	CDS	1038				SorC family transcriptional regulator
HMECLBPC_00264	gene	1038				
