locus_tag	ftype	length_bp	gene	EC_number	COG	product
GADMLKNP_00035	CDS	1584		3.1.1.-		phospholipase, patatin family
GADMLKNP_00035	gene	1584				
GADMLKNP_00036	CDS	777				hypothetical protein
GADMLKNP_00036	gene	777				
GADMLKNP_00037	CDS	561				membrane protein
GADMLKNP_00037	gene	561				
GADMLKNP_00038	CDS	969	prs1	2.7.6.1		Ribose-phosphate pyrophosphokinase 1
GADMLKNP_00038	gene	969	prs1			
GADMLKNP_00039	CDS	1374	glmU	2.7.7.23		bifunctional N-acetylglucosamine-1-phosphate / uridyltransferase/glucosamine-1-phosphate acetyltransferase
GADMLKNP_00039	gene	1374	glmU			
GADMLKNP_00040	CDS	819				pur operon repressor
GADMLKNP_00040	gene	819				
GADMLKNP_00041	CDS	825				ABC transporter permease
GADMLKNP_00041	gene	825				
GADMLKNP_00042	CDS	681	adcC			ABC transporter ATP-binding protein
GADMLKNP_00042	gene	681	adcC			
GADMLKNP_00043	CDS	951				periplasmic solute binding family protein
GADMLKNP_00043	gene	951				
GADMLKNP_00044	CDS	861	ispE	2.7.1.148		4-diphosphocytidyl-2-C-methyl-D-erythritol kinase
GADMLKNP_00044	gene	861	ispE			
GADMLKNP_00045	CDS	2574		6.1.1.6		ysyl-tRNA synthetase
GADMLKNP_00045	gene	2574				
GADMLKNP_00046	CDS	807		1.5.1.2		delta 1-pyrroline-5-carboxylate reductase
GADMLKNP_00046	gene	807				
GADMLKNP_00047	CDS	162				hypothetical protein
GADMLKNP_00047	gene	162				
GADMLKNP_00048	CDS	1281				hypothetical protein
GADMLKNP_00048	gene	1281				
GADMLKNP_00049	CDS	1662				hypothetical protein
GADMLKNP_00049	gene	1662				
GADMLKNP_00050	CDS	1557	rny	3.1.4.16		2',3'-cyclic-nucleotide 2'-phosphodiesterase
GADMLKNP_00050	gene	1557	rny			
GADMLKNP_00051	CDS	1041	recA	3.1.-.-		DNA recombination protein RecA
GADMLKNP_00051	gene	1041	recA			
GADMLKNP_00052	CDS	1248				competence/damage-inducible protein CinA protein
GADMLKNP_00052	gene	1248				
GADMLKNP_00053	CDS	579		2.7.8.5		CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase
GADMLKNP_00053	gene	579				
GADMLKNP_00054	CDS	891				hypothetical protein
GADMLKNP_00054	gene	891				
GADMLKNP_00055	CDS	1290		3.4.-.-		peptidase M16 inactive domain protein
GADMLKNP_00055	gene	1290				
GADMLKNP_00056	CDS	1269		3.4.-.-		Peptidase M16 inactive domain protein
GADMLKNP_00056	gene	1269				
GADMLKNP_00057	CDS	465				large conductance mechanosensitive channel protein
GADMLKNP_00057	gene	465				
GADMLKNP_00058	CDS	438		2.3.1.-		GNAT family acetyltransferase
GADMLKNP_00058	gene	438				
GADMLKNP_00059	CDS	246				veg family protein
GADMLKNP_00059	gene	246				
GADMLKNP_00060	CDS	579				RNA polymerase sigma-70 factor family protein
GADMLKNP_00060	gene	579				
GADMLKNP_00061	CDS	531				putative RNA-binding protein containing a PIN domain protein
GADMLKNP_00061	gene	531				
GADMLKNP_00062	CDS	888		2.1.1.-		trmH family tRNA/rRNA methyltransferase
GADMLKNP_00062	gene	888				
GADMLKNP_00063	CDS	396		3.1.26.3		ribonuclease III
GADMLKNP_00063	gene	396				
GADMLKNP_00064	CDS	1413	cysS	6.1.1.16		cysteinyl-tRNA synthetase
GADMLKNP_00064	gene	1413	cysS			
GADMLKNP_00065	CDS	537		2.3.1.30		Serine O-acetyltransferase
GADMLKNP_00065	gene	537				
GADMLKNP_00066	CDS	1461	gltX	6.1.1.17		glutamyl-tRNA synthetase
GADMLKNP_00066	gene	1461	gltX			
GADMLKNP_00067	CDS	1161				Integral membrane protein
GADMLKNP_00067	gene	1161				
GADMLKNP_00068	CDS	1371	radA			DNA repair protein RadA
GADMLKNP_00068	gene	1371	radA			
GADMLKNP_00069	CDS	531		3.6.1.23		deoxyuridine 5'-triphosphate nucleotidohydrolase
GADMLKNP_00069	gene	531				
GADMLKNP_00070	CDS	807	proB	2.7.2.11		glutamate 5-kinase
GADMLKNP_00070	gene	807	proB			
GADMLKNP_00071	CDS	1245	proA	1.2.1.41		Gamma-glutamyl phosphate reductase
GADMLKNP_00071	gene	1245	proA			
GADMLKNP_00072	CDS	345				hypothetical protein
GADMLKNP_00072	gene	345				
GADMLKNP_00073	CDS	318				hypothetical protein
GADMLKNP_00073	gene	318				
GADMLKNP_00074	CDS	1215				major facilitator superfamily transporter
GADMLKNP_00074	gene	1215				
GADMLKNP_00075	CDS	516				PadR family transcriptional regulator
GADMLKNP_00075	gene	516				
GADMLKNP_00076	CDS	441				hypothetical protein
GADMLKNP_00076	gene	441				
GADMLKNP_00077	CDS	849				NmrA-like family protein
GADMLKNP_00077	gene	849				
GADMLKNP_00078	CDS	468				Rrf2 family protein
GADMLKNP_00078	gene	468				
GADMLKNP_00079	CDS	1233				hypothetical protein
GADMLKNP_00079	gene	1233				
GADMLKNP_00080	CDS	3459	eccC		COG1674	ESX secretion system protein EccC
GADMLKNP_00080	gene	3459	eccC			
GADMLKNP_00081	CDS	801				hypothetical protein
GADMLKNP_00081	gene	801				
GADMLKNP_00082	CDS	978				hypothetical protein
GADMLKNP_00082	gene	978				
GADMLKNP_00083	CDS	276				hypothetical protein
GADMLKNP_00083	gene	276				
GADMLKNP_00084	CDS	294	esxA			ESAT-6 secretion system extracellular protein A
GADMLKNP_00084	gene	294	esxA			
GADMLKNP_00085	CDS	870	crtM	2.5.1.96	COG1562	Dehydrosqualene synthase
GADMLKNP_00085	gene	870	crtM			
GADMLKNP_00086	CDS	1491	crtN	1.3.8.2		Dehydrosqualene desaturase
GADMLKNP_00086	gene	1491	crtN			
GADMLKNP_00087	CDS	963	dus2	1.-.-.-		tRNA-dihydrouridine synthase
GADMLKNP_00087	gene	963	dus2			
GADMLKNP_00088	CDS	519		2.3.1.-		acetyltransferase, GNAT family
GADMLKNP_00088	gene	519				
GADMLKNP_00089	CDS	771	yadH			ABC transporter permease
GADMLKNP_00089	gene	771	yadH			
GADMLKNP_00090	CDS	936	yadG			ABC transporter, ATP-binding protein
GADMLKNP_00090	gene	936	yadG			
GADMLKNP_00091	CDS	129				hypothetical protein
GADMLKNP_00091	gene	129				
GADMLKNP_00092	CDS	1650				DNA mismatch repair protein
GADMLKNP_00092	gene	1650				
GADMLKNP_00093	CDS	354				hypothetical protein
GADMLKNP_00093	gene	354				
GADMLKNP_00094	CDS	1434		3.2.1.86		6-phospho-beta-glucosidase
GADMLKNP_00094	gene	1434				
GADMLKNP_00095	CDS	885	sagG			putative ABC transporter, ATP-binding protein SagG
GADMLKNP_00095	gene	885	sagG			
GADMLKNP_00096	CDS	753				hypothetical protein
GADMLKNP_00096	gene	753				
GADMLKNP_00097	CDS	1116	desK	2.7.13.3	COG4585	Sensor histidine kinase DesK
GADMLKNP_00097	gene	1116	desK			
GADMLKNP_00098	CDS	606				LuxR family DNA-binding response regulator
GADMLKNP_00098	gene	606				
GADMLKNP_00099	CDS	516				hypothetical protein
GADMLKNP_00099	gene	516				
GADMLKNP_00100	CDS	696				hypothetical protein
GADMLKNP_00100	gene	696				
GADMLKNP_00101	CDS	528		4.1.2.13		fructose-1,6-bisphosphate aldolase
GADMLKNP_00101	gene	528				
GADMLKNP_00102	CDS	297		4.1.2.13		fructose-1,6-bisphosphate aldolase
GADMLKNP_00102	gene	297				
GADMLKNP_00103	CDS	285				hypothetical protein
GADMLKNP_00103	gene	285				
GADMLKNP_00104	CDS	1347		2.7.1.69		PTS system galactitol-specific transporter subunit IIC
GADMLKNP_00104	gene	1347				
GADMLKNP_00105	CDS	462		2.7.1.-		PTS system ascorbate-specific transporter subunit IIA
GADMLKNP_00105	gene	462				
GADMLKNP_00106	CDS	1944				transcriptional antiterminator bglG
GADMLKNP_00106	gene	1944				
GADMLKNP_00107	CDS	210				hypothetical protein
GADMLKNP_00107	gene	210				
GADMLKNP_00108	CDS	336				hypothetical protein
GADMLKNP_00108	gene	336				
GADMLKNP_00109	CDS	1698				hypothetical protein
GADMLKNP_00109	gene	1698				
GADMLKNP_00110	CDS	468				hypothetical protein
GADMLKNP_00110	gene	468				
GADMLKNP_00111	CDS	954				hypothetical protein
GADMLKNP_00111	gene	954				
GADMLKNP_00112	CDS	393	rpsI			30S ribosomal protein S9
GADMLKNP_00112	gene	393	rpsI			
GADMLKNP_00113	CDS	525	rplM			50S ribosomal protein L13
GADMLKNP_00113	gene	525	rplM			
GADMLKNP_00114	CDS	468		1.16.-.-		DNA protection during starvation protein 1
GADMLKNP_00114	gene	468				
GADMLKNP_00115	CDS	1542		2.7.1.12		gluconate kinase
GADMLKNP_00115	gene	1542				
GADMLKNP_00116	CDS	678		3.4.-.-		bacterial Peptidase A24 protein
GADMLKNP_00116	gene	678				
GADMLKNP_00117	CDS	525		1.8.4.11		Peptide methionine sulfoxide reductase msrA
GADMLKNP_00117	gene	525				
GADMLKNP_00118	CDS	3654	rpoC	2.7.7.6		DNA-directed RNA polymerase subunit beta'
GADMLKNP_00118	gene	3654	rpoC			
GADMLKNP_00119	CDS	3618	rpoB	2.7.7.6		DNA-directed RNA polymerase subunit beta
GADMLKNP_00119	gene	3618	rpoB			
GADMLKNP_00120	CDS	243				hypothetical protein
GADMLKNP_00120	gene	243				
GADMLKNP_00121	CDS	969				ABC transporter substrate-binding protein
GADMLKNP_00121	gene	969				
GADMLKNP_00122	CDS	915				amino acid or sugar ABC transport system, permease protein
GADMLKNP_00122	gene	915				
GADMLKNP_00123	CDS	804				ABC transporter ATP-binding protein
GADMLKNP_00123	gene	804				
GADMLKNP_00124	CDS	963		6.3.4.15		biotin-[acetyl-CoA-carboxylase] ligase
GADMLKNP_00124	gene	963				
GADMLKNP_00125	CDS	243				hypothetical protein
GADMLKNP_00125	gene	243				
GADMLKNP_00126	CDS	990		2.5.1.10		polyprenyl synthetase
GADMLKNP_00126	gene	990				
GADMLKNP_00127	CDS	567		2.5.1.30		Heptaprenyl diphosphate synthase component I
GADMLKNP_00127	gene	567				
GADMLKNP_00128	CDS	411				CobW/P47K family protein
GADMLKNP_00128	gene	411				
GADMLKNP_00129	CDS	1938		1.-.-.-		pyridine nucleotide-disulfide family oxidoreductase
GADMLKNP_00129	gene	1938				
GADMLKNP_00130	CDS	930				FMN-binding domain-containing protein
GADMLKNP_00130	gene	930				
GADMLKNP_00131	CDS	1101				ApbE family protein
GADMLKNP_00131	gene	1101				
GADMLKNP_00132	CDS	954		2.5.1.-		prenyltransferase, UbiA family
GADMLKNP_00132	gene	954				
GADMLKNP_00133	CDS	1053				hypothetical protein
GADMLKNP_00133	gene	1053				
GADMLKNP_00134	CDS	885				hypothetical protein
GADMLKNP_00134	gene	885				
GADMLKNP_00135	CDS	3051				hypothetical protein
GADMLKNP_00135	gene	3051				
GADMLKNP_00136	CDS	2337				Type IV secretory pathway, VirB4 components
GADMLKNP_00136	gene	2337				
GADMLKNP_00137	CDS	363				hypothetical protein
GADMLKNP_00137	gene	363				
GADMLKNP_00138	CDS	825				hypothetical protein
GADMLKNP_00138	gene	825				
GADMLKNP_00139	CDS	231				hypothetical protein
GADMLKNP_00139	gene	231				
GADMLKNP_00140	CDS	1746				TraG/TraD family protein
GADMLKNP_00140	gene	1746				
GADMLKNP_00141	CDS	4032				hypothetical protein
GADMLKNP_00141	gene	4032				
GADMLKNP_00142	CDS	480				hypothetical protein
GADMLKNP_00142	gene	480				
GADMLKNP_00143	CDS	498				hypothetical protein
GADMLKNP_00143	gene	498				
GADMLKNP_00144	CDS	1422				hypothetical protein
GADMLKNP_00144	gene	1422				
GADMLKNP_00145	CDS	1437				hypothetical protein
GADMLKNP_00145	gene	1437				
GADMLKNP_00146	CDS	1347		1.8.1.7		Glutathione reductase
GADMLKNP_00146	gene	1347				
GADMLKNP_00147	CDS	1242		3.4.-.-		peptidase, U32 family
GADMLKNP_00147	gene	1242				
GADMLKNP_00148	CDS	927		3.4.-.-		peptidase, U32 family
GADMLKNP_00148	gene	927				
GADMLKNP_00149	CDS	2481				negative regulator of genetic competence ClpC/MecB
GADMLKNP_00149	gene	2481				
GADMLKNP_00150	CDS	471				firmicute transcriptional repressor of class III stress
GADMLKNP_00150	gene	471				
GADMLKNP_00151	tRNA	76				tRNA-Arg(acg)
GADMLKNP_00151	gene	76				
GADMLKNP_00152	tRNA	76				tRNA-Pro(tgg)
GADMLKNP_00152	gene	76				
GADMLKNP_00153	tRNA	76				tRNA-Arg(acg)
GADMLKNP_00153	gene	76				
GADMLKNP_00154	tRNA	86				tRNA-Leu(taa)
GADMLKNP_00154	gene	86				
GADMLKNP_00155	CDS	1263				hypothetical protein
GADMLKNP_00155	gene	1263				
GADMLKNP_00156	CDS	1374				drug resistance MFS transporter, drug:H+ antiporter-2 (DHA2) family protein
GADMLKNP_00156	gene	1374				
GADMLKNP_00157	CDS	1920	tet(M)			tetracycline resistance ribosomal protection protein Tet(M)
GADMLKNP_00157	gene	1920	tet(M)			
GADMLKNP_00158	CDS	915				Conjugative transposon protein
GADMLKNP_00158	gene	915				
GADMLKNP_00159	CDS	1002				NlpC/P60 family lipoprotein
GADMLKNP_00159	gene	1002				
GADMLKNP_00160	CDS	2184				amino acid transporter
GADMLKNP_00160	gene	2184				
GADMLKNP_00161	CDS	2448				ATP/GTP-binding protein
GADMLKNP_00161	gene	2448				
GADMLKNP_00162	CDS	393				conjugative transposon membrane protein
GADMLKNP_00162	gene	393				
GADMLKNP_00163	CDS	498				Antirestriction protein
GADMLKNP_00163	gene	498				
GADMLKNP_00164	CDS	1911		3.1.25.-		HNH endonuclease domain protein
GADMLKNP_00164	gene	1911				
GADMLKNP_00165	CDS	1206				Cro/CI family transcriptional regulator
GADMLKNP_00165	gene	1206				
GADMLKNP_00166	CDS	1386				FtsK/SpoIIIE family protein
GADMLKNP_00166	gene	1386				
GADMLKNP_00167	CDS	384				hypothetical protein
GADMLKNP_00167	gene	384				
GADMLKNP_00168	CDS	315				hypothetical protein
GADMLKNP_00168	gene	315				
GADMLKNP_00169	CDS	480	rlmH	2.1.1.-		ribosomal RNA large subunit methyltransferase H
GADMLKNP_00169	gene	480	rlmH			
GADMLKNP_00170	CDS	1287		3.4.21.-		Serine protease do-like htrA
GADMLKNP_00170	gene	1287				
GADMLKNP_00171	CDS	606				tRNA-binding domain-containing protein
GADMLKNP_00171	gene	606				
GADMLKNP_00172	CDS	468				universal stress family protein
GADMLKNP_00172	gene	468				
GADMLKNP_00173	CDS	321				thioredoxin
GADMLKNP_00173	gene	321				
GADMLKNP_00174	CDS	1080		3.4.11.7		glutamyl aminopeptidase
GADMLKNP_00174	gene	1080				
GADMLKNP_00175	CDS	354				small secreted protein
GADMLKNP_00175	gene	354				
GADMLKNP_00176	CDS	957		2.4.1.-		glycosyl transferase family protein
GADMLKNP_00176	gene	957				
GADMLKNP_00177	CDS	1458		1.2.1.27		methylmalonate-semialdehyde dehydrogenase
GADMLKNP_00177	gene	1458				
GADMLKNP_00178	CDS	879				cation diffusion facilitator family transporter
GADMLKNP_00178	gene	879				
GADMLKNP_00179	CDS	1320	bcsA	2.4.1.12	COG1215	Cellulose synthase catalytic subunit [UDP-forming]
GADMLKNP_00179	gene	1320	bcsA			
GADMLKNP_00180	CDS	348				hypothetical protein
GADMLKNP_00180	gene	348				
GADMLKNP_00181	CDS	945		2.4.-.-		glycosyl transferase
GADMLKNP_00181	gene	945				
GADMLKNP_00182	CDS	375		2.4.-.-		glycosyl transferase
GADMLKNP_00182	gene	375				
GADMLKNP_00183	CDS	510				integral membrane protein
GADMLKNP_00183	gene	510				
GADMLKNP_00184	CDS	2136		3.6.1.-		ATP-dependent DNA helicase IV
GADMLKNP_00184	gene	2136				
GADMLKNP_00185	CDS	1656		1.8.1.14		coenzyme A disulfide reductase
GADMLKNP_00185	gene	1656				
GADMLKNP_00186	CDS	312				rhodanese-like domain protein
GADMLKNP_00186	gene	312				
GADMLKNP_00187	CDS	261	frmR			regulator protein FrmR
GADMLKNP_00187	gene	261	frmR			
GADMLKNP_00188	CDS	312				DsrE/DsrF-like family protein
GADMLKNP_00188	gene	312				
GADMLKNP_00189	CDS	549		2.7.8.5		CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase
GADMLKNP_00189	gene	549				
GADMLKNP_00190	CDS	1899				DNA mismatch repair protein MutS2
GADMLKNP_00190	gene	1899				
GADMLKNP_00191	CDS	717				glycerol uptake facilitator protein
GADMLKNP_00191	gene	717				
GADMLKNP_00192	CDS	1824	glpO	1.1.3.21		alpha-glycerophosphate oxidase
GADMLKNP_00192	gene	1824	glpO			
GADMLKNP_00193	CDS	1497	glpK	2.7.1.30		glycerol kinase
GADMLKNP_00193	gene	1497	glpK			
GADMLKNP_00194	CDS	1461				helix-turn-helix domain-containing protein
GADMLKNP_00194	gene	1461				
GADMLKNP_00195	CDS	1296		1.-.-.-		pyridine nucleotide-disulfide oxidoreductase
GADMLKNP_00195	gene	1296				
GADMLKNP_00196	CDS	1884				hypothetical protein
GADMLKNP_00196	gene	1884				
GADMLKNP_00197	CDS	822				hypothetical protein
GADMLKNP_00197	gene	822				
GADMLKNP_00198	CDS	822				hypothetical protein
GADMLKNP_00198	gene	822				
GADMLKNP_00199	CDS	678				DJ-1/PfpI family protein
GADMLKNP_00199	gene	678				
GADMLKNP_00200	CDS	1107		1.6.-.-		oxidoreductase FAD/FMN-binding protein
GADMLKNP_00200	gene	1107				
GADMLKNP_00201	CDS	435				MarR family transcriptional regulator
GADMLKNP_00201	gene	435				
GADMLKNP_00202	CDS	438				hypothetical protein
GADMLKNP_00202	gene	438				
GADMLKNP_00203	CDS	417				hypothetical protein
GADMLKNP_00203	gene	417				
GADMLKNP_00204	CDS	462				hypothetical protein
GADMLKNP_00204	gene	462				
GADMLKNP_00205	CDS	1626	dexB	3.2.1.70		glucan 1,6-alpha-glucosidase
GADMLKNP_00205	gene	1626	dexB			
GADMLKNP_00206	CDS	1314				xanthine/uracil permease family protein
GADMLKNP_00206	gene	1314				
GADMLKNP_00207	CDS	258				hypothetical protein
GADMLKNP_00207	gene	258				
GADMLKNP_00208	CDS	357				glyoxalase family protein
GADMLKNP_00208	gene	357				
GADMLKNP_00209	CDS	711				B3/4 domain-containing protein
GADMLKNP_00209	gene	711				
GADMLKNP_00210	CDS	519		2.3.1.-		GNAT family acetyltransferase
GADMLKNP_00210	gene	519				
GADMLKNP_00211	CDS	453	yybA			MarR family transcriptional regulator
GADMLKNP_00211	gene	453	yybA			
GADMLKNP_00212	CDS	600		3.6.1.-		NUDIX family hydrolase
GADMLKNP_00212	gene	600				
GADMLKNP_00213	CDS	1455				helix-turn-helix domain-containing protein
GADMLKNP_00213	gene	1455				
GADMLKNP_00214	CDS	2544		3.6.3.8		calcium-translocating P-type ATPase, PMCA-type
GADMLKNP_00214	gene	2544				
GADMLKNP_00215	CDS	1320				amino acid permease
GADMLKNP_00215	gene	1320				
GADMLKNP_00216	CDS	1431				amino acid permease
GADMLKNP_00216	gene	1431				
GADMLKNP_00217	CDS	1833		4.1.1.25		tyrosine decarboxylase
GADMLKNP_00217	gene	1833				
GADMLKNP_00218	CDS	1431				M protein trans-acting positive regulator
GADMLKNP_00218	gene	1431				
GADMLKNP_00219	CDS	360				membrane protein
GADMLKNP_00219	gene	360				
GADMLKNP_00220	CDS	372				membrane protein
GADMLKNP_00220	gene	372				
GADMLKNP_00221	CDS	660	csn2			CRISPR-associated protein Csn2
GADMLKNP_00221	gene	660	csn2			
GADMLKNP_00222	CDS	345	cas2	3.1.-.-		CRISPR-associated endoribonuclease Cas2
GADMLKNP_00222	gene	345	cas2			
GADMLKNP_00223	CDS	867	cas1	3.1.-.-		CRISPR-associated endonuclease Cas1
GADMLKNP_00223	gene	867	cas1			
GADMLKNP_00224	CDS	4011	cas9	3.1.-.-	COG3513	CRISPR-associated endonuclease Cas9
GADMLKNP_00224	gene	4011	cas9			
GADMLKNP_00225	CDS	129				hypothetical protein
GADMLKNP_00225	gene	129				
GADMLKNP_00226	CDS	1695				myosin-cross-reactive antigen-like protein
GADMLKNP_00226	gene	1695				
GADMLKNP_00227	CDS	885				hypothetical protein
GADMLKNP_00227	gene	885				
GADMLKNP_00228	CDS	1134		1.-.-.-		zinc-containing alcohol dehydrogenase
GADMLKNP_00228	gene	1134				
GADMLKNP_00229	CDS	318				hypothetical protein
GADMLKNP_00229	gene	318				
GADMLKNP_00230	CDS	468		2.3.1.-		GNAT family acetyltransferase
GADMLKNP_00230	gene	468				
GADMLKNP_00231	CDS	1254		2.7.1.69		PTS system lactose/cellobiose-specific transporter subunit IIC
GADMLKNP_00231	gene	1254				
GADMLKNP_00232	CDS	318		2.7.1.-		PTS system, lactose/cellobiose-specific IIA component
GADMLKNP_00232	gene	318				
GADMLKNP_00233	CDS	321		2.7.1.69		PTS system lactose/cellobiose-specific transporter subunit IIB
GADMLKNP_00233	gene	321				
GADMLKNP_00234	CDS	561				hypothetical protein
GADMLKNP_00234	gene	561				
GADMLKNP_00235	CDS	117				hypothetical protein
GADMLKNP_00235	gene	117				
GADMLKNP_00236	CDS	993		1.1.1.-		oxidoreductase, aldo/keto reductase family protein
GADMLKNP_00236	gene	993				
GADMLKNP_00237	CDS	840				hypothetical protein
GADMLKNP_00237	gene	840				
GADMLKNP_00238	CDS	813	msrA_1	1.8.4.11		peptide methionine sulfoxide reductase
GADMLKNP_00238	gene	813	msrA_1			
GADMLKNP_00239	CDS	750		5.4.99.12		tRNA pseudouridine synthase A
GADMLKNP_00239	gene	750				
GADMLKNP_00240	CDS	636				hypothetical protein
GADMLKNP_00240	gene	636				
GADMLKNP_00241	CDS	1449				AraC family transcriptional regulator
GADMLKNP_00241	gene	1449				
GADMLKNP_00242	CDS	1728		2.7.13.3		sensor histidine kinase
GADMLKNP_00242	gene	1728				
GADMLKNP_00243	CDS	615				integral membrane protein
GADMLKNP_00243	gene	615				
GADMLKNP_00244	CDS	1455				extracellular solute-binding protein
GADMLKNP_00244	gene	1455				
GADMLKNP_00245	CDS	921				ABC transporter permease
GADMLKNP_00245	gene	921				
GADMLKNP_00246	CDS	948				ABC transporter permease
GADMLKNP_00246	gene	948				
GADMLKNP_00247	CDS	726		5.4.99.-		16S rRNA pseudouridylate synthase A
GADMLKNP_00247	gene	726				
GADMLKNP_00248	CDS	1647				polysaccharide biosynthesis family protein
GADMLKNP_00248	gene	1647				
GADMLKNP_00249	CDS	846				hypothetical protein
GADMLKNP_00249	gene	846				
GADMLKNP_00250	CDS	1503		6.3.2.7		UDP-N-acetylmuramoylalanyl-D-glutamate--L- lysine ligase
GADMLKNP_00250	gene	1503				
GADMLKNP_00251	CDS	1344		2.7.1.69		PTS system cellobiose-specific transporter subunit IIC
GADMLKNP_00251	gene	1344				
GADMLKNP_00252	CDS	519				hypothetical protein
GADMLKNP_00252	gene	519				
GADMLKNP_00253	CDS	327		2.7.1.-		PTS system, cellobiose-specific IIA componenent
GADMLKNP_00253	gene	327				
GADMLKNP_00254	CDS	1980				transcriptional antiterminator bglG
GADMLKNP_00254	gene	1980				
GADMLKNP_00255	CDS	315		2.7.1.69		PTS system cellobiose-specific transporter subunit IIB
GADMLKNP_00255	gene	315				
GADMLKNP_00256	CDS	3702				hypothetical protein
GADMLKNP_00256	gene	3702				
GADMLKNP_00257	CDS	2415	leuS	6.1.1.4		leucyl-tRNA synthetase
GADMLKNP_00257	gene	2415	leuS			
GADMLKNP_00258	CDS	2001		3.2.1.17		N-acetylmuramoyl-L-alanine amidase
GADMLKNP_00258	gene	2001				
GADMLKNP_00259	CDS	651				PAP2 family protein
GADMLKNP_00259	gene	651				
GADMLKNP_00260	CDS	957				radical SAM protein family protein
GADMLKNP_00260	gene	957				
GADMLKNP_00261	CDS	570				rRNA methylase family protein
GADMLKNP_00261	gene	570				
GADMLKNP_00262	CDS	828				sortase family protein
GADMLKNP_00262	gene	828				
