locus_tag	ftype	length_bp	gene	EC_number	COG	product
IDLHMKFH_00055	CDS	1596				amino acid ABC transporter permease
IDLHMKFH_00055	gene	1596				
IDLHMKFH_00056	CDS	303				hypothetical protein
IDLHMKFH_00056	gene	303				
IDLHMKFH_00057	CDS	726		3.5.1.-		NAD-dependent deacetylase
IDLHMKFH_00057	gene	726				
IDLHMKFH_00058	CDS	852		2.3.1.79		maltose O-acetyltransferase
IDLHMKFH_00058	gene	852				
IDLHMKFH_00059	CDS	522				transcriptional regulator
IDLHMKFH_00059	gene	522				
IDLHMKFH_00060	CDS	141				hypothetical protein
IDLHMKFH_00060	gene	141				
IDLHMKFH_00061	CDS	564	def	3.5.1.88		peptide deformylase
IDLHMKFH_00061	gene	564	def			
IDLHMKFH_00062	CDS	270	rpsO			30S ribosomal protein S15
IDLHMKFH_00062	gene	270	rpsO			
IDLHMKFH_00063	CDS	2124	pnp	2.7.7.8		Polyribonucleotide nucleotidyltransferase
IDLHMKFH_00063	gene	2124	pnp			
IDLHMKFH_00064	CDS	258				transglycosylase
IDLHMKFH_00064	gene	258				
IDLHMKFH_00065	CDS	1995	kup			K+ uptake transporter
IDLHMKFH_00065	gene	1995	kup			
IDLHMKFH_00066	CDS	918				hypothetical protein
IDLHMKFH_00066	gene	918				
IDLHMKFH_00067	CDS	1326				hemolysin-related CBS domain protein
IDLHMKFH_00067	gene	1326				
IDLHMKFH_00068	CDS	858	ysnF			Stress response protein YsnF
IDLHMKFH_00068	gene	858	ysnF			
IDLHMKFH_00069	CDS	1386				MATE efflux family protein
IDLHMKFH_00069	gene	1386				
IDLHMKFH_00070	CDS	324				hypothetical protein
IDLHMKFH_00070	gene	324				
IDLHMKFH_00071	CDS	609	rplY			50S ribosomal protein L25, Ctc-form
IDLHMKFH_00071	gene	609	rplY			
IDLHMKFH_00072	CDS	717		5.4.99.-		16S rRNA pseudouridine synthase A
IDLHMKFH_00072	gene	717				
IDLHMKFH_00073	CDS	696		3.-.-.-		HAD superfamily hydrolase
IDLHMKFH_00073	gene	696				
IDLHMKFH_00074	CDS	630	udk	2.7.1.48		uridine kinase
IDLHMKFH_00074	gene	630	udk			
IDLHMKFH_00075	CDS	600	ydjZ		COG0398	TVP38/TMEM64 family inner membrane protein YdjZ
IDLHMKFH_00075	gene	600	ydjZ			
IDLHMKFH_00076	CDS	492		2.3.1.-		GNAT family acetyltransferase
IDLHMKFH_00076	gene	492				
IDLHMKFH_00077	CDS	1377				hypothetical protein
IDLHMKFH_00077	gene	1377				
IDLHMKFH_00078	CDS	465				YaiI/YqxD family protein
IDLHMKFH_00078	gene	465				
IDLHMKFH_00079	CDS	366				hypothetical protein
IDLHMKFH_00079	gene	366				
IDLHMKFH_00080	CDS	1077	ddl	6.3.2.4		D-alanine--D-alanine ligase
IDLHMKFH_00080	gene	1077	ddl			
IDLHMKFH_00081	CDS	1353		6.3.2.10		UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D- alanine ligase
IDLHMKFH_00081	gene	1353				
IDLHMKFH_00082	CDS	1512		3.6.1.-		DEAD/DEAH box helicase
IDLHMKFH_00082	gene	1512				
IDLHMKFH_00083	CDS	351		2.7.8.7		holo-[acyl-carrier-protein] synthase
IDLHMKFH_00083	gene	351				
IDLHMKFH_00084	CDS	1122		5.1.1.1		alanine racemase
IDLHMKFH_00084	gene	1122				
IDLHMKFH_00085	CDS	363	ndoA	3.1.-.-		toxin-antitoxin system, toxin component, MazF family
IDLHMKFH_00085	gene	363	ndoA			
IDLHMKFH_00086	CDS	270	rpsN			30S ribosomal protein S14
IDLHMKFH_00086	gene	270	rpsN			
IDLHMKFH_00087	CDS	945		1.-.-.-		zinc-containing alcohol dehydrogenase
IDLHMKFH_00087	gene	945				
IDLHMKFH_00088	CDS	2706	pip			phage infection protein
IDLHMKFH_00088	gene	2706	pip			
IDLHMKFH_00089	CDS	1824				amino acid permease
IDLHMKFH_00089	gene	1824				
IDLHMKFH_00090	CDS	711				hypothetical protein
IDLHMKFH_00090	gene	711				
IDLHMKFH_00091	CDS	1032	queA	5.-.-.-		S-adenosylmethionine--tRNA ribosyltransferase-isomerase
IDLHMKFH_00091	gene	1032	queA			
IDLHMKFH_00092	CDS	2637		3.6.3.8		calcium-translocating P-type ATPase
IDLHMKFH_00092	gene	2637				
IDLHMKFH_00093	CDS	1014				hypothetical protein
IDLHMKFH_00093	gene	1014				
IDLHMKFH_00094	CDS	2016				hypothetical protein
IDLHMKFH_00094	gene	2016				
IDLHMKFH_00095	CDS	1221				hypothetical protein
IDLHMKFH_00095	gene	1221				
IDLHMKFH_00096	CDS	2940				hypothetical protein
IDLHMKFH_00096	gene	2940				
IDLHMKFH_00097	CDS	537				hypothetical protein
IDLHMKFH_00097	gene	537				
IDLHMKFH_00098	CDS	417				peroxiredoxin, Ohr family protein
IDLHMKFH_00098	gene	417				
IDLHMKFH_00099	CDS	453				hypothetical protein
IDLHMKFH_00099	gene	453				
IDLHMKFH_00100	CDS	126				hypothetical protein
IDLHMKFH_00100	gene	126				
IDLHMKFH_00101	CDS	702				integral membrane protein
IDLHMKFH_00101	gene	702				
IDLHMKFH_00102	CDS	1146	tgt	2.4.2.29		queuine tRNA-ribosyltransferase
IDLHMKFH_00102	gene	1146	tgt			
IDLHMKFH_00103	CDS	390				hypothetical protein
IDLHMKFH_00103	gene	390				
IDLHMKFH_00104	CDS	2598		1.1.1.1		aldehyde-alcohol dehydrogenase
IDLHMKFH_00104	gene	2598				
IDLHMKFH_00105	CDS	1173				hypothetical protein
IDLHMKFH_00105	gene	1173				
IDLHMKFH_00106	CDS	1047		5.3.3.2		isopentenyl-diphosphate delta-isomerase
IDLHMKFH_00106	gene	1047				
IDLHMKFH_00107	CDS	1086		2.7.1.36		phosphomevalonate kinase
IDLHMKFH_00107	gene	1086				
IDLHMKFH_00108	CDS	978		4.1.1.33		diphosphomevalonate decarboxylase
IDLHMKFH_00108	gene	978				
IDLHMKFH_00109	CDS	948		2.7.1.36		mevalonate kinase
IDLHMKFH_00109	gene	948				
IDLHMKFH_00110	CDS	654		2.7.1.145		deoxynucleoside kinase
IDLHMKFH_00110	gene	654				
IDLHMKFH_00111	CDS	939				CorA-like Mg2+ transporter protein
IDLHMKFH_00111	gene	939				
IDLHMKFH_00112	CDS	525	infC			translation initiation factor IF-3
IDLHMKFH_00112	gene	525	infC			
IDLHMKFH_00113	CDS	201	rpmI			50S ribosomal protein L35
IDLHMKFH_00113	gene	201	rpmI			
IDLHMKFH_00114	CDS	360	rplT			50S ribosomal protein L20
IDLHMKFH_00114	gene	360	rplT			
IDLHMKFH_00115	CDS	1821				hypothetical protein
IDLHMKFH_00115	gene	1821				
IDLHMKFH_00116	CDS	168				hypothetical protein
IDLHMKFH_00116	gene	168				
IDLHMKFH_00117	CDS	435		3.1.2.-		thioesterase
IDLHMKFH_00117	gene	435				
IDLHMKFH_00118	CDS	849				YjeF protein
IDLHMKFH_00118	gene	849				
IDLHMKFH_00119	CDS	1419	pepV_1	3.4.13.-		dipeptidase PepV
IDLHMKFH_00119	gene	1419	pepV_1			
IDLHMKFH_00120	CDS	567				hypothetical protein
IDLHMKFH_00120	gene	567				
IDLHMKFH_00121	CDS	321				hypothetical protein
IDLHMKFH_00121	gene	321				
IDLHMKFH_00122	CDS	396		2.7.1.-		dihydroxyacetone kinase, phosphotransfer subunit
IDLHMKFH_00122	gene	396				
IDLHMKFH_00123	CDS	984		2.7.-.-		dihydroxyacetone kinase subunit DhaK
IDLHMKFH_00123	gene	984				
IDLHMKFH_00124	CDS	603		2.7.-.-		dihydroxyacetone kinase, DhaL subunit
IDLHMKFH_00124	gene	603				
IDLHMKFH_00125	CDS	1155				hypothetical protein
IDLHMKFH_00125	gene	1155				
IDLHMKFH_00126	CDS	105				hypothetical protein
IDLHMKFH_00126	gene	105				
IDLHMKFH_00127	CDS	693				hypothetical protein
IDLHMKFH_00127	gene	693				
IDLHMKFH_00128	CDS	657		1.1.1.49		glucose-6-phosphate 1-dehydrogenase
IDLHMKFH_00128	gene	657				
IDLHMKFH_00129	CDS	1257	tyrS1	6.1.1.1		tyrosyl-tRNA synthetase
IDLHMKFH_00129	gene	1257	tyrS1			
IDLHMKFH_00130	CDS	1875		4.1.1.25		tyrosine decarboxylase
IDLHMKFH_00130	gene	1875				
IDLHMKFH_00131	CDS	1419				amino acid permease
IDLHMKFH_00131	gene	1419				
IDLHMKFH_00132	CDS	1377				Na+/H+ antiporter
IDLHMKFH_00132	gene	1377				
IDLHMKFH_00133	CDS	1011				LacI family sugar-binding transcriptional regulator
IDLHMKFH_00133	gene	1011				
IDLHMKFH_00134	CDS	1023		5.1.3.3		aldose 1-epimerase
IDLHMKFH_00134	gene	1023				
IDLHMKFH_00135	CDS	666		5.4.2.6		beta-phosphoglucomutase
IDLHMKFH_00135	gene	666				
IDLHMKFH_00136	CDS	2295		3.2.1.-		glycoside hydrolase, family 65
IDLHMKFH_00136	gene	2295				
IDLHMKFH_00137	CDS	2178		2.7.1.69		PTS system glucose-specific transporter subunit IIABC
IDLHMKFH_00137	gene	2178				
IDLHMKFH_00138	CDS	834				endonuclease/exonuclease/phosphatase family protein
IDLHMKFH_00138	gene	834				
IDLHMKFH_00139	CDS	417				hypothetical protein
IDLHMKFH_00139	gene	417				
IDLHMKFH_00140	CDS	1671				hypothetical protein
IDLHMKFH_00140	gene	1671				
IDLHMKFH_00141	CDS	531	padC	4.1.1.-		Phenolic acid decarboxylase
IDLHMKFH_00141	gene	531	padC			
IDLHMKFH_00142	CDS	552				PadR family transcriptional regulator
IDLHMKFH_00142	gene	552				
IDLHMKFH_00143	CDS	480				MerR family transcriptional regulator
IDLHMKFH_00143	gene	480				
IDLHMKFH_00144	CDS	1473				major facilitator superfamily transporter
IDLHMKFH_00144	gene	1473				
IDLHMKFH_00145	CDS	714				Urea transporter
IDLHMKFH_00145	gene	714				
IDLHMKFH_00146	CDS	288				hypothetical protein
IDLHMKFH_00146	gene	288				
IDLHMKFH_00147	CDS	1062				hypothetical protein
IDLHMKFH_00147	gene	1062				
IDLHMKFH_00148	CDS	495				ECF subfamily RNA polymerase sigma-70 region 2
IDLHMKFH_00148	gene	495				
IDLHMKFH_00149	CDS	2337		3.6.3.-		ABC transporter ATP-binding protein/permease
IDLHMKFH_00149	gene	2337				
IDLHMKFH_00150	CDS	675				DNA-binding response regulator
IDLHMKFH_00150	gene	675				
IDLHMKFH_00151	CDS	1026		2.7.13.3		sensor histidine kinase
IDLHMKFH_00151	gene	1026				
IDLHMKFH_00152	CDS	318				PadR family transcriptional regulator
IDLHMKFH_00152	gene	318				
IDLHMKFH_00153	CDS	615				membrane protein
IDLHMKFH_00153	gene	615				
IDLHMKFH_00154	CDS	834				hypothetical protein
IDLHMKFH_00154	gene	834				
IDLHMKFH_00155	CDS	495				hypothetical protein
IDLHMKFH_00155	gene	495				
IDLHMKFH_00156	CDS	870				SPFH domain / Band 7 family protein
IDLHMKFH_00156	gene	870				
IDLHMKFH_00157	CDS	387				hypothetical protein
IDLHMKFH_00157	gene	387				
IDLHMKFH_00158	CDS	753		3.6.3.-		ABC transporter ATP-binding protein
IDLHMKFH_00158	gene	753				
IDLHMKFH_00159	CDS	1809				peptide ABC transporter permease/transmembrane protein
IDLHMKFH_00159	gene	1809				
IDLHMKFH_00160	CDS	2106		3.5.1.28		N-acetylmuramoyl-L-alanine amidase
IDLHMKFH_00160	gene	2106				
IDLHMKFH_00161	CDS	1026				LacI family transcriptional regulator
IDLHMKFH_00161	gene	1026				
IDLHMKFH_00162	CDS	606		3.-.-.-		isochorismatase family protein
IDLHMKFH_00162	gene	606				
IDLHMKFH_00163	CDS	702				ABC transporter ATP-binding protein
IDLHMKFH_00163	gene	702				
IDLHMKFH_00164	CDS	2712				efflux ABC transporter, permease protein
IDLHMKFH_00164	gene	2712				
IDLHMKFH_00165	CDS	1629		3.2.1.70		glucan 1,6-alpha-glucosidase
IDLHMKFH_00165	gene	1629				
IDLHMKFH_00166	CDS	567				hypothetical protein
IDLHMKFH_00166	gene	567				
IDLHMKFH_00167	CDS	3510				hypothetical protein
IDLHMKFH_00167	gene	3510				
IDLHMKFH_00168	CDS	1188				putative permease
IDLHMKFH_00168	gene	1188				
IDLHMKFH_00169	CDS	1518				periplasmic solute binding protein
IDLHMKFH_00169	gene	1518				
IDLHMKFH_00170	CDS	729				response regulator receiver domain-containing protein
IDLHMKFH_00170	gene	729				
IDLHMKFH_00171	CDS	1278		2.7.13.3		sensor histidine kinase
IDLHMKFH_00171	gene	1278				
IDLHMKFH_00172	CDS	603		3.4.-.-		accessory regulator agrBfs protein
IDLHMKFH_00172	gene	603				
IDLHMKFH_00173	CDS	231				hypothetical protein
IDLHMKFH_00173	gene	231				
IDLHMKFH_00174	CDS	690				membrane protein
IDLHMKFH_00174	gene	690				
IDLHMKFH_00175	CDS	2205	pcrA	3.6.1.-		ATP-dependent DNA helicase PcrA
IDLHMKFH_00175	gene	2205	pcrA			
IDLHMKFH_00176	CDS	405				transcriptional regulator Spx-family protein
IDLHMKFH_00176	gene	405				
IDLHMKFH_00177	CDS	351				Spx/MgsR family transcriptional regulator
IDLHMKFH_00177	gene	351				
IDLHMKFH_00178	CDS	285				hypothetical protein
IDLHMKFH_00178	gene	285				
IDLHMKFH_00179	CDS	1665				hypothetical protein
IDLHMKFH_00179	gene	1665				
IDLHMKFH_00180	CDS	240				hypothetical protein
IDLHMKFH_00180	gene	240				
IDLHMKFH_00181	CDS	1485		6.3.2.10		UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D- alanine ligase
IDLHMKFH_00181	gene	1485				
IDLHMKFH_00182	CDS	1218				transcriptional regulator
IDLHMKFH_00182	gene	1218				
IDLHMKFH_00183	CDS	471				TspO/MBR family protein
IDLHMKFH_00183	gene	471				
IDLHMKFH_00184	CDS	1554				hypothetical protein
IDLHMKFH_00184	gene	1554				
IDLHMKFH_00185	CDS	579				chitin binding protein
IDLHMKFH_00185	gene	579				
IDLHMKFH_00186	CDS	681				hypothetical protein
IDLHMKFH_00186	gene	681				
IDLHMKFH_00187	CDS	1398		2.1.1.-		23S rRNA (uracil-5-)-methyltransferase
IDLHMKFH_00187	gene	1398				
IDLHMKFH_00188	CDS	798	recX			recombination regulator RecX
IDLHMKFH_00188	gene	798	recX			
IDLHMKFH_00189	CDS	1182		3.2.2.-		A/G-specific adenine glycosylase
IDLHMKFH_00189	gene	1182				
IDLHMKFH_00190	CDS	534				hypothetical protein
IDLHMKFH_00190	gene	534				
IDLHMKFH_00191	CDS	435		2.3.1.-		GNAT family acetyltransferase
IDLHMKFH_00191	gene	435				
IDLHMKFH_00192	CDS	1122				permease
IDLHMKFH_00192	gene	1122				
IDLHMKFH_00193	CDS	1377				hemolysin
IDLHMKFH_00193	gene	1377				
IDLHMKFH_00194	CDS	4119				hypothetical protein
IDLHMKFH_00194	gene	4119				
IDLHMKFH_00195	CDS	1581	prfC			peptide chain release factor 3
IDLHMKFH_00195	gene	1581	prfC			
IDLHMKFH_00196	CDS	1101	mnaA	5.1.3.14	COG0381	UDP-N-acetylglucosamine 2-epimerase
IDLHMKFH_00196	gene	1101	mnaA			
IDLHMKFH_00197	CDS	174				hypothetical protein
IDLHMKFH_00197	gene	174				
IDLHMKFH_00198	CDS	321				hypothetical protein
IDLHMKFH_00198	gene	321				
IDLHMKFH_00199	CDS	2238	clpE			UvrB/UvrC protein/AAA ATPase
IDLHMKFH_00199	gene	2238	clpE			
IDLHMKFH_00200	CDS	267	ptsH	2.7.11.-		phosphocarrier protein HPr
IDLHMKFH_00200	gene	267	ptsH			
IDLHMKFH_00201	CDS	1728	ptsI	2.7.3.9		Phosphoenolpyruvate-protein phosphotransferase
IDLHMKFH_00201	gene	1728	ptsI			
IDLHMKFH_00202	CDS	1077		2.4.-.-		glycosyl transferase family protein
IDLHMKFH_00202	gene	1077				
IDLHMKFH_00203	CDS	1224		2.4.-.-		glycosyl transferase family protein
IDLHMKFH_00203	gene	1224				
IDLHMKFH_00204	CDS	888		1.1.1.60		2-hydroxy-3-oxopropionate reductase
IDLHMKFH_00204	gene	888				
IDLHMKFH_00205	CDS	231	ykuJ		COG4703	putative protein YkuJ
IDLHMKFH_00205	gene	231	ykuJ			
IDLHMKFH_00206	CDS	921		3.1.25.-		excinuclease ABC
IDLHMKFH_00206	gene	921				
IDLHMKFH_00207	CDS	441				MarR family transcriptional regulator
IDLHMKFH_00207	gene	441				
IDLHMKFH_00208	CDS	963		2.3.1.180		3-oxoacyl-ACP synthase
IDLHMKFH_00208	gene	963				
IDLHMKFH_00209	CDS	225				acyl carrier protein
IDLHMKFH_00209	gene	225				
IDLHMKFH_00210	CDS	936		2.3.1.39		Malonyl CoA-acyl carrier protein transacylase
IDLHMKFH_00210	gene	936				
IDLHMKFH_00211	CDS	738		1.1.1.100		3-oxoacyl-ACP reductase
IDLHMKFH_00211	gene	738				
IDLHMKFH_00212	CDS	1236		2.3.1.179		beta-ketoacyl-acyl-carrier-protein synthase II
IDLHMKFH_00212	gene	1236				
IDLHMKFH_00213	CDS	495				acetyl-CoA carboxylase, biotin carboxyl carrier protein
IDLHMKFH_00213	gene	495				
IDLHMKFH_00214	CDS	420	fabZ2	4.2.1.-		(3R)-hydroxymyristoyl-[acyl carrier protein] dehydratase
IDLHMKFH_00214	gene	420	fabZ2			
IDLHMKFH_00215	CDS	1380		6.4.1.2		acetyl-CoA carboxylase, biotin carboxylase subunit
IDLHMKFH_00215	gene	1380				
IDLHMKFH_00216	CDS	870	accD	6.4.1.2		acetyl-CoA carboxylase, carboxyl transferase subunit beta
IDLHMKFH_00216	gene	870	accD			
IDLHMKFH_00217	CDS	786	accA	6.4.1.2		acetyl-CoA carboxylase, carboxyl transferase subunit alpha
IDLHMKFH_00217	gene	786	accA			
IDLHMKFH_00218	CDS	3978				hypothetical protein
IDLHMKFH_00218	gene	3978				
IDLHMKFH_00219	CDS	828				family 3 extracellular solute-binding protein
IDLHMKFH_00219	gene	828				
IDLHMKFH_00220	CDS	690				amino acid ABC transporter permease
IDLHMKFH_00220	gene	690				
IDLHMKFH_00221	CDS	735	artM_1	3.6.3.-		amino acid ABC transporter ATP-binding protein
IDLHMKFH_00221	gene	735	artM_1			
IDLHMKFH_00222	CDS	528		3.-.-.-		HAD superfamily hydrolase
IDLHMKFH_00222	gene	528				
IDLHMKFH_00223	CDS	1110	yqeH			ribosome biogenesis GTPase YqeH
IDLHMKFH_00223	gene	1110	yqeH			
IDLHMKFH_00224	CDS	312	yhbY			RNA-binding protein YhbY
IDLHMKFH_00224	gene	312	yhbY			
IDLHMKFH_00225	CDS	648	nadD	2.7.7.18		nicotinic acid mononucleotide adenylyltransferase
IDLHMKFH_00225	gene	648	nadD			
IDLHMKFH_00226	CDS	588				HD domain-containing protein
IDLHMKFH_00226	gene	588				
IDLHMKFH_00227	CDS	324	rsfS		COG0799	Ribosomal silencing factor RsfS
IDLHMKFH_00227	gene	324	rsfS			
IDLHMKFH_00228	CDS	741		2.1.1.-		methyltransferase domain protein
IDLHMKFH_00228	gene	741				
IDLHMKFH_00229	CDS	1155		2.7.7.-		nucleotidyltransferase
IDLHMKFH_00229	gene	1155				
IDLHMKFH_00230	CDS	720	yeeN		COG0217	putative transcriptional regulatory protein YeeN
IDLHMKFH_00230	gene	720	yeeN			
IDLHMKFH_00231	CDS	639				hypothetical protein
IDLHMKFH_00231	gene	639				
IDLHMKFH_00232	CDS	2280		3.6.1.-		DNA helicase IV
IDLHMKFH_00232	gene	2280				
IDLHMKFH_00233	CDS	1794		3.6.3.3		cadmium-translocating P-type ATPase
IDLHMKFH_00233	gene	1794				
IDLHMKFH_00234	CDS	180		5.3.2.-		4-oxalocrotonate tautomerase
IDLHMKFH_00234	gene	180				
IDLHMKFH_00235	CDS	1941	thrS	6.1.1.3		threonyl-tRNA synthetase
IDLHMKFH_00235	gene	1941	thrS			
IDLHMKFH_00236	CDS	855				hypothetical protein
IDLHMKFH_00236	gene	855				
IDLHMKFH_00237	CDS	849				RpiR family transcriptional regulator
IDLHMKFH_00237	gene	849				
IDLHMKFH_00238	CDS	2154		2.4.1.129		Penicillin binding protein transpeptidase domain protein
IDLHMKFH_00238	gene	2154				
IDLHMKFH_00239	CDS	810		3.-.-.-		HAD superfamily hydrolase
IDLHMKFH_00239	gene	810				
IDLHMKFH_00240	CDS	1437				xanthine/uracil/vitamin C permease
IDLHMKFH_00240	gene	1437				
IDLHMKFH_00241	CDS	1197				transporter, major facilitator family protein
IDLHMKFH_00241	gene	1197				
IDLHMKFH_00242	CDS	189				hypothetical protein
IDLHMKFH_00242	gene	189				
IDLHMKFH_00243	CDS	3315		2.7.7.7		DNA polymerase III subunit alpha
IDLHMKFH_00243	gene	3315				
IDLHMKFH_00244	CDS	963	pfkA	2.7.1.11		6-phosphofructokinase
IDLHMKFH_00244	gene	963	pfkA			
IDLHMKFH_00245	CDS	1785		2.7.1.40		Pyruvate kinase
IDLHMKFH_00245	gene	1785				
IDLHMKFH_00246	CDS	903				LysR family transcriptional regulator
IDLHMKFH_00246	gene	903				
IDLHMKFH_00247	CDS	570				nucleic acid-binding protein
IDLHMKFH_00247	gene	570				
IDLHMKFH_00248	CDS	180	rpmF3			50S ribosomal protein L32
IDLHMKFH_00248	gene	180	rpmF3			
IDLHMKFH_00249	CDS	1422	gnd	1.1.1.44		6-phosphogluconate dehydrogenase
IDLHMKFH_00249	gene	1422	gnd			
IDLHMKFH_00250	CDS	687				DNA-binding response regulator
IDLHMKFH_00250	gene	687				
IDLHMKFH_00251	CDS	1500		2.7.13.3		sensor histidine kinase
IDLHMKFH_00251	gene	1500				
IDLHMKFH_00252	tRNA	76				tRNA-Asn(gtt)
IDLHMKFH_00252	gene	76				
IDLHMKFH_00253	CDS	351				hypothetical protein
IDLHMKFH_00253	gene	351				
IDLHMKFH_00254	tRNA	73				tRNA-Thr(ggt)
