locus_tag	ftype	length_bp	gene	EC_number	COG	product
HDFMCFNB_00060	CDS	612				membrane protein
HDFMCFNB_00060	gene	612				
HDFMCFNB_00061	CDS	960				membrane spanning protein
HDFMCFNB_00061	gene	960				
HDFMCFNB_00062	CDS	945				hypothetical protein
HDFMCFNB_00062	gene	945				
HDFMCFNB_00063	CDS	1338	murC	6.3.2.8		UDP-N-acetylmuramate--L-alanine ligase
HDFMCFNB_00063	gene	1338	murC			
HDFMCFNB_00064	CDS	486				MaoC like domain-containing protein
HDFMCFNB_00064	gene	486				
HDFMCFNB_00065	CDS	687				Inhibitor of apoptosis-promoting Bax1
HDFMCFNB_00065	gene	687				
HDFMCFNB_00066	CDS	1803		3.1.4.46		glycerophosphodiester phosphodiesterase family protein
HDFMCFNB_00066	gene	1803				
HDFMCFNB_00067	CDS	600				hypothetical protein
HDFMCFNB_00067	gene	600				
HDFMCFNB_00068	CDS	375				hypothetical protein
HDFMCFNB_00068	gene	375				
HDFMCFNB_00069	CDS	1362				metal ion transporter
HDFMCFNB_00069	gene	1362				
HDFMCFNB_00070	CDS	525	rimM			16S rRNA processing protein RimM
HDFMCFNB_00070	gene	525	rimM			
HDFMCFNB_00071	CDS	741	trmD			tRNA (guanine-N1)-methyltransferase
HDFMCFNB_00071	gene	741	trmD			
HDFMCFNB_00072	CDS	348	rplS			50S ribosomal protein L19
HDFMCFNB_00072	gene	348	rplS			
HDFMCFNB_00073	CDS	693				hypothetical protein
HDFMCFNB_00073	gene	693				
HDFMCFNB_00074	CDS	288				hypothetical protein
HDFMCFNB_00074	gene	288				
HDFMCFNB_00075	CDS	294				hypothetical protein
HDFMCFNB_00075	gene	294				
HDFMCFNB_00076	CDS	639				hypothetical protein
HDFMCFNB_00076	gene	639				
HDFMCFNB_00077	CDS	1497				hypothetical protein
HDFMCFNB_00077	gene	1497				
HDFMCFNB_00078	CDS	183				hypothetical protein
HDFMCFNB_00078	gene	183				
HDFMCFNB_00079	CDS	198				hypothetical protein
HDFMCFNB_00079	gene	198				
HDFMCFNB_00080	CDS	1032				hypothetical protein
HDFMCFNB_00080	gene	1032				
HDFMCFNB_00081	CDS	531				hypothetical protein
HDFMCFNB_00081	gene	531				
HDFMCFNB_00082	CDS	207				hypothetical protein
HDFMCFNB_00082	gene	207				
HDFMCFNB_00083	CDS	807				hypothetical protein
HDFMCFNB_00083	gene	807				
HDFMCFNB_00084	CDS	174	rpmF2_1			50S ribosomal protein L32
HDFMCFNB_00084	gene	174	rpmF2_1			
HDFMCFNB_00085	CDS	387				hypothetical protein
HDFMCFNB_00085	gene	387				
HDFMCFNB_00086	CDS	387				CobW/P47K family protein
HDFMCFNB_00086	gene	387				
HDFMCFNB_00087	CDS	906				polysaccharide deacetylase family protein
HDFMCFNB_00087	gene	906				
HDFMCFNB_00088	CDS	579				HD domain-containing protein
HDFMCFNB_00088	gene	579				
HDFMCFNB_00089	CDS	993				hypothetical protein
HDFMCFNB_00089	gene	993				
HDFMCFNB_00090	CDS	753				DeoR-like helix-turn-helix protein
HDFMCFNB_00090	gene	753				
HDFMCFNB_00091	CDS	1404		2.7.1.69		PTS system galactitol-specific transporter subunit IIC
HDFMCFNB_00091	gene	1404				
HDFMCFNB_00092	CDS	303				hypothetical protein
HDFMCFNB_00092	gene	303				
HDFMCFNB_00093	CDS	495				hypothetical protein
HDFMCFNB_00093	gene	495				
HDFMCFNB_00094	CDS	429	lacA	5.3.1.26		Galactose-6-phosphate isomerase subunit LacA
HDFMCFNB_00094	gene	429	lacA			
HDFMCFNB_00095	CDS	516	lacB	5.3.1.26		Galactose-6-phosphate isomerase subunit LacB
HDFMCFNB_00095	gene	516	lacB			
HDFMCFNB_00096	CDS	240				hypothetical protein
HDFMCFNB_00096	gene	240				
HDFMCFNB_00097	CDS	432		2.7.1.-		PTS system, mannose/fructose/sorbose-specific IIAB component
HDFMCFNB_00097	gene	432				
HDFMCFNB_00098	CDS	498		2.7.1.-		PTS system mannose-specific transporter subunit IIAB
HDFMCFNB_00098	gene	498				
HDFMCFNB_00099	CDS	852		2.7.1.69		PTS system, mannose/fructose/sorbose-specific IIC component
HDFMCFNB_00099	gene	852				
HDFMCFNB_00100	CDS	843		2.7.1.69		PTS system, mannose/fructose/sorbose-specific IID component
HDFMCFNB_00100	gene	843				
HDFMCFNB_00101	CDS	711				glycerol uptake facilitator protein
HDFMCFNB_00101	gene	711				
HDFMCFNB_00102	CDS	1275	larC			Pyridinium-3,5-bisthiocarboxylic acid mononucleotide nickel insertion protein
HDFMCFNB_00102	gene	1275	larC			
HDFMCFNB_00103	CDS	744	larB	3.-.-.-	COG1691	Pyridinium-3,5-biscarboxylic acid mononucleotide synthase
HDFMCFNB_00103	gene	744	larB			
HDFMCFNB_00104	CDS	1275	larA	5.1.2.1	COG3875	Lactate racemase
HDFMCFNB_00104	gene	1275	larA			
HDFMCFNB_00105	CDS	657				CarD family transcriptional regulator
HDFMCFNB_00105	gene	657				
HDFMCFNB_00106	CDS	987	larMN		COG0310	putative fused nickel transport protein LarMN
HDFMCFNB_00106	gene	987	larMN			
HDFMCFNB_00107	CDS	786	larQ		COG0619	Nickel permease LarQ
HDFMCFNB_00107	gene	786	larQ			
HDFMCFNB_00108	CDS	714	cbiO_1	3.6.3.-		cobalt import ATP-binding protein CbiO 2
HDFMCFNB_00108	gene	714	cbiO_1			
HDFMCFNB_00109	CDS	837	larE	2.8.1.-	COG1606	Pyridinium-3,5-biscarboxylic acid mononucleotide sulfurtransferase
HDFMCFNB_00109	gene	837	larE			
HDFMCFNB_00110	CDS	1923				hypothetical protein
HDFMCFNB_00110	gene	1923				
HDFMCFNB_00111	CDS	1458				M protein trans-acting positive regulator
HDFMCFNB_00111	gene	1458				
HDFMCFNB_00112	CDS	2661				hypothetical protein
HDFMCFNB_00112	gene	2661				
HDFMCFNB_00113	CDS	318				hypothetical protein
HDFMCFNB_00113	gene	318				
HDFMCFNB_00114	CDS	552				hypothetical protein
HDFMCFNB_00114	gene	552				
HDFMCFNB_00115	CDS	1038				cell wall surface anchor family protein
HDFMCFNB_00115	gene	1038				
HDFMCFNB_00116	CDS	1017	adhA	1.1.1.1		Alcohol dehydrogenase 1
HDFMCFNB_00116	gene	1017	adhA			
HDFMCFNB_00117	CDS	387				hypothetical protein
HDFMCFNB_00117	gene	387				
HDFMCFNB_00118	CDS	5601				hypothetical protein
HDFMCFNB_00118	gene	5601				
HDFMCFNB_00119	CDS	1983				hypothetical protein
HDFMCFNB_00119	gene	1983				
HDFMCFNB_00120	CDS	744	agrA		COG3279	Accessory gene regulator A
HDFMCFNB_00120	gene	744	agrA			
HDFMCFNB_00121	CDS	729	agrB	3.4.-.-		Accessory gene regulator protein B
HDFMCFNB_00121	gene	729	agrB			
HDFMCFNB_00122	CDS	1344				hypothetical protein
HDFMCFNB_00122	gene	1344				
HDFMCFNB_00123	CDS	1530	gelE	3.4.24.30	COG3227	Gelatinase
HDFMCFNB_00123	gene	1530	gelE			
HDFMCFNB_00124	CDS	855	sspA	3.4.21.19	COG3591	Glutamyl endopeptidase
HDFMCFNB_00124	gene	855	sspA			
HDFMCFNB_00125	CDS	831				hypothetical protein
HDFMCFNB_00125	gene	831				
HDFMCFNB_00126	CDS	855				hypothetical protein
HDFMCFNB_00126	gene	855				
HDFMCFNB_00127	CDS	1389				drug resistance MFS transporter, drug:H+ antiporter-2 (DHA2) family protein
HDFMCFNB_00127	gene	1389				
HDFMCFNB_00128	CDS	2061		3.1.6.-		sulfatase
HDFMCFNB_00128	gene	2061				
HDFMCFNB_00129	CDS	846		2.4.-.-		glycosyl transferase family protein
HDFMCFNB_00129	gene	846				
HDFMCFNB_00130	CDS	903		2.4.-.-		glycosyl transferase family protein
HDFMCFNB_00130	gene	903				
HDFMCFNB_00131	CDS	732				transcriptional regulator, GntR family
HDFMCFNB_00131	gene	732				
HDFMCFNB_00132	CDS	1173		5.3.1.9		sugar isomerase
HDFMCFNB_00132	gene	1173				
HDFMCFNB_00133	CDS	996	lacD2	4.1.2.40		tagatose 1,6-diphosphate aldolase
HDFMCFNB_00133	gene	996	lacD2			
HDFMCFNB_00134	CDS	942	lacC	2.7.1.144		Tagatose-6-phosphate kinase
HDFMCFNB_00134	gene	942	lacC			
HDFMCFNB_00135	CDS	1785	bga_1	3.2.1.23		Beta-galactosidase
HDFMCFNB_00135	gene	1785	bga_1			
HDFMCFNB_00136	CDS	480		2.7.1.69		PTS system, mannose/fructose/sorbose-specific IIB component
HDFMCFNB_00136	gene	480				
HDFMCFNB_00137	CDS	900		2.7.1.69		PTS system, mannose/fructose/sorbose-specific IIC component
HDFMCFNB_00137	gene	900				
HDFMCFNB_00138	CDS	810		2.7.1.69		PTS system, mannose/fructose/sorbose-specific IID component
HDFMCFNB_00138	gene	810				
HDFMCFNB_00139	CDS	408		2.7.1.-		PTS system, mannose/fructose/sorbose-specific IIA component
HDFMCFNB_00139	gene	408				
HDFMCFNB_00140	CDS	3975				hypothetical protein
HDFMCFNB_00140	gene	3975				
HDFMCFNB_00141	CDS	1155				hypothetical protein
HDFMCFNB_00141	gene	1155				
HDFMCFNB_00142	CDS	537				hypothetical protein
HDFMCFNB_00142	gene	537				
HDFMCFNB_00143	CDS	570				hypothetical protein
HDFMCFNB_00143	gene	570				
HDFMCFNB_00144	CDS	453				hypothetical protein
HDFMCFNB_00144	gene	453				
HDFMCFNB_00145	CDS	1020	ilvE	2.6.1.42		branched-chain amino acid aminotransferase
HDFMCFNB_00145	gene	1020	ilvE			
HDFMCFNB_00146	CDS	321				hypothetical protein
HDFMCFNB_00146	gene	321				
HDFMCFNB_00147	CDS	1641				oligopeptide ABC superfamily ATP binding cassette transporter, binding protein
HDFMCFNB_00147	gene	1641				
HDFMCFNB_00148	CDS	876				YjeF protein
HDFMCFNB_00148	gene	876				
HDFMCFNB_00149	CDS	867				SPFH domain / Band 7 family protein
HDFMCFNB_00149	gene	867				
HDFMCFNB_00150	CDS	489	purE	4.1.1.21		phosphoribosylaminoimidazole carboxylase catalytic subunit
HDFMCFNB_00150	gene	489	purE			
HDFMCFNB_00151	CDS	1125		4.1.1.21		phosphoribosylaminoimidazole carboxylase, ATPase subunit
HDFMCFNB_00151	gene	1125				
HDFMCFNB_00152	CDS	714	purC	6.3.2.6		Phosphoribosylaminoimidazole-succinocarboxamide synthase
HDFMCFNB_00152	gene	714	purC			
HDFMCFNB_00153	CDS	252		6.3.5.3		phosphoribosylformylglycinamidine synthase subunit PurS
HDFMCFNB_00153	gene	252				
HDFMCFNB_00154	CDS	675	purQ	6.3.5.3		Phosphoribosylformylglycinamidine synthase I
HDFMCFNB_00154	gene	675	purQ			
HDFMCFNB_00155	CDS	2220	purL	6.3.5.3		Phosphoribosylformylglycinamidine synthase II
HDFMCFNB_00155	gene	2220	purL			
HDFMCFNB_00156	CDS	1440		2.4.2.14		Amidophosphoribosyltransferase
HDFMCFNB_00156	gene	1440				
HDFMCFNB_00157	CDS	1032		6.3.3.1		Phosphoribosylformylglycinamidine cyclo-ligase
HDFMCFNB_00157	gene	1032				
HDFMCFNB_00158	CDS	573		2.1.2.2		Phosphoribosylglycinamide formyltransferase
HDFMCFNB_00158	gene	573				
HDFMCFNB_00159	CDS	1542	purH	2.1.2.3		bifunctional purine biosynthesis protein PurH
HDFMCFNB_00159	gene	1542	purH			
HDFMCFNB_00160	CDS	1248		6.3.4.13		Phosphoribosylamine--glycine ligase
HDFMCFNB_00160	gene	1248				
HDFMCFNB_00161	CDS	330				hypothetical protein
HDFMCFNB_00161	gene	330				
HDFMCFNB_00162	CDS	735				Tim44-like domain-containing protein
HDFMCFNB_00162	gene	735				
HDFMCFNB_00163	CDS	522				membrane protein
HDFMCFNB_00163	gene	522				
HDFMCFNB_00164	CDS	765		1.1.1.121		aldose dehydrogenase
HDFMCFNB_00164	gene	765				
HDFMCFNB_00165	CDS	234				hypothetical protein
HDFMCFNB_00165	gene	234				
HDFMCFNB_00166	CDS	663	yigZ		COG1739	IMPACT family member YigZ
HDFMCFNB_00166	gene	663	yigZ			
HDFMCFNB_00167	CDS	288				hypothetical protein
HDFMCFNB_00167	gene	288				
HDFMCFNB_00168	CDS	336		2.7.1.69		PTS system cellobiose-specific transporter subunit IIB
HDFMCFNB_00168	gene	336				
HDFMCFNB_00169	CDS	1317				helicase
HDFMCFNB_00169	gene	1317				
HDFMCFNB_00170	CDS	687				competence protein ComFC
HDFMCFNB_00170	gene	687				
HDFMCFNB_00171	CDS	552				ribosomal subunit interface protein
HDFMCFNB_00171	gene	552				
HDFMCFNB_00172	CDS	2538	secA			preprotein translocase, SecA subunit
HDFMCFNB_00172	gene	2538	secA			
HDFMCFNB_00173	CDS	984	prfB			peptide chain release factor 2
HDFMCFNB_00173	gene	984	prfB			
HDFMCFNB_00174	CDS	687	ftsE			cell division ATP-binding protein FtsE
HDFMCFNB_00174	gene	687	ftsE			
HDFMCFNB_00175	CDS	885				efflux ABC transporter, permease protein
HDFMCFNB_00175	gene	885				
HDFMCFNB_00176	CDS	855				phosphate binding protein
HDFMCFNB_00176	gene	855				
HDFMCFNB_00177	CDS	921	pstC			phosphate ABC transporter permease PstC
HDFMCFNB_00177	gene	921	pstC			
HDFMCFNB_00178	CDS	885	pstA			phosphate ABC transporter, permease protein PstA
HDFMCFNB_00178	gene	885	pstA			
HDFMCFNB_00179	CDS	810	pstB2	3.6.3.27		phosphate ABC transporter ATP-binding protein
HDFMCFNB_00179	gene	810	pstB2			
HDFMCFNB_00180	CDS	759	pstB1	3.6.3.27		phosphate ABC transporter ATP-binding protein
HDFMCFNB_00180	gene	759	pstB1			
HDFMCFNB_00181	CDS	678	phoU			phosphate transport system regulatory protein PhoU
HDFMCFNB_00181	gene	678	phoU			
HDFMCFNB_00182	CDS	1602				hypothetical protein
HDFMCFNB_00182	gene	1602				
HDFMCFNB_00183	CDS	324				PspC domain protein
HDFMCFNB_00183	gene	324				
HDFMCFNB_00184	CDS	357				integral membrane protein
HDFMCFNB_00184	gene	357				
HDFMCFNB_00185	CDS	963		3.1.25.-		excinuclease ABC
HDFMCFNB_00185	gene	963				
HDFMCFNB_00186	CDS	936	hprK	2.7.11.-		HPr kinase/phosphorylase
HDFMCFNB_00186	gene	936	hprK			
HDFMCFNB_00187	CDS	837	lgt	2.4.99.-		Prolipoprotein diacylglyceryl transferase
HDFMCFNB_00187	gene	837	lgt			
HDFMCFNB_00188	CDS	1023	gpsA	1.1.1.94		glycerol-3-phosphate dehydrogenase
HDFMCFNB_00188	gene	1023	gpsA			
HDFMCFNB_00189	CDS	897		2.7.7.9		UTP-glucose-1-phosphate uridylyltransferase
HDFMCFNB_00189	gene	897				
HDFMCFNB_00190	CDS	432				extracellular protein
HDFMCFNB_00190	gene	432				
HDFMCFNB_00191	CDS	588				general stress protein
HDFMCFNB_00191	gene	588				
HDFMCFNB_00192	CDS	1104		3.4.13.9		Xaa-Pro dipeptidase
HDFMCFNB_00192	gene	1104				
HDFMCFNB_00193	CDS	1002	ccpA			catabolite control protein A
HDFMCFNB_00193	gene	1002	ccpA			
HDFMCFNB_00194	CDS	2385		2.4.-.-		glycosyl transferase
HDFMCFNB_00194	gene	2385				
HDFMCFNB_00195	CDS	1263	tyrS1_1	6.1.1.1		tyrosyl-tRNA synthetase
HDFMCFNB_00195	gene	1263	tyrS1_1			
HDFMCFNB_00196	CDS	663				hypothetical protein
HDFMCFNB_00196	gene	663				
HDFMCFNB_00197	CDS	468				hypothetical protein
HDFMCFNB_00197	gene	468				
HDFMCFNB_00198	CDS	894	nfo	3.1.21.2		endonuclease IV
HDFMCFNB_00198	gene	894	nfo			
HDFMCFNB_00199	CDS	219				hypothetical protein
HDFMCFNB_00199	gene	219				
HDFMCFNB_00200	CDS	1752		3.6.3.44		Multidrug resistance-like ATP-binding protein mdlA
HDFMCFNB_00200	gene	1752				
HDFMCFNB_00201	CDS	1785				ABC transporter ATP-binding protein
HDFMCFNB_00201	gene	1785				
HDFMCFNB_00202	CDS	762		4.2.1.10		3-dehydroquinate dehydratase
HDFMCFNB_00202	gene	762				
HDFMCFNB_00203	CDS	495				YbaK/ebsC protein
HDFMCFNB_00203	gene	495				
HDFMCFNB_00204	CDS	408		3.1.26.4		ribonuclease HI
HDFMCFNB_00204	gene	408				
HDFMCFNB_00205	CDS	462				EbsA
HDFMCFNB_00205	gene	462				
HDFMCFNB_00206	CDS	207				cold shock domain-containing protein
HDFMCFNB_00206	gene	207				
HDFMCFNB_00207	CDS	1671	fhs2	6.3.4.3		Formate--tetrahydrofolate ligase
HDFMCFNB_00207	gene	1671	fhs2			
HDFMCFNB_00208	CDS	705				CBS domain pair protein
HDFMCFNB_00208	gene	705				
HDFMCFNB_00209	CDS	486	lspA	3.4.23.36		lipoprotein signal peptidase
HDFMCFNB_00209	gene	486	lspA			
HDFMCFNB_00210	CDS	906		5.4.99.-		RluA family pseudouridine synthase
HDFMCFNB_00210	gene	906				
HDFMCFNB_00211	CDS	537	pyrR	2.4.2.9		pyrimidine operon regulatory protein/uracil phosphoribosyltransferase PyrR
HDFMCFNB_00211	gene	537	pyrR			
HDFMCFNB_00212	CDS	1281				uracil permease
HDFMCFNB_00212	gene	1281				
HDFMCFNB_00213	CDS	927	pyrB	2.1.3.2		aspartate carbamoyltransferase
HDFMCFNB_00213	gene	927	pyrB			
HDFMCFNB_00214	CDS	1284	pyrC_1	3.5.2.3		Dihydroorotase
HDFMCFNB_00214	gene	1284	pyrC_1			
HDFMCFNB_00215	CDS	1104	carA	6.3.5.5		carbamoyl-phosphate synthase small subunit
HDFMCFNB_00215	gene	1104	carA			
HDFMCFNB_00216	CDS	3183	carB	6.3.5.5		carbamoyl-phosphate synthase large subunit
HDFMCFNB_00216	gene	3183	carB			
HDFMCFNB_00217	CDS	792		1.3.98.1		dihydroorotate dehydrogenase, electron transfer subunit
HDFMCFNB_00217	gene	792				
HDFMCFNB_00218	CDS	939	pyrDB	1.3.98.1		Dihydroorotate dehydrogenase 1B
HDFMCFNB_00218	gene	939	pyrDB			
HDFMCFNB_00219	CDS	714		4.1.1.23		Orotidine 5'-phosphate decarboxylase
HDFMCFNB_00219	gene	714				
HDFMCFNB_00220	CDS	633	pyrE	2.4.2.10		orotate phosphoribosyltransferase
HDFMCFNB_00220	gene	633	pyrE			
HDFMCFNB_00221	CDS	699		4.2.1.1		carbonic anhydrase
HDFMCFNB_00221	gene	699				
HDFMCFNB_00222	CDS	930				LysR family transcriptional regulator
HDFMCFNB_00222	gene	930				
HDFMCFNB_00223	CDS	1047				GntR family transcriptional regulator
HDFMCFNB_00223	gene	1047				
HDFMCFNB_00224	CDS	1290				hypothetical protein
HDFMCFNB_00224	gene	1290				
HDFMCFNB_00225	CDS	2691		3.2.1.-		glycosyl hydrolase family 38 protein
HDFMCFNB_00225	gene	2691				
HDFMCFNB_00226	CDS	1179		2.6.1.-		aromatic amino acid aminotransferase
HDFMCFNB_00226	gene	1179				
HDFMCFNB_00227	CDS	891				phosphate-binding protein
HDFMCFNB_00227	gene	891				
HDFMCFNB_00228	CDS	1776		2.7.13.3		sensory box histidine kinase
HDFMCFNB_00228	gene	1776				
HDFMCFNB_00229	CDS	711				response regulator receiver domain-containing protein
HDFMCFNB_00229	gene	711				
HDFMCFNB_00230	CDS	465				hypothetical protein
HDFMCFNB_00230	gene	465				
HDFMCFNB_00231	CDS	339				DNA-binding protein
HDFMCFNB_00231	gene	339				
HDFMCFNB_00232	CDS	1419				signal recognition particle protein
HDFMCFNB_00232	gene	1419				
HDFMCFNB_00233	CDS	756				transcriptional regulator, MerR family
HDFMCFNB_00233	gene	756				
HDFMCFNB_00234	CDS	555		1.5.1.30		flavin reductase
HDFMCFNB_00234	gene	555				
HDFMCFNB_00235	CDS	804	mshD	2.3.1.189		Mycothiol acetyltransferase
HDFMCFNB_00235	gene	804	mshD			
HDFMCFNB_00236	CDS	276	rpsP			30S ribosomal protein S16
HDFMCFNB_00236	gene	276	rpsP			
HDFMCFNB_00237	CDS	246				RNA-binding protein
HDFMCFNB_00237	gene	246				
HDFMCFNB_00238	CDS	567				hypothetical protein
HDFMCFNB_00238	gene	567				
HDFMCFNB_00239	CDS	942	rnz	3.1.26.11		Ribonuclease Z
HDFMCFNB_00239	gene	942	rnz			
HDFMCFNB_00240	CDS	789		1.1.1.-		short chain dehydrogenase/reductase family oxidoreductase
HDFMCFNB_00240	gene	789				
HDFMCFNB_00241	CDS	468				hypothetical protein
HDFMCFNB_00241	gene	468				
HDFMCFNB_00242	CDS	2313	recJ	3.1.-.-		single-stranded-DNA-specific exonuclease RecJ
HDFMCFNB_00242	gene	2313	recJ			
HDFMCFNB_00243	CDS	513	apt	2.4.2.7		adenine phosphoribosyltransferase
HDFMCFNB_00243	gene	513	apt			
HDFMCFNB_00244	CDS	198				hypothetical protein
HDFMCFNB_00244	gene	198				
HDFMCFNB_00245	CDS	654				hemolysin III family channel protein
HDFMCFNB_00245	gene	654				
